 prueba                    SWAT+ Apr 12 2023       MODULAR Rev 2023.60.5.6                                
   jday   mon   day    yr   unit  gis_id  name                     lai       bioms       yield     residue     sol_tmp       strsw       strsa     strstmp       strsn       strsp        nplt       percn       pplnt         tmx         tmn       tmpav     solarad      wndspd        rhum     phubas0     lai_max      bm_max     bm_grow       c_gro
                                                             m**2/m**2        kgha        kgha        kgha        degc         ---         ---         ---         ---         ---        kgha        kgha        kgha        degc        degc        degc      mj/m^2         m/s        frac        degc   m**2/m**2       kg/ha       kg/ha       kg/ha
    365    12    31  2022     41       0  rtu410                 3.738  125848.250       0.000   28635.754      17.803     140.604       0.000      88.057       0.000       0.005     592.636       2.874       0.000      23.625      12.529      18.077      16.631       1.486       0.702       0.461       0.000       0.000       0.000       0.000
    365    12    31  2022     42       0  rtu420                 3.738  125848.266       0.000   28635.758      17.803     140.604       0.000      88.057       0.000       0.005     592.636       2.874       0.000      23.625      12.529      18.077      16.631       1.486       0.702       0.461       0.000       0.000       0.000       0.000
    365    12    31  2022     43       0  rtu430                 3.738  125848.266       0.000   28635.758      17.803     140.604       0.000      88.057       0.000       0.005     592.636       2.874       0.000      23.625      12.529      18.077      16.631       1.486       0.702       0.461       0.000       0.000       0.000       0.000
    365    12    31  2022     44       0  rtu440                 3.738  125848.180       0.000   28635.721      17.803     140.605       0.000      88.057       0.000       0.005     592.635       2.874       0.000      23.625      12.529      18.077      16.631       1.486       0.702       0.461       0.000       0.000       0.000       0.000
    365    12    31  2022     45       0  rtu450                 0.561    1314.091    2679.406     131.443      18.563      12.309       0.000       6.442       0.000       0.000       0.000       0.000       0.000      23.625      12.529      18.077      16.631       1.486       0.702       0.461       0.000       0.000       0.000       0.000
    365    12    31  2022     46       0  rtu460                 3.738  125848.031       0.000   28635.645      17.803     140.605       0.000      88.057       0.000       0.005     592.634       2.874       0.000      23.625      12.529      18.077      16.631       1.486       0.702       0.461       0.000       0.000       0.000       0.000
    365    12    31  2022     47       0  rtu470                 3.738  125848.055       0.000   28635.660      17.803     140.605       0.000      88.057       0.000       0.005     592.634       2.874       0.000      23.625      12.529      18.077      16.631       1.486       0.702       0.461       0.000       0.000       0.000       0.000
    365    12    31  2022     48       0  rtu480                 3.738  125847.625       0.000   28635.451      17.803     140.607       0.000      88.057       0.000       0.005     592.630       2.873       0.000      23.625      12.529      18.077      16.631       1.486       0.702       0.461       0.000       0.000       0.000       0.000
    365    12    31  2022     49       0  rtu490                 3.738  125847.531       0.000   28635.406      17.803     140.607       0.000      88.057       0.000       0.005     592.629       2.873       0.000      23.625      12.529      18.077      16.631       1.486       0.702       0.461       0.000       0.000       0.000       0.000
    365    12    31  2022     50       0  rtu500                 3.738  125847.578       0.000   28635.430      17.803     140.607       0.000      88.057       0.000       0.005     592.630       2.873       0.000      23.625      12.529      18.077      16.631       1.486       0.702       0.461       0.000       0.000       0.000       0.000
    365    12    31  2022     51       0  rtu510                 3.738  125847.953       0.000   28635.604      17.803     140.606       0.000      88.057       0.000       0.005     592.633       2.874       0.000      23.625      12.529      18.077      16.631       1.486       0.702       0.461       0.000       0.000       0.000       0.000
    365    12    31  2022     52       0  rtu520                 3.738  125848.055       0.000   28635.650      17.803     140.605       0.000      88.057       0.000       0.005     592.634       2.874       0.000      23.625      12.529      18.077      16.631       1.486       0.702       0.461       0.000       0.000       0.000       0.000
    365    12    31  2022     53       0  rtu530                 3.738  125848.281       0.000   28635.764      17.803     140.604       0.000      88.057       0.000       0.005     592.636       2.874       0.000      23.625      12.529      18.077      16.631       1.486       0.702       0.461       0.000       0.000       0.000       0.000
    365    12    31  2022     54       0  rtu540                 3.738  125848.281       0.000   28635.764      17.803     140.604       0.000      88.057       0.000       0.005     592.636       2.874       0.000      23.625      12.529      18.077      16.631       1.486       0.702       0.461       0.000       0.000       0.000       0.000
    365    12    31  2022     55       0  rtu550                 3.738  125848.281       0.000   28635.764      17.803     140.604       0.000      88.057       0.000       0.005     592.636       2.874       0.000      23.625      12.529      18.077      16.631       1.486       0.702       0.461       0.000       0.000       0.000       0.000
    365    12    31  2022     56       0  rtu560                 3.738  125848.281       0.000   28635.764      17.803     140.604       0.000      88.057       0.000       0.005     592.636       2.874       0.000      23.625      12.529      18.077      16.631       1.486       0.702       0.461       0.000       0.000       0.000       0.000
    365    12    31  2022     57       0  rtu570                 3.738  125848.281       0.000   28635.764      17.803     140.604       0.000      88.057       0.000       0.005     592.636       2.874       0.000      23.625      12.529      18.077      16.631       1.486       0.702       0.461       0.000       0.000       0.000       0.000
    365    12    31  2022     58       0  rtu580                 3.738  125848.281       0.000   28635.764      17.803     140.604       0.000      88.057       0.000       0.005     592.636       2.874       0.000      23.625      12.529      18.077      16.631       1.486       0.702       0.461       0.000       0.000       0.000       0.000
    365    12    31  2022     59       0  rtu590                 3.738  125848.227       0.000   28635.738      17.803     140.605       0.000      88.057       0.000       0.005     592.636       2.874       0.000      23.625      12.529      18.077      16.631       1.486       0.702       0.461       0.000       0.000       0.000       0.000
    365    12    31  2022     60       0  rtu600                 3.738  125848.055       0.000   28635.660      17.803     140.605       0.000      88.057       0.000       0.005     592.634       2.874       0.000      23.625      12.529      18.077      16.631       1.486       0.702       0.461       0.000       0.000       0.000       0.000
    365    12    31  2022     61       0  rtu610                 3.738  125848.164       0.000   28635.713      17.803     140.605       0.000      88.057       0.000       0.005     592.635       2.874       0.000      23.625      12.529      18.077      16.631       1.486       0.702       0.461       0.000       0.000       0.000       0.000
    365    12    31  2022     62       0  rtu620                 3.738  125847.812       0.000   28635.545      17.803     140.606       0.000      88.057       0.000       0.005     592.632       2.874       0.000      23.625      12.529      18.077      16.631       1.486       0.702       0.461       0.000       0.000       0.000       0.000
    365    12    31  2022     63       0  rtu630                 0.565    1499.480    3149.737     155.770      18.378       0.375       0.000       6.442       3.839       0.000       0.000       0.460       0.000      23.625      12.529      18.077      16.631       1.486       0.702       0.461       0.000       0.000       0.000       0.000
    365    12    31  2022     64       0  rtu640                 3.738  125848.180       0.000   28635.711      17.803     140.605       0.000      88.057       0.000       0.005     592.635       2.874       0.000      23.625      12.529      18.077      16.631       1.486       0.702       0.461       0.000       0.000       0.000       0.000
    365    12    31  2022     65       0  rtu650                 3.738  125847.992       0.000   28635.627      17.803     140.605       0.000      88.057       0.000       0.005     592.634       2.874       0.000      23.625      12.529      18.077      16.631       1.486       0.702       0.461       0.000       0.000       0.000       0.000
    365    12    31  2022     66       0  rtu660                 3.738  125848.125       0.000   28635.697      17.803     140.605       0.000      88.057       0.000       0.005     592.635       2.874       0.000      23.625      12.529      18.077      16.631       1.486       0.702       0.461       0.000       0.000       0.000       0.000
    365    12    31  2022     67       0  rtu670                 3.738  125847.930       0.000   28635.602      17.803     140.606       0.000      88.057       0.000       0.005     592.633       2.874       0.000      23.625      12.529      18.077      16.631       1.486       0.702       0.461       0.000       0.000       0.000       0.000
    365    12    31  2022     68       0  rtu680                 3.738  125848.281       0.000   28635.764      17.803     140.604       0.000      88.057       0.000       0.005     592.636       2.874       0.000      23.625      12.529      18.077      16.631       1.486       0.702       0.461       0.000       0.000       0.000       0.000
    365    12    31  2022     69       0  rtu690                 3.738  125848.281       0.000   28635.764      17.803     140.604       0.000      88.057       0.000       0.005     592.636       2.874       0.000      23.625      12.529      18.077      16.631       1.486       0.702       0.461       0.000       0.000       0.000       0.000
    365    12    31  2022     70       0  rtu700                 3.738  125848.281       0.000   28635.764      17.803     140.604       0.000      88.057       0.000       0.005     592.636       2.874       0.000      23.625      12.529      18.077      16.631       1.486       0.702       0.461       0.000       0.000       0.000       0.000
    365    12    31  2022     71       0  rtu710                 3.738  125848.281       0.000   28635.764      17.803     140.604       0.000      88.057       0.000       0.005     592.636       2.874       0.000      23.625      12.529      18.077      16.631       1.486       0.702       0.461       0.000       0.000       0.000       0.000
    365    12    31  2022     72       0  rtu720                 3.738  125848.281       0.000   28635.764      17.803     140.604       0.000      88.057       0.000       0.005     592.636       2.874       0.000      23.625      12.529      18.077      16.631       1.486       0.702       0.461       0.000       0.000       0.000       0.000
    365    12    31  2022     73       0  rtu730                 3.738  125848.203       0.000   28635.727      17.803     140.605       0.000      88.057       0.000       0.005     592.635       2.874       0.000      23.625      12.529      18.077      16.631       1.486       0.702       0.461       0.000       0.000       0.000       0.000
    365    12    31  2022     74       0  rtu740                 3.738  125846.727       0.000   28635.000      17.802     140.610       0.000      88.057       0.000       0.005     592.622       2.873       0.000      23.625      12.529      18.077      16.631       1.486       0.702       0.461       0.000       0.000       0.000       0.000
    365    12    31  2022     75       0  rtu750                 0.565    1524.577    3135.378     153.426      18.623       5.208       0.000       6.442       0.000       0.000       0.000       0.055       0.000      23.625      12.529      18.077      16.631       1.486       0.702       0.461       0.000       0.000       0.000       0.000
    365    12    31  2022     76       0  rtu760                 3.738  125847.430       0.000   28635.357      17.803     140.607       0.000      88.057       0.000       0.005     592.628       2.873       0.000      23.625      12.529      18.077      16.631       1.486       0.702       0.461       0.000       0.000       0.000       0.000
    365    12    31  2022     77       0  rtu770                 3.738  125847.969       0.000   28635.613      17.803     140.606       0.000      88.057       0.000       0.005     592.633       2.874       0.000      23.625      12.529      18.077      16.631       1.486       0.702       0.461       0.000       0.000       0.000       0.000
