 april24                   SWAT+ Apr 12 2023       MODULAR Rev 2023.60.5.6                                
   jday   mon   day    yr   unit  gis_id  name                     lai       bioms       yield     residue     sol_tmp       strsw       strsa     strstmp       strsn       strsp        nplt       percn       pplnt         tmx         tmn       tmpav     solarad      wndspd        rhum     phubas0     lai_max      bm_max     bm_grow       c_gro
                                                             m**2/m**2        kgha        kgha        kgha        degc         ---         ---         ---         ---         ---        kgha        kgha        kgha        degc        degc        degc      mj/m^2         m/s        frac        degc   m**2/m**2       kg/ha       kg/ha       kg/ha
    365    12    31  2022     40       0  rtu400                 1.591  111746.500       0.000   24720.201      12.104      53.174       0.000      99.945       0.000       0.024     547.780       2.979       0.000      22.355       9.648      16.002      16.657       1.909       0.702       0.818       0.000       0.000       0.000       0.000
    365    12    31  2022     41       0  rtu410                 1.591  111746.453       0.000   24720.184      12.104      53.174       0.000      99.945       0.000       0.024     547.780       2.979       0.000      22.355       9.648      16.002      16.657       1.909       0.702       0.818       0.000       0.000       0.000       0.000
    365    12    31  2022     42       0  rtu420                 1.591  111746.477       0.000   24720.193      12.104      53.174       0.000      99.945       0.000       0.024     547.780       2.979       0.000      22.355       9.648      16.002      16.657       1.909       0.702       0.818       0.000       0.000       0.000       0.000
    365    12    31  2022     43       0  rtu430                 1.591  111746.492       0.000   24720.197      12.104      53.174       0.000      99.945       0.000       0.024     547.780       2.979       0.000      22.355       9.648      16.002      16.657       1.909       0.702       0.818       0.000       0.000       0.000       0.000
    365    12    31  2022     44       0  rtu440                 1.591  111746.250       0.000   24720.129      12.104      53.174       0.000      99.945       0.000       0.024     547.779       2.979       0.000      22.355       9.648      16.002      16.657       1.909       0.702       0.818       0.000       0.000       0.000       0.000
    365    12    31  2022     45       0  rtu450                 0.494    1353.064    2508.050     123.490      12.901      11.642       0.000       8.696       0.000       0.000       0.000       0.000       0.000      22.355       9.648      16.002      16.657       1.909       0.702       0.818       0.000       0.000       0.000       0.000
    365    12    31  2022     46       0  rtu460                 1.591  111745.805       0.000   24720.012      12.104      53.175       0.000      99.945       0.000       0.024     547.776       2.979       0.000      22.355       9.648      16.002      16.657       1.909       0.702       0.818       0.000       0.000       0.000       0.000
    365    12    31  2022     47       0  rtu470                 1.591  111745.930       0.000   24720.047      12.104      53.175       0.000      99.945       0.000       0.024     547.777       2.979       0.000      22.355       9.648      16.002      16.657       1.909       0.702       0.818       0.000       0.000       0.000       0.000
    365    12    31  2022     48       0  rtu480                 1.591  111744.438       0.000   24719.654      12.104      53.177       0.000      99.945       0.000       0.024     547.769       2.978       0.000      22.355       9.648      16.002      16.657       1.909       0.702       0.818       0.000       0.000       0.000       0.000
    365    12    31  2022     49       0  rtu490                 1.591  111744.039       0.000   24719.557      12.104      53.177       0.000      99.945       0.000       0.024     547.768       2.978       0.000      22.355       9.648      16.002      16.657       1.909       0.702       0.818       0.000       0.000       0.000       0.000
    365    12    31  2022     50       0  rtu500                 1.591  111744.164       0.000   24719.584      12.104      53.177       0.000      99.945       0.000       0.024     547.768       2.978       0.000      22.355       9.648      16.002      16.657       1.909       0.702       0.818       0.000       0.000       0.000       0.000
    365    12    31  2022     51       0  rtu510                 1.591  111745.375       0.000   24719.904      12.104      53.176       0.000      99.945       0.000       0.024     547.774       2.978       0.000      22.355       9.648      16.002      16.657       1.909       0.702       0.818       0.000       0.000       0.000       0.000
    365    12    31  2022     52       0  rtu520                 1.591  111745.703       0.000   24719.988      12.104      53.175       0.000      99.945       0.000       0.024     547.776       2.978       0.000      22.355       9.648      16.002      16.657       1.909       0.702       0.818       0.000       0.000       0.000       0.000
    365    12    31  2022     53       0  rtu530                 1.591  111746.500       0.000   24720.201      12.104      53.174       0.000      99.945       0.000       0.024     547.780       2.979       0.000      22.355       9.648      16.002      16.657       1.909       0.702       0.818       0.000       0.000       0.000       0.000
    365    12    31  2022     54       0  rtu540                 1.591  111746.500       0.000   24720.201      12.104      53.174       0.000      99.945       0.000       0.024     547.780       2.979       0.000      22.355       9.648      16.002      16.657       1.909       0.702       0.818       0.000       0.000       0.000       0.000
    365    12    31  2022     55       0  rtu550                 1.591  111746.500       0.000   24720.201      12.104      53.174       0.000      99.945       0.000       0.024     547.780       2.979       0.000      22.355       9.648      16.002      16.657       1.909       0.702       0.818       0.000       0.000       0.000       0.000
    365    12    31  2022     56       0  rtu560                 1.591  111746.500       0.000   24720.201      12.104      53.174       0.000      99.945       0.000       0.024     547.780       2.979       0.000      22.355       9.648      16.002      16.657       1.909       0.702       0.818       0.000       0.000       0.000       0.000
    365    12    31  2022     57       0  rtu570                 1.591  111746.500       0.000   24720.201      12.104      53.174       0.000      99.945       0.000       0.024     547.780       2.979       0.000      22.355       9.648      16.002      16.657       1.909       0.702       0.818       0.000       0.000       0.000       0.000
    365    12    31  2022     58       0  rtu580                 1.591  111746.500       0.000   24720.201      12.104      53.174       0.000      99.945       0.000       0.024     547.780       2.979       0.000      22.355       9.648      16.002      16.657       1.909       0.702       0.818       0.000       0.000       0.000       0.000
    365    12    31  2022     59       0  rtu590                 1.591  111746.367       0.000   24720.160      12.104      53.174       0.000      99.945       0.000       0.024     547.779       2.979       0.000      22.355       9.648      16.002      16.657       1.909       0.702       0.818       0.000       0.000       0.000       0.000
    365    12    31  2022     60       0  rtu600                 1.591  111745.789       0.000   24720.008      12.104      53.175       0.000      99.945       0.000       0.024     547.776       2.979       0.000      22.355       9.648      16.002      16.657       1.909       0.702       0.818       0.000       0.000       0.000       0.000
    365    12    31  2022     61       0  rtu610                 1.591  111746.250       0.000   24720.133      12.104      53.174       0.000      99.945       0.000       0.024     547.779       2.979       0.000      22.355       9.648      16.002      16.657       1.909       0.702       0.818       0.000       0.000       0.000       0.000
    365    12    31  2022     62       0  rtu620                 1.591  111745.078       0.000   24719.818      12.104      53.176       0.000      99.945       0.000       0.024     547.773       2.978       0.000      22.355       9.648      16.002      16.657       1.909       0.702       0.818       0.000       0.000       0.000       0.000
    365    12    31  2022     63       0  rtu630                 0.497    1716.958    3141.124     154.276      14.538       0.642       0.000       8.696       0.000       0.000       0.000       1.434       0.000      22.355       9.648      16.002      16.657       1.909       0.702       0.818       0.000       0.000       0.000       0.000
    365    12    31  2022     64       0  rtu640                 1.591  111746.227       0.000   24720.127      12.104      53.175       0.000      99.945       0.000       0.024     547.778       2.979       0.000      22.355       9.648      16.002      16.657       1.909       0.702       0.818       0.000       0.000       0.000       0.000
    365    12    31  2022     65       0  rtu650                 1.591  111745.492       0.000   24719.928      12.104      53.175       0.000      99.945       0.000       0.024     547.775       2.978       0.000      22.355       9.648      16.002      16.657       1.909       0.702       0.818       0.000       0.000       0.000       0.000
    365    12    31  2022     66       0  rtu660                 1.591  111745.977       0.000   24720.055      12.104      53.175       0.000      99.945       0.000       0.024     547.777       2.979       0.000      22.355       9.648      16.002      16.657       1.909       0.702       0.818       0.000       0.000       0.000       0.000
    365    12    31  2022     67       0  rtu670                 1.591  111745.375       0.000   24719.902      12.104      53.176       0.000      99.945       0.000       0.024     547.774       2.978       0.000      22.355       9.648      16.002      16.657       1.909       0.702       0.818       0.000       0.000       0.000       0.000
    365    12    31  2022     68       0  rtu680                 1.591  111746.500       0.000   24720.201      12.104      53.174       0.000      99.945       0.000       0.024     547.780       2.979       0.000      22.355       9.648      16.002      16.657       1.909       0.702       0.818       0.000       0.000       0.000       0.000
    365    12    31  2022     69       0  rtu690                 1.591  111746.500       0.000   24720.201      12.104      53.174       0.000      99.945       0.000       0.024     547.780       2.979       0.000      22.355       9.648      16.002      16.657       1.909       0.702       0.818       0.000       0.000       0.000       0.000
    365    12    31  2022     70       0  rtu700                 1.591  111746.492       0.000   24720.199      12.104      53.174       0.000      99.945       0.000       0.024     547.780       2.979       0.000      22.355       9.648      16.002      16.657       1.909       0.702       0.818       0.000       0.000       0.000       0.000
    365    12    31  2022     71       0  rtu710                 1.591  111746.500       0.000   24720.201      12.104      53.174       0.000      99.945       0.000       0.024     547.780       2.979       0.000      22.355       9.648      16.002      16.657       1.909       0.702       0.818       0.000       0.000       0.000       0.000
    365    12    31  2022     72       0  rtu720                 1.591  111746.500       0.000   24720.201      12.104      53.174       0.000      99.945       0.000       0.024     547.780       2.979       0.000      22.355       9.648      16.002      16.657       1.909       0.702       0.818       0.000       0.000       0.000       0.000
    365    12    31  2022     73       0  rtu730                 1.591  111746.305       0.000   24720.145      12.104      53.174       0.000      99.945       0.000       0.024     547.779       2.979       0.000      22.355       9.648      16.002      16.657       1.909       0.702       0.818       0.000       0.000       0.000       0.000
    365    12    31  2022     74       0  rtu740                 1.591  111741.047       0.000   24718.773      12.104      53.181       0.000      99.945       0.000       0.024     547.752       2.976       0.000      22.355       9.648      16.002      16.657       1.909       0.702       0.818       0.000       0.000       0.000       0.000
    365    12    31  2022     75       0  rtu750                 0.497    1598.207    2906.830     143.191      13.209       5.223       0.000       8.696       0.000       0.000       0.000       0.028       0.000      22.355       9.648      16.002      16.657       1.909       0.702       0.818       0.000       0.000       0.000       0.000
    365    12    31  2022     76       0  rtu760                 1.591  111743.648       0.000   24719.453      12.104      53.178       0.000      99.945       0.000       0.024     547.766       2.978       0.000      22.355       9.648      16.002      16.657       1.909       0.702       0.818       0.000       0.000       0.000       0.000
    365    12    31  2022     77       0  rtu770                 1.591  111745.398       0.000   24719.908      12.104      53.176       0.000      99.945       0.000       0.024     547.774       2.978       0.000      22.355       9.648      16.002      16.657       1.909       0.702       0.818       0.000       0.000       0.000       0.000
