 april24                   SWAT+ Apr 12 2023       MODULAR Rev 2023.60.5.6                                
  jday   mon   day    yr    unit  gis_id  name            grzn        grzp        lab_min_p   act_sta_p       fertn            fertp            fixn             denit            act_nit_n        act_sta_n        org_lab_p        rsd_nitorg_n     rsd_laborg_p    no3atmo          nh4atmo          nuptake          puptake          gwtrann          gwtranp      
                                                          kgha        kgha        kgha        kgha             kgha             kgha             kgha             kgha             kgha             kgha             kgha             kgha             kgha             kgha             kgha             kgha             kgha             kgha             kgha       
   366    12    31  2016      49      49  hru49          0.000       0.000      13.003      -1.254            0.000            0.000            0.000           15.953           13.665            3.877            2.326          141.900           26.830            0.000            0.000           56.530           10.543            0.000            0.000
   366    12    31  2016      50      50  hru50          0.000       0.000      -2.812      -9.361          120.000           13.200            0.000            0.000           14.034           -2.760            2.406            3.137            0.855            0.000            0.000           83.330           15.130            0.000            0.000
   366    12    31  2016      51      51  hru51          0.000       0.000      13.003      -1.254            0.000            0.000            0.000           15.953           13.665            3.877            2.326          141.900           26.830            0.000            0.000           56.530           10.543            0.000            0.000
   366    12    31  2016      52      52  hru52          0.000       0.000      -3.933      -9.497          120.000           13.200            0.000            0.000           15.332           -2.999            2.629            3.417            0.950            0.000            0.000           94.542           17.154            0.000            0.000
   366    12    31  2016      53      53  hru53          0.000       0.000      13.003      -1.254            0.000            0.000            0.000           15.953           13.665            3.877            2.326          141.900           26.830            0.000            0.000           56.530           10.543            0.000            0.000
   366    12    31  2016      54      54  hru54          0.000       0.000      13.002      -1.256            0.000            0.000            0.000           15.952           13.665            3.876            2.326          141.899           26.830            0.000            0.000           56.527           10.543            0.000            0.000
   366    12    31  2016      55      55  hru55          0.000       0.000      -3.972      -9.505          120.000           13.200            0.000            0.000           15.317           -2.994            2.626            3.420            0.951            0.000            0.000           94.679           17.182            0.000            0.000
   366    12    31  2016      56      56  hru56          0.000       0.000      13.002      -1.256            0.000            0.000            0.000           15.953           13.665            3.876            2.326          141.899           26.830            0.000            0.000           56.527           10.543            0.000            0.000
   366    12    31  2016      57      57  hru57          0.000       0.000      13.002      -1.255            0.000            0.000            0.000           15.953           13.665            3.877            2.326          141.900           26.830            0.000            0.000           56.529           10.543            0.000            0.000
   366    12    31  2016      58      58  hru58          0.000       0.000      -2.853      -9.359          120.000           13.200            0.000            0.000           14.251           -2.805            2.443            3.157            0.863            0.000            0.000           84.192           15.286            0.000            0.000
