 prueba                    SWAT+ Apr 12 2023       MODULAR Rev 2023.60.5.6                                
  jday   mon   day    yr    unit  gis_id  name            grzn        grzp        lab_min_p   act_sta_p       fertn            fertp            fixn             denit            act_nit_n        act_sta_n        org_lab_p        rsd_nitorg_n     rsd_laborg_p    no3atmo          nh4atmo          nuptake          puptake          gwtrann          gwtranp      
                                                          kgha        kgha        kgha        kgha             kgha             kgha             kgha             kgha             kgha             kgha             kgha             kgha             kgha             kgha             kgha             kgha             kgha             kgha             kgha       
   366    12    31  2016      76      76  hru76          0.000       0.000      -3.180      -9.432          120.000           13.200            0.000            0.000           16.958           -3.857            2.907            3.214            0.901            0.000            0.000           88.822           16.126            0.000            0.000
   366    12    31  2016      77      77  hru77          0.000       0.000      16.834      -0.359            0.000            0.000            0.000            1.197           15.230            4.033            2.588          165.233           31.327            0.000            0.000           55.334           10.296            0.000            0.000
   365    12    31  2017       1       1  hru01          0.000       0.000      16.784       4.887            0.000            0.000            0.000           94.121           19.134            7.348            3.228          207.282           39.326            0.000            0.000          111.047           20.715            0.000            0.000
   365    12    31  2017       2       2  hru02          0.000       0.000      -1.658      -8.626          120.000           13.200            0.000            0.000           17.179           -5.689            2.944            2.993            0.831            0.000            0.000           79.013           14.346            0.000            0.000
   365    12    31  2017       3       3  hru03          0.000       0.000      16.784       4.887            0.000            0.000            0.000           94.121           19.134            7.348            3.228          207.282           39.326            0.000            0.000          111.046           20.715            0.000            0.000
   365    12    31  2017       4       4  hru04          0.000       0.000      -2.372      -8.740          120.000           13.200            0.000            0.000           18.076           -5.871            3.098            3.172            0.888            0.000            0.000           85.686           15.552            0.000            0.000
   365    12    31  2017       5       5  hru05          0.000       0.000      16.784       4.887            0.000            0.000            0.000           94.121           19.134            7.348            3.228          207.283           39.326            0.000            0.000          111.048           20.715            0.000            0.000
   365    12    31  2017       6       6  hru06          0.000       0.000      -2.670      -8.817          120.000           13.200            0.000            0.000           18.564           -5.987            3.181            3.278            0.920            0.000            0.000           88.901           16.134            0.000            0.000
   365    12    31  2017       7       7  hru07          0.000       0.000      -1.657      -8.625          120.000           13.200            0.000            0.000           17.172           -5.694            2.943            2.992            0.831            0.000            0.000           78.975           14.339            0.000            0.000
   365    12    31  2017       8       8  hru08          0.000       0.000      16.784       4.887            0.000            0.000            0.000           94.120           19.134            7.348            3.228          207.283           39.326            0.000            0.000          111.049           20.715            0.000            0.000
   365    12    31  2017       9       9  hru09          0.000       0.000      16.784       4.887            0.000            0.000            0.000           94.121           19.134            7.348            3.228          207.282           39.326            0.000            0.000          111.048           20.715            0.000            0.000
   365    12    31  2017      10      10  hru10          0.000       0.000      16.784       4.887            0.000            0.000            0.000           94.120           19.134            7.348            3.228          207.282           39.326            0.000            0.000          111.048           20.715            0.000            0.000
   365    12    31  2017      11      11  hru11          0.000       0.000      16.784       4.887            0.000            0.000            0.000           94.120           19.134            7.348            3.228          207.283           39.326            0.000            0.000          111.049           20.715            0.000            0.000
   365    12    31  2017      12      12  hru12          0.000       0.000      -1.739      -8.658          120.000           13.200            0.000            0.000           17.303           -5.725            2.965            3.010            0.837            0.000            0.000           79.562           14.445            0.000            0.000
   365    12    31  2017      13      13  hru13          0.000       0.000      16.784       4.887            0.000            0.000            0.000           94.120           19.134            7.348            3.228          207.283           39.326            0.000            0.000          111.049           20.715            0.000            0.000
   365    12    31  2017      14      14  hru14          0.000       0.000      -2.273      -8.741          120.000           13.200            0.000            0.000           17.823           -5.824            3.054            3.141            0.878            0.000            0.000           84.384           15.317            0.000            0.000
   365    12    31  2017      15      15  hru15          0.000       0.000      16.784       4.887            0.000            0.000            0.000           94.120           19.134            7.348            3.228          207.283           39.326            0.000            0.000          111.049           20.715            0.000            0.000
   365    12    31  2017      16      16  hru16          0.000       0.000      -2.410      -8.767          120.000           13.200            0.000            0.000           18.107           -5.872            3.103            3.184            0.892            0.000            0.000           85.925           15.596            0.000            0.000
   365    12    31  2017      17      17  hru17          0.000       0.000      16.784       4.887            0.000            0.000            0.000           94.120           19.134            7.348            3.228          207.283           39.326            0.000            0.000          111.049           20.715            0.000            0.000
   365    12    31  2017      18      18  hru18          0.000       0.000      -3.003      -8.896          120.000           13.200            0.000            0.000           18.911           -6.065            3.241            3.372            0.949            0.000            0.000           91.855           16.668            0.000            0.000
   365    12    31  2017      19      19  hru19          0.000       0.000      16.784       4.887            0.000            0.000            0.000           94.120           19.134            7.348            3.228          207.283           39.326            0.000            0.000          111.048           20.715            0.000            0.000
   365    12    31  2017      20      20  hru20          0.000       0.000      16.784       4.887            0.000            0.000            0.000           94.120           19.134            7.348            3.228          207.281           39.326            0.000            0.000          111.045           20.715            0.000            0.000
   365    12    31  2017      21      21  hru21          0.000       0.000      -1.369      -8.563          120.000           13.200            0.000            0.000           16.686           -5.536            2.860            2.910            0.804            0.000            0.000           75.987           13.799            0.000            0.000
   365    12    31  2017      22      22  hru22          0.000       0.000      16.784       4.887            0.000            0.000            0.000           94.120           19.134            7.348            3.228          207.282           39.326            0.000            0.000          111.047           20.715            0.000            0.000
   365    12    31  2017      23      23  hru23          0.000       0.000      16.784       4.887            0.000            0.000            0.000           94.121           19.134            7.348            3.228          207.283           39.326            0.000            0.000          111.048           20.715            0.000            0.000
   365    12    31  2017      24      24  hru24          0.000       0.000      -4.083      -9.016          120.000           13.200            0.000            0.000           21.725           -7.325            3.722            3.747            1.060            0.000            0.000          103.868           18.840            0.000            0.000
   365    12    31  2017      25      25  hru25          0.000       0.000      -3.337      -8.951          120.000           13.200            0.000            0.000           19.330           -6.183            3.312            3.478            0.980            0.000            0.000           95.267           17.285            0.000            0.000
   365    12    31  2017      26      26  hru26          0.000       0.000      16.784       4.887            0.000            0.000            0.000           94.120           19.134            7.348            3.228          207.283           39.326            0.000            0.000          111.049           20.715            0.000            0.000
   365    12    31  2017      27      27  hru27          0.000       0.000      16.784       4.887            0.000            0.000            0.000           94.120           19.134            7.348            3.228          207.283           39.326            0.000            0.000          111.048           20.715            0.000            0.000
   365    12    31  2017      28      28  hru28          0.000       0.000      -2.402      -8.747          120.000           13.200            0.000            0.000           18.081           -5.858            3.098            3.179            0.890            0.000            0.000           85.887           15.589            0.000            0.000
