 Tordera                   SWAT+ Jul 2 2024        MODULAR Rev 2024.61.0.1                                
   jday   mon   day    yr   unit  gis_id  name                    flo_in          geo_bf         flo_out           peakr         sed_in        sed_out         washld          bedld            dep        deg_btm       deg_bank         hc_sed          width          depth          slope        deg_btm       deg_bank         hc_len      flo_in_mm       aqu_in_mm      flo_out_mm        sed_stor      n_tot          p_tot         dep_bf        velav_bf        
   365    12    31  2001       2       2  cha002               0.8761E-01     0.0000E+00     0.8730E-01     0.1909E+00     0.5343E+01     0.2468E+05     0.2468E+05     0.1230E-01     0.0000E+00     0.0000E+00     0.2467E+05     0.0000E+00     0.6571E+01     0.3849E+00     0.6495E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.1832E+03     0.0000E+00     0.1826E+03     0.1105E-02     0.5779E+03     0.1521E+00     0.3849E+00     0.0000E+00
   365    12    31  2001       3       3  cha003               0.5232E+00     0.0000E+00     0.5222E+00     0.7818E+00     0.4171E+05     0.4185E+05     0.4185E+05     0.3490E+02     0.0000E+00     0.1273E+01     0.1783E+03     0.0000E+00     0.3735E+02     0.1226E+01     0.4060E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.6044E+02     0.0000E+00     0.6033E+02     0.1135E+02     0.1330E+04     0.2619E+01     0.1226E+01     0.0000E+00
   365    12    31  2001       4       4  cha004               0.1583E+00     0.0000E+00     0.1576E+00     0.2542E+00     0.3732E+05     0.3727E+05     0.3727E+05     0.7903E+02     0.0000E+00     0.0000E+00     0.2381E+02     0.0000E+00     0.2484E+02     0.9339E+00     0.2360E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.3608E+02     0.0000E+00     0.3593E+02     0.2023E+02     0.1024E+04     0.8726E+00     0.9339E+00     0.0000E+00
   365    12    31  2001       5       5  cha005               0.1420E+00     0.0000E+00     0.1414E+00     0.2329E+00     0.3577E+05     0.3594E+05     0.3594E+05     0.4650E+02     0.0000E+00     0.0000E+00     0.2200E+03     0.0000E+00     0.2225E+02     0.8678E+00     0.5580E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.3888E+02     0.0000E+00     0.3874E+02     0.1101E+02     0.8688E+03     0.8097E+00     0.8678E+00     0.0000E+00
   365    12    31  2001       6       6  cha006               0.1393E+00     0.0000E+00     0.1392E+00     0.2288E+00     0.3585E+05     0.3577E+05     0.3577E+05     0.5307E+02     0.2275E+02     0.0000E+00     0.9383E-02     0.0000E+00     0.2215E+02     0.8651E+00     0.2800E-03     0.0000E+00     0.0000E+00     0.0000E+00     0.3846E+02     0.0000E+00     0.3842E+02     0.1255E+02     0.8675E+03     0.7928E+00     0.8651E+00     0.0000E+00
   365    12    31  2001       7       7  cha007               0.8122E-01     0.0000E+00     0.8097E-01     0.1392E+00     0.3550E+05     0.3553E+05     0.3553E+05     0.3231E+02     0.0000E+00     0.0000E+00     0.6426E+02     0.0000E+00     0.1790E+02     0.7508E+00     0.5110E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.3196E+02     0.0000E+00     0.3186E+02     0.6541E+01     0.7030E+03     0.3532E+00     0.7508E+00     0.0000E+00
   365    12    31  2001       8       8  cha008               0.8057E-01     0.0000E+00     0.7991E-01     0.1390E+00     0.3489E+05     0.3508E+05     0.3508E+05     0.6061E+02     0.0000E+00     0.0000E+00     0.2543E+03     0.0000E+00     0.1733E+02     0.7348E+00     0.6450E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.3346E+02     0.0000E+00     0.3318E+02     0.1236E+02     0.6793E+03     0.3384E+00     0.7348E+00     0.0000E+00
   365    12    31  2001       9       9  cha009               0.7391E-01     0.0000E+00     0.7390E-01     0.1278E+00     0.3484E+05     0.3487E+05     0.3487E+05     0.9528E+00     0.0000E+00     0.0000E+00     0.3635E+02     0.0000E+00     0.1715E+02     0.7295E+00     0.1225E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.3124E+02     0.0000E+00     0.3124E+02     0.1904E+00     0.6717E+03     0.2327E+00     0.7295E+00     0.0000E+00
   365    12    31  2001      10      10  cha010               0.5247E-01     0.0000E+00     0.5139E-01     0.9430E-01     0.3350E+05     0.3467E+05     0.3467E+05     0.1110E+03     0.0000E+00     0.0000E+00     0.1274E+04     0.0000E+00     0.1436E+02     0.6481E+00     0.9780E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.2982E+02     0.0000E+00     0.2921E+02     0.1987E+02     0.4855E+03     0.5720E-01     0.6481E+00     0.0000E+00
   365    12    31  2001      11      11  cha011               0.3624E+00     0.0000E+00     0.3614E+00     0.5844E+00     0.4351E+04     0.4443E+04     0.4443E+04     0.9355E+01     0.7461E+01     0.1339E+01     0.1067E+03     0.0000E+00     0.2432E+02     0.9208E+00     0.3500E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.8561E+02     0.0000E+00     0.8538E+02     0.2420E+01     0.3031E+03     0.1726E+01     0.9207E+00     0.0000E+00
   365    12    31  2001      12      12  cha012               0.2704E+00     0.0000E+00     0.2704E+00     0.4469E+00     0.5593E+04     0.5534E+04     0.5534E+04     0.6502E+01     0.5272E+02     0.0000E+00     0.1008E-06     0.0000E+00     0.2142E+02     0.8461E+00     0.1000E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.7891E+02     0.0000E+00     0.7890E+02     0.1336E+01     0.2728E+03     0.2067E+01     0.8461E+00     0.0000E+00
   365    12    31  2001      13      13  cha013               0.2207E+00     0.0000E+00     0.2205E+00     0.3766E+00     0.5558E+04     0.5554E+04     0.5554E+04     0.3168E+01     0.2137E+01     0.0000E+00     0.1644E+01     0.0000E+00     0.1828E+02     0.7613E+00     0.1840E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.8385E+02     0.0000E+00     0.8381E+02     0.6293E+00     0.2519E+03     0.2032E+01     0.7613E+00     0.0000E+00
   365    12    31  2001      14      14  cha014               0.2334E+00     0.0000E+00     0.2328E+00     0.4090E+00     0.9278E+05     0.1012E+06     0.1012E+06     0.1378E+03     0.0000E+00     0.0000E+00     0.8571E+04     0.0000E+00     0.1613E+02     0.7004E+00     0.1929E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.1093E+03     0.0000E+00     0.1090E+03     0.2645E+02     0.1289E+04     0.4462E+00     0.7004E+00     0.0000E+00
   365    12    31  2001      15      15  cha015               0.1606E+00     0.0000E+00     0.1603E+00     0.2900E+00     0.3588E+03     0.1033E+03     0.1033E+03     0.5250E+01     0.2502E+03     0.0000E+00     0.1416E-05     0.0000E+00     0.1406E+02     0.6392E+00     0.1000E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.9448E+02     0.0000E+00     0.9430E+02     0.4784E+00     0.1501E+03     0.1416E+01     0.6392E+00     0.0000E+00
   365    12    31  2001      16      16  cha016               0.4549E-01     0.0000E+00     0.4519E-01     0.9537E-01     0.2694E+06     0.2760E+06     0.2760E+06     0.5637E+03     0.0000E+00     0.0000E+00     0.7132E+04     0.0000E+00     0.7596E+01     0.4239E+00     0.4598E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.7473E+02     0.0000E+00     0.7422E+02     0.6542E+02     0.8868E+03     0.2950E-04     0.4239E+00     0.0000E+00
   365    12    31  2001      17      17  cha017               0.5004E-01     0.0000E+00     0.4974E-01     0.1007E+00     0.2700E+02     0.3902E+02     0.3902E+02     0.2079E+00     0.1178E+01     0.0000E+00     0.1341E+02     0.0000E+00     0.8914E+01     0.4716E+00     0.2670E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.6295E+02     0.0000E+00     0.6258E+02     0.2658E-01     0.2250E+02     0.7714E-01     0.4716E+00     0.0000E+00
   365    12    31  2001      18      18  cha018               0.4328E-01     0.0000E+00     0.4309E-01     0.9331E-01     0.2792E+03     0.2566E+03     0.2566E+03     0.1156E+01     0.2218E+02     0.0000E+00     0.6862E+00     0.0000E+00     0.6830E+01     0.3949E+00     0.2270E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.8486E+02     0.0000E+00     0.8449E+02     0.1228E+00     0.4594E+02     0.1317E+01     0.3949E+00     0.0000E+00
   365    12    31  2001      19      19  cha019               0.1661E-01     0.0000E+00     0.1548E-01     0.3411E-01     0.2235E+02     0.1378E+04     0.1378E+04     0.2779E+00     0.0000E+00     0.0000E+00     0.1356E+04     0.0000E+00     0.8232E+01     0.4472E+00     0.1655E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.2387E+02     0.0000E+00     0.2224E+02     0.2763E-01     0.1522E+03     0.5819E-01     0.4472E+00     0.0000E+00
   365    12    31  2001      20      20  cha020               0.5039E-01     0.0000E+00     0.5012E-01     0.1057E+00     0.2853E+03     0.2719E+03     0.2719E+03     0.1682E+01     0.1219E+02     0.0000E+00     0.4399E+00     0.0000E+00     0.7579E+01     0.4233E+00     0.1850E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.8307E+02     0.0000E+00     0.8262E+02     0.1966E+00     0.6661E+02     0.4274E+00     0.4233E+00     0.0000E+00
   365    12    31  2001      21      21  cha021               0.4478E-01     0.0000E+00     0.4371E-01     0.9196E-01     0.1020E+02     0.5325E+04     0.5325E+04     0.8177E-01     0.0000E+00     0.0000E+00     0.5315E+04     0.0000E+00     0.8223E+01     0.4469E+00     0.2771E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.6444E+02     0.0000E+00     0.6290E+02     0.7686E-02     0.1342E+03     0.4813E-01     0.4469E+00     0.0000E+00
   365    12    31  2001      22      22  cha022               0.4925E-01     0.0000E+00     0.4860E-01     0.9952E-01     0.3306E+01     0.7784E+01     0.7784E+01     0.1397E-01     0.5050E+00     0.0000E+00     0.4997E+01     0.0000E+00     0.8764E+01     0.4663E+00     0.3330E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.6374E+02     0.0000E+00     0.6290E+02     0.2097E-02     0.6980E+02     0.7506E-01     0.4663E+00     0.0000E+00
   365    12    31  2001      23      23  cha023               0.7098E-01     0.0000E+00     0.6998E-01     0.1375E+00     0.3545E+02     0.7493E+05     0.7493E+05     0.1423E+00     0.0000E+00     0.0000E+00     0.7489E+05     0.0000E+00     0.1040E+02     0.5228E+00     0.3757E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.6903E+02     0.0000E+00     0.6806E+02     0.1544E-01     0.7617E+03     0.1111E+00     0.5228E+00     0.0000E+00
   365    12    31  2001      24      24  cha024               0.4252E-01     0.0000E+00     0.3976E-01     0.7750E-01     0.1513E+01     0.3350E+05     0.3350E+05     0.1032E-01     0.0000E+00     0.0000E+00     0.3350E+05     0.0000E+00     0.1349E+02     0.6217E+00     0.2123E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.2681E+02     0.0000E+00     0.2507E+02     0.1344E-02     0.4341E+03     0.1917E-01     0.6217E+00     0.0000E+00
   365    12    31  2001      25      25  cha025               0.2295E-01     0.0000E+00     0.2251E-01     0.4814E-01     0.2858E+02     0.1743E+03     0.1743E+03     0.1186E+00     0.0000E+00     0.0000E+00     0.1458E+03     0.0000E+00     0.7573E+01     0.4230E+00     0.1226E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.3788E+02     0.0000E+00     0.3716E+02     0.1204E-01     0.1862E+03     0.1755E+00     0.4230E+00     0.0000E+00
   365    12    31  2001      26      26  cha026               0.2470E+01     0.0000E+00     0.2469E+01     0.3330E+01     0.1029E+07     0.1029E+07     0.1029E+07     0.2693E+03     0.0000E+00     0.1931E+01     0.3831E+02     0.0000E+00     0.7514E+02     0.1953E+01     0.2230E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.8899E+02     0.0000E+00     0.8896E+02     0.1428E+03     0.1001E+05     0.1225E+02     0.1953E+01     0.0000E+00
   365    12    31  2001      27      27  cha027               0.2453E+01     0.0000E+00     0.2448E+01     0.3309E+01     0.1030E+07     0.1029E+07     0.1029E+07     0.1570E+04     0.0000E+00     0.1064E+02     0.1892E+03     0.0000E+00     0.7493E+02     0.1950E+01     0.2130E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.8880E+02     0.0000E+00     0.8860E+02     0.8412E+03     0.1000E+05     0.1217E+02     0.1950E+01     0.0000E+00
   365    12    31  2001      28      28  cha028               0.2371E+01     0.0000E+00     0.2370E+01     0.3209E+01     0.1031E+07     0.1030E+07     0.1030E+07     0.9661E+02     0.4740E+02     0.3572E+00     0.1306E+01     0.0000E+00     0.7299E+02     0.1916E+01     0.1140E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.8964E+02     0.0000E+00     0.8963E+02     0.5042E+02     0.9957E+04     0.1117E+02     0.1916E+01     0.0000E+00
   365    12    31  2001      29      29  cha029               0.2371E+01     0.0000E+00     0.2369E+01     0.3210E+01     0.1031E+07     0.1031E+07     0.1031E+07     0.5685E+03     0.0000E+00     0.5257E+01     0.1161E+03     0.0000E+00     0.7299E+02     0.1916E+01     0.2530E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.8968E+02     0.0000E+00     0.8960E+02     0.2987E+03     0.9958E+04     0.1117E+02     0.1916E+01     0.0000E+00
   365    12    31  2001      30      30  cha030               0.2333E+01     0.0000E+00     0.2331E+01     0.3163E+01     0.1031E+07     0.1031E+07     0.1031E+07     0.5115E+03     0.0000E+00     0.3290E+01     0.7297E+02     0.0000E+00     0.7203E+02     0.1899E+01     0.2300E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.9019E+02     0.0000E+00     0.9012E+02     0.2660E+03     0.9875E+04     0.1093E+02     0.1899E+01     0.0000E+00
   365    12    31  2001      31      31  cha031               0.2262E+01     0.0000E+00     0.2254E+01     0.3076E+01     0.1033E+07     0.1031E+07     0.1031E+07     0.2194E+04     0.0000E+00     0.1437E+02     0.4333E+03     0.0000E+00     0.7045E+02     0.1871E+01     0.2570E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.9075E+02     0.0000E+00     0.9044E+02     0.1135E+04     0.9793E+04     0.1028E+02     0.1871E+01     0.0000E+00
   365    12    31  2001      32      32  cha032               0.2239E+01     0.0000E+00     0.2239E+01     0.3049E+01     0.1033E+07     0.1033E+07     0.1033E+07     0.1314E+03     0.0000E+00     0.8372E+00     0.2541E+02     0.0000E+00     0.6983E+02     0.1860E+01     0.2570E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.9116E+02     0.0000E+00     0.9114E+02     0.6610E+02     0.9712E+04     0.1016E+02     0.1860E+01     0.0000E+00
   365    12    31  2001      33      33  cha033               0.5850E+00     0.0000E+00     0.5843E+00     0.8604E+00     0.4752E+05     0.4771E+05     0.4771E+05     0.2254E+02     0.0000E+00     0.1010E+01     0.2061E+03     0.0000E+00     0.4119E+02     0.1308E+01     0.4670E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.5741E+02     0.0000E+00     0.5735E+02     0.7869E+01     0.1678E+04     0.3140E+01     0.1308E+01     0.0000E+00
   365    12    31  2001      34      34  cha034               0.5878E+00     0.0000E+00     0.5849E+00     0.8645E+00     0.4749E+05     0.4752E+05     0.4752E+05     0.1222E+03     0.0000E+00     0.1858E+01     0.1571E+03     0.0000E+00     0.4117E+02     0.1308E+01     0.2640E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.5773E+02     0.0000E+00     0.5744E+02     0.4357E+02     0.1678E+04     0.3139E+01     0.1308E+01     0.0000E+00
   365    12    31  2001      35      35  cha035               0.1602E+01     0.0000E+00     0.1601E+01     0.2290E+01     0.9865E+06     0.9860E+06     0.9860E+06     0.8199E+03     0.0000E+00     0.3415E+01     0.2991E+03     0.0000E+00     0.4954E+02     0.1480E+01     0.3840E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.1156E+03     0.0000E+00     0.1155E+03     0.3363E+03     0.7972E+04     0.6712E+01     0.1480E+01     0.0000E+00
   365    12    31  2001      36      36  cha036               0.1144E+01     0.0000E+00     0.1143E+01     0.1691E+01     0.8695E+06     0.8686E+06     0.8686E+06     0.6553E+03     0.2394E+03     0.0000E+00     0.2605E+02     0.0000E+00     0.3987E+02     0.1280E+01     0.2250E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.1185E+03     0.0000E+00     0.1184E+03     0.2329E+03     0.6334E+04     0.4587E+01     0.1280E+01     0.0000E+00
   365    12    31  2001      37      37  cha037               0.1004E+01     0.0000E+00     0.1004E+01     0.1508E+01     0.8696E+06     0.8708E+06     0.8708E+06     0.7237E+01     0.0000E+00     0.5528E+01     0.1214E+04     0.0000E+00     0.3610E+02     0.1198E+01     0.2728E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.1227E+03     0.0000E+00     0.1227E+03     0.2373E+01     0.5802E+04     0.4038E+01     0.1198E+01     0.0000E+00
   365    12    31  2001      38      38  cha038               0.9033E+00     0.0000E+00     0.9030E+00     0.1376E+01     0.8480E+06     0.8475E+06     0.8475E+06     0.2993E+03     0.1772E+03     0.0000E+00     0.3546E+02     0.0000E+00     0.3330E+02     0.1136E+01     0.3480E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.1263E+03     0.0000E+00     0.1263E+03     0.9376E+02     0.5437E+04     0.3269E+01     0.1136E+01     0.0000E+00
   365    12    31  2001      39      39  cha039               0.7470E+00     0.0000E+00     0.7462E+00     0.1166E+01     0.4008E+06     0.4005E+06     0.4005E+06     0.3911E+03     0.2148E+03     0.1452E+01     0.3471E+03     0.0000E+00     0.2900E+02     0.1036E+01     0.5500E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.1315E+03     0.0000E+00     0.1314E+03     0.1124E+03     0.4535E+04     0.2571E+01     0.1036E+01     0.0000E+00
   365    12    31  2001      40      40  cha040               0.6056E+00     0.0000E+00     0.6006E+00     0.9752E+00     0.3633E+06     0.3592E+06     0.3592E+06     0.1203E+03     0.7583E+02     0.2501E+00     0.1606E+03     0.0000E+00     0.2450E+02     0.9255E+00     0.6760E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.1412E+03     0.0000E+00     0.1401E+03     0.3098E+02     0.3416E+04     0.2275E+01     0.9255E+00     0.0000E+00
   365    12    31  2001      41      41  cha041               0.5967E+00     0.0000E+00     0.5963E+00     0.9610E+00     0.3637E+06     0.3633E+06     0.3633E+06     0.3369E+03     0.1882E+03     0.0000E+00     0.7497E+02     0.0000E+00     0.2448E+02     0.9250E+00     0.4010E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.1393E+03     0.0000E+00     0.1392E+03     0.8647E+02     0.3440E+04     0.2282E+01     0.9250E+00     0.0000E+00
   365    12    31  2001      42      42  cha042               0.5568E+00     0.0000E+00     0.5568E+00     0.9055E+00     0.3635E+06     0.3636E+06     0.3636E+06     0.1758E+02     0.0000E+00     0.9416E-01     0.1379E+03     0.0000E+00     0.2328E+02     0.8943E+00     0.1185E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.1415E+03     0.0000E+00     0.1414E+03     0.4312E+01     0.3242E+04     0.2294E+01     0.8944E+00     0.0000E+00
   365    12    31  2001      43      43  cha043               0.4454E+00     0.0000E+00     0.4447E+00     0.7550E+00     0.3619E+06     0.3628E+06     0.3628E+06     0.5694E+03     0.0000E+00     0.7058E+00     0.1393E+04     0.0000E+00     0.1889E+02     0.7782E+00     0.9640E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.1602E+03     0.0000E+00     0.1600E+03     0.1228E+03     0.2820E+04     0.1898E+01     0.7782E+00     0.0000E+00
   365    12    31  2001      44      44  cha044               0.3836E+00     0.0000E+00     0.3811E+00     0.6577E+00     0.3530E+06     0.3612E+06     0.3612E+06     0.2128E+04     0.0000E+00     0.2402E+01     0.1030E+05     0.0000E+00     0.1788E+02     0.7502E+00     0.1226E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.1512E+03     0.0000E+00     0.1502E+03     0.3984E+03     0.2728E+04     0.1553E+01     0.7502E+00     0.0000E+00
   365    12    31  2001      45      45  cha045               0.2469E+00     0.0000E+00     0.2469E+00     0.4427E+00     0.3351E+06     0.3465E+06     0.3465E+06     0.4160E+02     0.0000E+00     0.1323E+00     0.1141E+05     0.0000E+00     0.1451E+02     0.6527E+00     0.4617E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.1379E+03     0.0000E+00     0.1378E+03     0.7533E+01     0.2394E+04     0.2795E+00     0.6527E+00     0.0000E+00
   365    12    31  2001      46      46  cha046               0.2469E+00     0.0000E+00     0.2465E+00     0.4428E+00     0.3286E+06     0.3351E+06     0.3351E+06     0.3356E+03     0.0000E+00     0.0000E+00     0.6877E+04     0.0000E+00     0.1448E+02     0.6517E+00     0.2157E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.1384E+03     0.0000E+00     0.1381E+03     0.6060E+02     0.2389E+04     0.2792E+00     0.6517E+00     0.0000E+00
   365    12    31  2001      47      47  cha047               0.2204E+00     0.0000E+00     0.2198E+00     0.4050E+00     0.3095E+06     0.3259E+06     0.3259E+06     0.5763E+03     0.0000E+00     0.0000E+00     0.1702E+05     0.0000E+00     0.1303E+02     0.6073E+00     0.2540E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.1474E+03     0.0000E+00     0.1470E+03     0.9223E+02     0.1992E+04     0.2698E+00     0.6073E+00     0.0000E+00
   365    12    31  2001      48      48  cha048               0.4116E+00     0.0000E+00     0.4115E+00     0.6777E+00     0.1194E+06     0.1200E+06     0.1200E+06     0.8059E+01     0.0000E+00     0.3174E-01     0.6200E+03     0.0000E+00     0.2183E+02     0.8569E+00     0.1771E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.1164E+03     0.0000E+00     0.1164E+03     0.1907E+01     0.1601E+04     0.1578E+01     0.8569E+00     0.0000E+00
   365    12    31  2001      49      49  cha049               0.4113E+00     0.0000E+00     0.4108E+00     0.6772E+00     0.1191E+06     0.1194E+06     0.1194E+06     0.1106E+03     0.0000E+00     0.0000E+00     0.4271E+03     0.0000E+00     0.2183E+02     0.8568E+00     0.7370E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.1163E+03     0.0000E+00     0.1162E+03     0.2639E+02     0.1601E+04     0.1573E+01     0.8568E+00     0.0000E+00
   365    12    31  2001      50      50  cha050               0.3816E+00     0.0000E+00     0.3810E+00     0.6324E+00     0.1169E+06     0.1181E+06     0.1181E+06     0.1294E+03     0.0000E+00     0.0000E+00     0.1372E+04     0.0000E+00     0.2115E+02     0.8390E+00     0.1012E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.1138E+03     0.0000E+00     0.1136E+03     0.3002E+02     0.1586E+04     0.8879E+00     0.8390E+00     0.0000E+00
   365    12    31  2001      51      51  cha051               0.3758E+00     0.0000E+00     0.3754E+00     0.6236E+00     0.1160E+06     0.1169E+06     0.1169E+06     0.6626E+02     0.0000E+00     0.0000E+00     0.8977E+03     0.0000E+00     0.2099E+02     0.8349E+00     0.1091E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.1134E+03     0.0000E+00     0.1133E+03     0.1519E+02     0.1578E+04     0.8734E+00     0.8349E+00     0.0000E+00
   365    12    31  2001      52      52  cha052               0.1120E+00     0.0000E+00     0.1117E+00     0.2133E+00     0.3806E+03     0.7455E+03     0.7455E+03     0.6557E+00     0.4225E+01     0.0000E+00     0.3698E+03     0.0000E+00     0.1115E+02     0.5477E+00     0.9420E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.9695E+02     0.0000E+00     0.9673E+02     0.9967E-01     0.4212E+03     0.3962E+00     0.5477E+00     0.0000E+00
   365    12    31  2001      53      53  cha053               0.3900E-01     0.0000E+00     0.3893E-01     0.8424E-01     0.3620E+02     0.3768E+02     0.3768E+02     0.3110E-01     0.2226E+01     0.0000E+00     0.3736E+01     0.0000E+00     0.6785E+01     0.3932E+00     0.5630E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.7733E+02     0.0000E+00     0.7718E+02     0.3087E-02     0.3653E+02     0.3606E+00     0.3932E+00     0.0000E+00
   365    12    31  2001      54      54  cha054               0.2387E-01     0.0000E+00     0.2318E-01     0.5037E-01     0.6175E+00     0.3040E+03     0.3040E+03     0.5383E-02     0.0000E+00     0.0000E+00     0.3034E+03     0.0000E+00     0.7411E+01     0.4170E+00     0.1185E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.4085E+02     0.0000E+00     0.3967E+02     0.5423E-03     0.2014E+03     0.1318E-01     0.4170E+00     0.0000E+00
   365    12    31  2001      55      55  cha055               0.7963E-01     0.0000E+00     0.7948E-01     0.1704E+00     0.4390E+02     0.7624E+02     0.7624E+02     0.6213E-01     0.3177E+01     0.0000E+00     0.3558E+02     0.0000E+00     0.7033E+01     0.4027E+00     0.8990E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.1487E+03     0.0000E+00     0.1484E+03     0.4647E-02     0.2085E+03     0.3894E+00     0.4027E+00     0.0000E+00
   365    12    31  2001      56      56  cha056               0.5866E-01     0.0000E+00     0.5837E-01     0.1159E+00     0.1032E+03     0.1267E+03     0.1267E+03     0.1970E+00     0.1190E+02     0.0000E+00     0.3564E+02     0.0000E+00     0.9604E+01     0.4956E+00     0.4340E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.6518E+02     0.0000E+00     0.6485E+02     0.2739E-01     0.7980E+02     0.4261E+00     0.4957E+00     0.0000E+00
   365    12    31  2001      57      57  cha057               0.4618E-01     0.0000E+00     0.4530E-01     0.9875E-01     0.5477E+01     0.1513E+04     0.1513E+04     0.4316E-01     0.0000E+00     0.0000E+00     0.1508E+04     0.0000E+00     0.7043E+01     0.4031E+00     0.1857E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.8603E+02     0.0000E+00     0.8441E+02     0.4669E-02     0.4154E+03     0.9380E-01     0.4031E+00     0.0000E+00
   365    12    31  2001      58      58  cha058               0.6159E-01     0.0000E+00     0.6141E-01     0.1232E+00     0.4509E+06     0.4502E+06     0.4502E+06     0.9518E+03     0.0000E+00     0.0000E+00     0.1722E+03     0.0000E+00     0.9118E+01     0.4788E+00     0.8520E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.7461E+02     0.0000E+00     0.7438E+02     0.1261E+03     0.6002E+03     0.1989E+00     0.4788E+00     0.0000E+00
   365    12    31  2001      59      59  cha059               0.1003E+00     0.0000E+00     0.1002E+00     0.1942E+00     0.2202E+05     0.2207E+05     0.2207E+05     0.1176E+02     0.5328E+01     0.0000E+00     0.6630E+02     0.0000E+00     0.1040E+02     0.5226E+00     0.8630E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.9760E+02     0.0000E+00     0.9754E+02     0.1706E+01     0.3642E+03     0.7683E+00     0.5226E+00     0.0000E+00
   365    12    31  2001      60      60  cha060               0.6198E-01     0.0000E+00     0.6187E-01     0.1231E+00     0.2170E+05     0.2191E+05     0.2191E+05     0.2186E+02     0.1352E+02     0.0000E+00     0.2361E+03     0.0000E+00     0.9375E+01     0.4878E+00     0.1141E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.7168E+02     0.0000E+00     0.7156E+02     0.2964E+01     0.3243E+03     0.3423E+00     0.4878E+00     0.0000E+00
   365    12    31  2001      61      61  cha061               0.3617E-01     0.0000E+00     0.3609E-01     0.9521E-01     0.9741E+02     0.1154E+03     0.1154E+03     0.3481E+00     0.6729E+01     0.0000E+00     0.2504E+02     0.0000E+00     0.3424E+01     0.2492E+00     0.8480E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.2241E+03     0.0000E+00     0.2236E+03     0.1450E-01     0.4002E+02     0.4131E+00     0.2492E+00     0.0000E+00
   365    12    31  2001      62      62  cha062               0.3115E-01     0.0000E+00     0.3109E-01     0.6536E-01     0.2155E+05     0.2161E+05     0.2161E+05     0.1386E+02     0.0000E+00     0.0000E+00     0.6815E+02     0.0000E+00     0.7567E+01     0.4228E+00     0.1685E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.5148E+02     0.0000E+00     0.5139E+02     0.1625E+01     0.2797E+03     0.2399E+00     0.4228E+00     0.0000E+00
