 Tordera                   SWAT+ Jul 2 2024        MODULAR Rev 2024.61.0.1                                
  jday   mon   day    yr    unit  gis_id  name            grzn        grzp        lab_min_p   act_sta_p       fertn            fertp            fixn             denit            act_nit_n        act_sta_n        org_lab_p        rsd_nitorg_n     rsd_laborg_p    no3atmo          nh4atmo          nuptake          puptake          gwsoiln          gwsoilp      
   365    12    31  2001    1151    1151  hru1151        0.000       0.000      27.652      21.830            0.000            0.000            0.000            3.571          166.892          -26.926           28.520           35.268            6.544            0.000            0.000           15.144            2.371            0.000            0.000
   365    12    31  2001    1152    1152  hru1152        0.000       0.000      70.923      55.608            0.000            0.000            0.000            0.000          456.062          -74.979           78.014           35.546            6.588            0.000            0.000           16.992            2.659            0.000            0.000
   365    12    31  2001    1153    1153  hru1153        0.000       0.000      70.974      55.649            0.000            0.000            0.000            0.000          456.594          -75.034           78.104           35.547            6.588            0.000            0.000           16.995            2.660            0.000            0.000
   365    12    31  2001    1154    1154  hru1154        0.000       0.000      70.982      55.655            0.000            0.000            0.000            0.000          456.676          -75.043           78.118           35.547            6.588            0.000            0.000           16.996            2.660            0.000            0.000
   365    12    31  2001    1155    1155  hru1155        0.000       0.000     102.961      80.736            0.000            0.000            0.000            0.000          693.881         -119.641          118.777            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000
   365    12    31  2001    1156    1156  hru1156        0.000       0.000      35.743      28.022            0.000            0.000            0.000            0.000          241.318          -41.517           41.309            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000
   365    12    31  2001    1157    1157  hru1157        0.000       0.000      35.743      28.022            0.000            0.000            0.000            0.000          241.317          -41.516           41.308            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000
   365    12    31  2001    1158    1158  hru1158        0.000       0.000      35.743      28.022            0.000            0.000            0.000            0.000          241.317          -41.516           41.308            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000
   365    12    31  2001    1159    1159  hru1159        0.000       0.000      43.606      34.184            0.000            0.000            0.000            0.000          294.289          -50.677           50.376            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000
   365    12    31  2001    1160    1160  hru1160        0.000       0.000      43.606      34.184            0.000            0.000            0.000            0.000          294.289          -50.677           50.376            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000
   365    12    31  2001    1161    1161  hru1161        0.000       0.000      43.606      34.184            0.000            0.000            0.000            0.000          294.289          -50.677           50.376            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000
   365    12    31  2001    1162    1162  hru1162        0.000       0.000      51.311      40.223            0.000            0.000            0.000            0.000          346.188          -59.565           59.260            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000
   365    12    31  2001    1163    1163  hru1163        0.000       0.000      51.311      40.223            0.000            0.000            0.000            0.000          346.188          -59.565           59.260            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000
   365    12    31  2001    1164    1164  hru1164        0.000       0.000      51.311      40.223            0.000            0.000            0.000            0.000          346.187          -59.565           59.260            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000
   365    12    31  2001    1165    1165  hru1165        0.000       0.000      17.945      14.063            0.000            0.000            0.000            0.000          121.509          -20.874           20.800            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000
   365    12    31  2001    1166    1166  hru1166        0.000       0.000      17.946      14.063            0.000            0.000            0.000            0.000          121.514          -20.875           20.801            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000
   365    12    31  2001    1167    1167  hru1167        0.000       0.000      17.946      14.063            0.000            0.000            0.000            0.000          121.514          -20.875           20.801            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000
   365    12    31  2001    1168    1168  hru1168        0.000       0.000      52.938      41.499            0.000            0.000            0.000            0.000          357.136          -61.447           61.134            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000
   365    12    31  2001    1169    1169  hru1169        0.000       0.000      52.938      41.499            0.000            0.000            0.000            0.000          357.136          -61.447           61.134            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000
   365    12    31  2001    1170    1170  hru1170        0.000       0.000      52.938      41.499            0.000            0.000            0.000            0.000          357.136          -61.447           61.134            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000
   365    12    31  2001    1171    1171  hru1171        0.000       0.000     124.081      97.726            0.000            0.000            0.000            0.000          816.554         -145.515          139.725           35.877            6.643            0.000            0.000           20.965            3.280            0.000            0.000
   365    12    31  2001    1172    1172  hru1172        0.000       0.000     157.195     124.119            0.000            0.000            0.000          547.041         1044.910         -189.728          178.703           35.017            6.505            0.000            0.000            9.273            1.460            0.000            0.000
   365    12    31  2001    1173    1173  hru1173        0.000       0.000     163.116     128.612            0.000            0.000            0.000          575.695         1087.519         -195.233          185.970           34.908            6.489            0.000            0.000            6.748            1.067            0.000            0.000
   365    12    31  2001    1174    1174  hru1174        0.000       0.000      50.634      40.002            0.000            0.000            0.000          106.982          324.458          -58.248           55.487           35.475            6.578            0.000            0.000           15.921            2.494            0.000            0.000
   365    12    31  2001    1175    1175  hru1175        0.000       0.000      51.474      40.616            0.000            0.000            0.000          106.808          330.893          -57.719           56.584           35.436            6.573            0.000            0.000           16.062            2.517            0.000            0.000
   365    12    31  2001    1176    1176  hru1176        0.000       0.000      44.586      35.111            0.000            0.000            0.000            0.000          277.907          -48.097           47.538           35.701            6.614            0.000            0.000           17.851            2.795            0.000            0.000
   365    12    31  2001    1177    1177  hru1177        0.000       0.000      24.698      19.433            0.000            0.000            0.000            3.104          148.526          -24.956           25.382           35.381            6.564            0.000            0.000           14.264            2.238            0.000            0.000
   365    12    31  2001    1178    1178  hru1178        0.000       0.000      25.146      19.788            0.000            0.000            0.000            2.888          147.509          -24.733           25.208           35.364            6.561            0.000            0.000           14.079            2.209            0.000            0.000
   365    12    31  2001    1179    1179  hru1179        0.000       0.000      24.399      19.176            0.000            0.000            0.000            5.191          151.868          -25.213           25.953           35.450            6.575            0.000            0.000           15.322            2.402            0.000            0.000
   365    12    31  2001    1180    1180  hru1180        0.000       0.000      66.438      52.187            0.000            0.000            0.000            0.000          423.787          -73.668           72.517           35.574            6.594            0.000            0.000           15.936            2.497            0.000            0.000
   365    12    31  2001    1181    1181  hru1181        0.000       0.000      66.456      52.199            0.000            0.000            0.000            0.000          424.132          -73.718           72.576           35.578            6.595            0.000            0.000           15.974            2.503            0.000            0.000
   365    12    31  2001    1182    1182  hru1182        0.000       0.000      66.454      52.198            0.000            0.000            0.000            0.000          424.128          -73.716           72.576           35.577            6.595            0.000            0.000           15.966            2.502            0.000            0.000
   365    12    31  2001    1183    1183  hru1183        0.000       0.000      51.371      40.400            0.000            0.000            0.000            0.000          322.111          -55.441           55.113           35.671            6.609            0.000            0.000           16.913            2.650            0.000            0.000
   365    12    31  2001    1184    1184  hru1184        0.000       0.000      51.371      40.400            0.000            0.000            0.000            0.000          322.106          -55.440           55.112           35.670            6.609            0.000            0.000           16.912            2.649            0.000            0.000
   365    12    31  2001    1185    1185  hru1185        0.000       0.000      51.361      40.392            0.000            0.000            0.000            0.000          322.019          -55.428           55.097           35.669            6.609            0.000            0.000           16.886            2.645            0.000            0.000
   365    12    31  2001    1186    1186  hru1186        0.000       0.000      60.149      47.314            0.000            0.000            0.000            0.000          380.872          -66.088           65.172           35.641            6.605            0.000            0.000           16.759            2.625            0.000            0.000
   365    12    31  2001    1187    1187  hru1187        0.000       0.000      60.165      47.327            0.000            0.000            0.000            0.000          381.009          -66.109           65.195           35.642            6.605            0.000            0.000           16.777            2.628            0.000            0.000
   365    12    31  2001    1188    1188  hru1188        0.000       0.000      73.904      58.451            0.000            0.000            0.000          150.732          487.905          -93.863           83.444           35.268            6.546            0.000            0.000           14.163            2.221            0.000            0.000
   365    12    31  2001    1189    1189  hru1189        0.000       0.000      63.990      50.256            0.000            0.000            0.000           15.313          434.895          -77.032           74.400           35.750            6.622            0.000            0.000           19.201            3.005            0.000            0.000
   365    12    31  2001    1190    1190  hru1190        0.000       0.000      65.992      51.972            0.000            0.000            0.000            8.855          439.030          -80.265           75.109           35.751            6.623            0.000            0.000           17.751            2.781            0.000            0.000
   365    12    31  2001    1191    1191  hru1191        0.000       0.000      64.534      50.811            0.000            0.000            0.000            3.411          420.308          -75.610           71.911           35.694            6.614            0.000            0.000           17.179            2.691            0.000            0.000
   365    12    31  2001    1192    1192  hru1192        0.000       0.000      96.654      76.023            0.000            0.000            0.000            0.000          626.068         -109.914          107.148           35.661            6.608            0.000            0.000           16.814            2.634            0.000            0.000
   365    12    31  2001    1193    1193  hru1193        0.000       0.000      96.688      76.051            0.000            0.000            0.000            0.000          626.331         -109.949          107.193           35.664            6.608            0.000            0.000           16.852            2.640            0.000            0.000
   365    12    31  2001    1194    1194  hru1194        0.000       0.000      -2.216       2.648            0.000            0.000            0.000            0.000          126.779          -19.674           21.644           65.551           10.920            0.000            0.000          224.331           37.690            0.000            0.000
   365    12    31  2001    1195    1195  hru1195        0.000       0.000      10.157      14.288            0.000            0.000            0.000           46.178          294.526          -54.061           50.357           71.539           12.738            0.000            0.000          236.084           54.361            0.000            0.000
   365    12    31  2001    1196    1196  hru1196        0.000       0.000       8.490      12.749            0.000            0.000            0.000           40.293          287.332          -52.254           49.129           72.348           12.953            0.000            0.000          240.614           55.323            0.000            0.000
   365    12    31  2001    1197    1197  hru1197        0.000       0.000       7.290      11.387            0.000            0.000            0.000           37.517          280.607          -50.415           47.977           75.912           13.256            0.000            0.000          273.542           55.672            0.000            0.000
   365    12    31  2001    1198    1198  hru1198        0.000       0.000      54.100      42.509            0.000            0.000            0.000           44.776          333.483          -52.639           56.999           61.361           10.125            0.000            0.000           31.761            4.388            0.000            0.000
   365    12    31  2001    1199    1199  hru1199        0.000       0.000     140.622     110.179            0.000            0.000            0.000            0.000          919.957         -149.821          157.367           63.156           10.379            0.000            0.000           38.797            5.378            0.000            0.000
   365    12    31  2001    1200    1200  hru1200        0.000       0.000      14.598      12.951            0.000            0.000            0.000            0.000          134.478          -17.451           22.855          112.025           14.218            0.000            0.000          198.354           21.000            0.000            0.000
   365    12    31  2001    1201    1201  hru1201        0.000       0.000      14.595      12.953            0.000            0.000            0.000            0.000          134.632          -17.477           22.882          112.007           14.216            0.000            0.000          198.464           21.013            0.000            0.000
   365    12    31  2001    1202    1202  hru1202        0.000       0.000      50.354      40.666            0.000            0.000            0.000            9.655          427.146          -75.953           73.037           74.422            9.635            0.000            0.000          187.475           23.526            0.000            0.000
   365    12    31  2001    1203    1203  hru1203        0.000       0.000      50.354      40.671            0.000            0.000            0.000            9.750          427.356          -76.002           73.073           74.437            9.633            0.000            0.000          187.746           23.558            0.000            0.000
   365    12    31  2001    1204    1204  hru1204        0.000       0.000      50.364      40.656            0.000            0.000            0.000            9.477          426.553          -75.818           72.936           74.378            9.641            0.000            0.000          186.678           23.432            0.000            0.000
   365    12    31  2001    1205    1205  hru1205        0.000       0.000     122.516      97.125            0.000            0.000            0.000          188.897          897.413         -164.510          153.509           65.595            8.761            0.000            0.000          160.472           20.111            0.000            0.000
   365    12    31  2001    1206    1206  hru1206        0.000       0.000     124.943      99.061            0.000            0.000            0.000          208.797          910.812         -167.012          155.798           64.347            8.645            0.000            0.000          155.213           19.435            0.000            0.000
   365    12    31  2001    1207    1207  hru1207        0.000       0.000     125.095      99.182            0.000            0.000            0.000          210.749          911.188         -167.012          155.862           64.223            8.635            0.000            0.000          154.716           19.373            0.000            0.000
   365    12    31  2001    1208    1208  hru1208        0.000       0.000      25.116      19.673            0.000            0.000            0.000            5.083          143.365          -23.372           24.498           35.550            6.585            0.000            0.000            8.709            1.368            0.000            0.000
   365    12    31  2001    1209    1209  hru1209        0.000       0.000      24.867      19.478            0.000            0.000            0.000            5.497          148.117          -24.676           25.309           35.554            6.586            0.000            0.000            8.746            1.374            0.000            0.000
   365    12    31  2001    1210    1210  hru1210        0.000       0.000      24.065      18.843            0.000            0.000            0.000            6.958          150.951          -25.598           25.793           35.548            6.585            0.000            0.000            8.690            1.365            0.000            0.000
   365    12    31  2001    1211    1211  hru1211        0.000       0.000      62.680      49.220            0.000            0.000            0.000            0.000          395.480          -67.992           67.670           35.775            6.620            0.000            0.000           10.903            1.707            0.000            0.000
   365    12    31  2001    1212    1212  hru1212        0.000       0.000      62.684      49.222            0.000            0.000            0.000            0.000          395.798          -68.039           67.724           35.776            6.620            0.000            0.000           10.917            1.709            0.000            0.000
   365    12    31  2001    1213    1213  hru1213        0.000       0.000      61.719      48.475            0.000            0.000            0.000            0.000          387.983          -66.390           66.385           35.789            6.622            0.000            0.000           11.241            1.760            0.000            0.000
   365    12    31  2001    1214    1214  hru1214        0.000       0.000      69.658      54.691            0.000            0.000            0.000            4.541          443.971          -78.104           75.963           35.736            6.614            0.000            0.000           10.394            1.628            0.000            0.000
   365    12    31  2001    1215    1215  hru1215        0.000       0.000      70.755      55.527            0.000            0.000            0.000           12.125          461.901          -82.538           79.025           35.823            6.629            0.000            0.000           11.005            1.726            0.000            0.000
   365    12    31  2001    1216    1216  hru1216        0.000       0.000      70.478      55.270            0.000            0.000            0.000           38.222          482.302          -86.017           82.508           35.820            6.634            0.000            0.000           20.356            3.186            0.000            0.000
   365    12    31  2001    1217    1217  hru1217        0.000       0.000      57.015      44.770            0.000            0.000            0.000           15.388          356.598          -60.894           61.012           35.764            6.618            0.000            0.000           11.019            1.725            0.000            0.000
   365    12    31  2001    1218    1218  hru1218        0.000       0.000     137.294     108.436            0.000            0.000            0.000          221.249          909.030         -172.162          155.517           35.677            6.611            0.000            0.000           18.717            2.930            0.000            0.000
   365    12    31  2001    1219    1219  hru1219        0.000       0.000     113.117      89.009            0.000            0.000            0.000            0.000          736.627         -130.052          126.076           35.718            6.617            0.000            0.000           17.157            2.688            0.000            0.000
   365    12    31  2001    1220    1220  hru1220        0.000       0.000      44.906      35.358            0.000            0.000            0.000            0.000          280.148          -48.623           47.921           35.701            6.614            0.000            0.000           17.853            2.796            0.000            0.000
   365    12    31  2001    1221    1221  hru1221        0.000       0.000      51.095      40.372            0.000            0.000            0.000          101.612          328.668          -60.090           56.205           35.465            6.577            0.000            0.000           15.935            2.496            0.000            0.000
   365    12    31  2001    1222    1222  hru1222        0.000       0.000      56.728      44.863            0.000            0.000            0.000          105.425          370.981          -67.803           63.420           35.125            6.524            0.000            0.000           11.843            1.859            0.000            0.000
   365    12    31  2001    1223    1223  hru1223        0.000       0.000      51.354      40.386            0.000            0.000            0.000            0.000          321.958          -55.420           55.087           35.668            6.609            0.000            0.000           16.867            2.642            0.000            0.000
   365    12    31  2001    1224    1224  hru1224        0.000       0.000      51.371      40.400            0.000            0.000            0.000            0.000          322.108          -55.440           55.113           35.670            6.609            0.000            0.000           16.911            2.649            0.000            0.000
   365    12    31  2001    1225    1225  hru1225        0.000       0.000      51.370      40.399            0.000            0.000            0.000            0.000          322.100          -55.439           55.111           35.670            6.609            0.000            0.000           16.909            2.649            0.000            0.000
   365    12    31  2001    1226    1226  hru1226        0.000       0.000      27.426      21.592            0.000            0.000            0.000            5.702          163.191          -26.411           27.887           35.118            6.517            0.000            0.000           11.737            1.837            0.000            0.000
   365    12    31  2001    1227    1227  hru1227        0.000       0.000      27.339      21.523            0.000            0.000            0.000            6.211          162.825          -26.278           27.824           35.119            6.517            0.000            0.000           11.748            1.838            0.000            0.000
   365    12    31  2001    1228    1228  hru1228        0.000       0.000      27.337      21.521            0.000            0.000            0.000            6.215          162.833          -26.280           27.826           35.119            6.517            0.000            0.000           11.749            1.838            0.000            0.000
   365    12    31  2001    1229    1229  hru1229        0.000       0.000      71.779      56.304            0.000            0.000            0.000            0.000          460.790          -77.274           78.825           35.296            6.545            0.000            0.000           13.158            2.058            0.000            0.000
   365    12    31  2001    1230    1230  hru1230        0.000       0.000      76.982      60.383            0.000            0.000            0.000            2.976          496.019          -83.714           84.853           35.236            6.535            0.000            0.000           12.752            1.995            0.000            0.000
   365    12    31  2001    1231    1231  hru1231        0.000       0.000      76.976      60.379            0.000            0.000            0.000            5.894          496.475          -83.807           84.931           35.237            6.535            0.000            0.000           12.763            1.997            0.000            0.000
   365    12    31  2001    1232    1232  hru1232        0.000       0.000      76.976      60.380            0.000            0.000            0.000            5.891          496.468          -83.805           84.929           35.237            6.535            0.000            0.000           12.764            1.997            0.000            0.000
   365    12    31  2001    1233    1233  hru1233        0.000       0.000      50.388      39.549            0.000            0.000            0.000            0.000          317.688          -51.417           54.334           35.608            6.598            0.000            0.000           17.304            2.708            0.000            0.000
   365    12    31  2001    1234    1234  hru1234        0.000       0.000      50.387      39.548            0.000            0.000            0.000            0.000          317.678          -51.416           54.332           35.608            6.598            0.000            0.000           17.304            2.708            0.000            0.000
   365    12    31  2001    1235    1235  hru1235        0.000       0.000      50.349      39.517            0.000            0.000            0.000            0.000          317.207          -51.368           54.252           35.606            6.598            0.000            0.000           17.291            2.706            0.000            0.000
   365    12    31  2001    1236    1236  hru1236        0.000       0.000      81.180      63.754            0.000            0.000            0.000           15.210          518.929          -87.225           88.764           34.792            6.465            0.000            0.000            5.698            0.899            0.000            0.000
   365    12    31  2001    1237    1237  hru1237        0.000       0.000      81.164      63.745            0.000            0.000            0.000           21.000          519.506          -87.339           88.862           34.792            6.465            0.000            0.000            5.701            0.899            0.000            0.000
   365    12    31  2001    1238    1238  hru1238        0.000       0.000      81.163      63.745            0.000            0.000            0.000           21.803          519.534          -87.344           88.867           34.792            6.465            0.000            0.000            5.701            0.899            0.000            0.000
   365    12    31  2001    1239    1239  hru1239        0.000       0.000      28.982      22.797            0.000            0.000            0.000            5.311          169.531          -27.246           28.968           34.650            6.442            0.000            0.000            5.080            0.801            0.000            0.000
   365    12    31  2001    1240    1240  hru1240        0.000       0.000      29.109      22.942            0.000            0.000            0.000            3.649          171.967          -27.456           29.386           34.594            6.439            0.000            0.000            8.928            1.405            0.000            0.000
   365    12    31  2001    1241    1241  hru1241        0.000       0.000      28.917      22.747            0.000            0.000            0.000            5.814          169.699          -27.277           28.997           34.650            6.442            0.000            0.000            5.086            0.802            0.000            0.000
   365    12    31  2001    1242    1242  hru1242        0.000       0.000      56.975      44.370            0.000            0.000            0.000            0.000          383.718          -66.288           65.685            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000
   365    12    31  2001    1243    1243  hru1243        0.000       0.000      56.938      44.603            0.000            0.000            0.000            0.000          383.995          -66.355           65.732            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000
   365    12    31  2001    1244    1244  hru1244        0.000       0.000      56.935      44.633            0.000            0.000            0.000            0.000          384.028          -66.363           65.738            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000
   365    12    31  2001    1245    1245  hru1245        0.000       0.000      18.116      13.935            0.000            0.000            0.000            0.000          121.947          -21.021           20.875            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000
   365    12    31  2001    1246    1246  hru1246        0.000       0.000      18.036      14.091            0.000            0.000            0.000            0.000          122.036          -21.043           20.890            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000
   365    12    31  2001    1247    1247  hru1247        0.000       0.000      18.027      14.119            0.000            0.000            0.000            0.000          122.050          -21.046           20.893            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000
   365    12    31  2001    1248    1248  hru1248        0.000       0.000      83.615      65.688            0.000            0.000            0.000           13.497          541.483          -91.220           92.592           60.239            9.967            0.000            0.000           27.993            3.858            0.000            0.000
   365    12    31  2001    1249    1249  hru1249        0.000       0.000      84.545      66.452            0.000            0.000            0.000           15.169          550.449          -94.242           94.122           60.251            9.969            0.000            0.000           28.028            3.863            0.000            0.000
   365    12    31  2001    1250    1250  hru1250        0.000       0.000      84.517      66.440            0.000            0.000            0.000           26.316          555.915          -96.192           95.055           60.251            9.969            0.000            0.000           28.028            3.863            0.000            0.000
   365    12    31  2001    1251    1251  hru1251        0.000       0.000      30.398      23.993            0.000            0.000            0.000            4.162          175.732          -27.680           29.987           58.752            9.757            0.000            0.000           22.732            3.119            0.000            0.000
   365    12    31  2001    1252    1252  hru1252        0.000       0.000      30.160      23.796            0.000            0.000            0.000            5.360          171.747          -26.385           29.307           58.757            9.758            0.000            0.000           22.756            3.122            0.000            0.000
   365    12    31  2001    1253    1253  hru1253        0.000       0.000      30.155      23.793            0.000            0.000            0.000            5.571          171.766          -26.389           29.310           58.765            9.759            0.000            0.000           22.783            3.126            0.000            0.000
   365    12    31  2001    1254    1254  hru1254        0.000       0.000      54.056      42.474            0.000            0.000            0.000           37.114          332.950          -52.588           56.908           61.354           10.124            0.000            0.000           31.750            4.387            0.000            0.000
   365    12    31  2001    1255    1255  hru1255        0.000       0.000      59.820      47.156            0.000            0.000            0.000          124.085          370.406          -64.028           63.308           52.066            8.821            0.000            0.000           10.265            1.413            0.000            0.000
   365    12    31  2001    1256    1256  hru1256        0.000       0.000      57.033      44.874            0.000            0.000            0.000           95.646          355.224          -58.466           60.709           61.232           10.107            0.000            0.000           29.554            4.078            0.000            0.000
   365    12    31  2001    1257    1257  hru1257        0.000       0.000     164.974     130.052            0.000            0.000            0.000          565.804         1107.680         -200.788          189.396           51.780            8.784            0.000            0.000            4.200            0.571            0.000            0.000
   365    12    31  2001    1258    1258  hru1258        0.000       0.000     164.595     129.739            0.000            0.000            0.000          556.338         1101.318         -200.111          188.312           51.972            8.811            0.000            0.000            7.776            1.074            0.000            0.000
   365    12    31  2001    1259    1259  hru1259        0.000       0.000     162.627     128.153            0.000            0.000            0.000          398.276         1085.313         -198.221          185.583           52.071            8.825            0.000            0.000           11.352            1.577            0.000            0.000
   365    12    31  2001    1260    1260  hru1260        0.000       0.000      80.086      62.862            0.000            0.000            0.000            4.927          519.449          -88.165           88.853           35.461            6.575            0.000            0.000           16.505            2.583            0.000            0.000
   365    12    31  2001    1261    1261  hru1261        0.000       0.000      81.209      63.793            0.000            0.000            0.000           15.103          535.778          -93.779           91.639           35.462            6.575            0.000            0.000           16.517            2.585            0.000            0.000
   365    12    31  2001    1262    1262  hru1262        0.000       0.000      81.854      64.321            0.000            0.000            0.000           15.891          542.427          -96.257           92.774           35.463            6.575            0.000            0.000           16.521            2.586            0.000            0.000
   365    12    31  2001    1263    1263  hru1263        0.000       0.000      27.471      21.689            0.000            0.000            0.000            3.140          168.741          -27.544           28.836           35.267            6.544            0.000            0.000           15.136            2.370            0.000            0.000
   365    12    31  2001    1264    1264  hru1264        0.000       0.000      27.596      21.791            0.000            0.000            0.000            3.674          168.743          -27.527           28.836           35.269            6.544            0.000            0.000           15.153            2.372            0.000            0.000
   365    12    31  2001    1265    1265  hru1265        0.000       0.000      27.431      21.659            0.000            0.000            0.000            3.557          168.841          -27.565           28.853           35.269            6.544            0.000            0.000           15.152            2.372            0.000            0.000
   365    12    31  2001    1266    1266  hru1266        0.000       0.000      50.935      39.995            0.000            0.000            0.000            0.000          321.414          -52.497           54.970           35.606            6.598            0.000            0.000           17.290            2.706            0.000            0.000
   365    12    31  2001    1267    1267  hru1267        0.000       0.000      52.400      41.186            0.000            0.000            0.000           47.125          332.766          -55.388           56.906           35.575            6.592            0.000            0.000           16.494            2.582            0.000            0.000
   365    12    31  2001    1268    1268  hru1268        0.000       0.000      50.388      39.549            0.000            0.000            0.000            0.000          317.688          -51.417           54.334           35.607            6.598            0.000            0.000           17.302            2.708            0.000            0.000
   365    12    31  2001    1269    1269  hru1269        0.000       0.000     132.272     103.643            0.000            0.000            0.000            0.000          870.022         -144.899          148.860           35.856            6.637            0.000            0.000           19.071            2.983            0.000            0.000
   365    12    31  2001    1270    1270  hru1270        0.000       0.000     132.351     103.705            0.000            0.000            0.000            0.000          870.565         -144.960          148.953           35.856            6.637            0.000            0.000           19.071            2.983            0.000            0.000
   365    12    31  2001    1271    1271  hru1271        0.000       0.000      61.658      48.595            0.000            0.000            0.000          127.018          401.143          -69.759           68.557           34.722            6.461            0.000            0.000            0.785            0.140            0.000            0.000
   365    12    31  2001    1272    1272  hru1272        0.000       0.000      50.916      40.208            0.000            0.000            0.000           93.181          326.871          -58.229           55.898           35.487            6.580            0.000            0.000           16.178            2.534            0.000            0.000
   365    12    31  2001    1273    1273  hru1273        0.000       0.000      59.193      46.726            0.000            0.000            0.000          120.183          388.070          -69.236           66.329           34.963            6.499            0.000            0.000            6.597            1.044            0.000            0.000
   365    12    31  2001    1274    1274  hru1274        0.000       0.000      27.280      21.656            0.000            0.000            0.000            6.610          212.291          -37.894           36.240           34.851            6.482            0.000            0.000            3.461            0.556            0.000            0.000
   365    12    31  2001    1275    1275  hru1275        0.000       0.000      23.558      18.643            0.000            0.000            0.000            5.270          172.281          -30.569           29.436           35.247            6.542            0.000            0.000           16.262            2.547            0.000            0.000
   365    12    31  2001    1276    1276  hru1276        0.000       0.000      27.270      21.674            0.000            0.000            0.000            6.541          209.998          -37.621           35.852           34.891            6.487            0.000            0.000            5.185            0.824            0.000            0.000
   365    12    31  2001    1277    1277  hru1277        0.000       0.000      72.030      56.708            0.000            0.000            0.000            5.848          470.863          -86.988           80.557           35.702            6.615            0.000            0.000           16.796            2.633            0.000            0.000
