real_name,cha01_20130131,cha01_20130228,cha01_20130331,cha01_20130430,cha01_20130531,cha01_20130630,cha01_20130731,cha01_20130831,cha01_20130930,cha01_20131031,cha01_20131130,cha01_20131231,cha01_20140331,cha01_20140430,cha01_20140531,cha01_20140630,cha01_20140731,cha01_20140831,cha01_20140930,cha01_20141031,cha01_20141130,cha01_20141231,cha01_20150131,cha01_20150228,cha01_20150331,cha01_20150430,cha01_20150531,cha01_20150630,cha01_20150731,cha01_20150831,cha01_20150930,cha01_20151031,cha01_20151130,cha01_20151231,cha01_20160131,cha01_20160229,cha01_20160331,cha01_20160430,cha01_20160531,cha01_20160630,cha01_20160731,cha01_20160831,cha01_20160930,cha01_20161031,cha01_20161130,cha01_20161231,cha01_20170131,cha01_20170228,cha01_20170331,cha01_20170430,cha01_20170531,cha01_20170630,cha01_20170731,cha01_20170831,cha01_20170930,cha01_20171031,cha01_20171130,cha01_20171231,cha01_20180131,cha01_20180228,cha01_20180331,cha01_20180430,cha01_20180531,cha01_20180630,cha01_20180731,cha01_20180831,cha01_20180930,cha01_20181031,cha01_20181130,cha01_20181231,cha01_20190131,cha01_20190228,cha01_20190331,cha01_20190430,cha01_20190531,cha01_20190630,cha01_20190731,cha01_20190831,cha01_20190930,cha01_20191031,cha01_20191130,cha01_20191231,cha01_20200131,cha01_20200229,cha01_20200331,cha01_20200430,cha01_20200531,cha01_20200630,cha01_20200731,cha01_20200831,cha01_20200930,cha01_20201031,cha01_20201130,cha01_20201231,cha01_20210131,cha01_20210228,cha01_20210331,cha01_20210430,cha01_20210831,cha01_20210930,cha01_20211031,cha01_20211130,cha01_20211231,cha01_20220131,cha01_20220228,cha01_20220531,cha01_20220630,cha01_20220731,cha01_20220831,cha01_20220930,cha01_20221031,cha01_20221130,cha01_20221231,cha01_20230131,cha01_20230228,cha01_20230331,cha01_20230430,cha01_20230531,cha01_20230630,cha01_20230731,cha01_20230831,cha01_20230930,cha01_20231031,cha01_20231130
150,0.5769,1.274,0.528,0.2718,0.6207,0.2085,10.41,6.286,0.4489,0.911,0.3996,0.505,0.2638,0.1418,0.03539,0.877,6.246,8.618,0.676,1.088,1.27,1.655,0.7277,0.3147,0.215,0.2,0.02502,0.3186,0.6637,0.6152,0.0599,0.5573,0.4668,1.073,0.5312,0.6838,0.531,0.5338,0.2363,0.2242,5.432,0.1028,1.623,0.8735,0.1514,0.08675,0.06093,0.03849,0.02642,0.01574,0.0004694,4.782e-05,1.385,2.373,0.5522,0.7213,0.1027,0.2782,0.7416,0.1161,0.2025,0.521,0.1594,0.7572,3.451,7.752,5.264,1.211,0.488,0.243,0.1223,0.7256,0.1392,0.1683,0.2311,0.4201,2.766,0.8244,1.089,3.418,0.2314,0.1502,0.4691,0.2113,0.2039,0.1394,0.04658,0.7418,8.288,24.28,1.799,0.1435,0.3732,0.1544,0.2027,0.1356,0.2503,0.2152,5.095,1.381,0.1805,0.2953,0.2182,0.0688,0.04476,0.002731,0.9216,0.6528,1.526,0.2175,0.05339,0.3684,0.3423,0.446,0.1077,0.04389,0.06107,1.418,3.356,17.79,3.536,1.204,0.3283,0.5171
151,0.8297,1.518,2.104,1.809,2.833,2.305,21.63,13.6,4.88,4.311,2.01,1.81,1.858,1.801,1.791,3.951,15.77,16.95,4.394,4.607,3.152,2.388,1.217,0.8028,1.029,2.128,1.367,1.71,4.983,4.594,2.363,4.426,3.129,3.258,1.423,1.587,1.937,4.461,3.646,2.136,13.57,1.994,5.326,4.469,1.167,0.8344,0.5833,0.4602,0.3906,0.4928,0.08185,0.1225,4.345,8.47,5.327,4.403,1.022,0.9468,1.231,0.3764,2.323,4.084,3.348,2.294,9.467,14.61,13.73,4.292,2.246,1.363,0.7024,1.265,0.7743,1.365,1.5,2.853,9.913,6.086,6.443,7.984,1.448,1.226,1.997,1.538,1.656,1.716,1.623,4.276,19.39,36.14,6.724,1.769,1.753,0.8993,0.7593,0.7485,1.909,1.897,14.89,4.953,2.602,1.926,1.521,0.6515,0.4473,0.3641,3.328,4.979,8.279,2.949,1.849,2.395,1.481,1.058,0.5804,0.6325,1.145,4.552,8.827,40.5,10.84,7.309,2.332,2.715
152,0.9348,1.507,1.748,1.473,1.575,1.489,12.49,8.381,2.707,2.863,1.964,2.004,1.517,1.407,1.129,2.052,8.537,9.401,1.765,3.617,2.604,2.341,1.451,1.312,1.286,1.635,0.8727,1.054,2.494,2.244,1.061,2.671,2.624,2.859,1.655,1.644,1.942,2.643,1.896,1.525,8.169,1.234,2.301,3.022,1.615,1.394,1.085,0.8879,0.678,0.5021,0.03959,0.007795,1.976,3.239,1.916,3.268,1.463,1.292,1.323,0.8152,1.63,2.243,1.773,1.324,4.614,7.607,5.298,3.267,2.061,1.733,1.233,1.38,0.9855,0.9806,0.7856,1.48,3.928,2.623,4.279,5.878,1.574,1.507,1.878,1.691,1.573,1.381,0.9924,2.205,10.97,21.31,3.317,1.525,1.556,1.31,1.035,1.032,1.356,1.406,8.535,2.448,2.323,1.928,1.753,1.195,0.9315,0.2044,1.614,2.149,3.332,1.466,1.39,1.956,1.594,1.26,0.981,0.8193,0.9031,1.939,3.65,11.33,3.93,2.724,2.187,2.365
153,1.05,2.146,1.826,1.303,1.781,1.44,16.79,10.17,2.76,3.172,1.749,1.67,1.513,1.251,0.9823,2.531,11.47,11.64,2.483,3.694,2.679,2.369,1.428,0.9676,0.9395,1.54,0.7001,0.9082,2.79,2.617,0.9988,3.341,2.343,2.584,1.53,1.795,1.659,2.914,1.991,1.379,9.847,1.216,3.884,3.031,1.143,0.8897,0.6293,0.5091,0.3884,0.3394,0.01848,0.005379,2.993,4.906,2.756,3.29,1.046,1.157,1.757,0.52,1.635,2.748,1.877,1.472,6.941,10.72,9.397,3.387,1.967,1.31,0.8143,1.725,0.7002,0.985,0.9085,1.59,5.945,3.468,4.679,6.157,1.327,1.178,1.926,1.338,1.29,1.235,0.8294,2.363,14.19,28.35,4.109,1.348,1.597,0.912,0.8844,0.7139,1.483,1.366,9.893,2.616,2.163,1.671,1.421,0.7259,0.5265,0.1031,2.283,2.743,4.565,1.677,1.234,2.098,1.503,1.295,0.6489,0.5249,0.7053,3.578,5.695,29.05,6.189,4.453,2.127,2.187
154,1.001,1.633,0.8918,1.005,0.9454,0.5102,13.32,9.294,2.039,3.088,1.257,1.186,0.517,0.5686,0.1988,1.316,8.655,11.19,3.048,3.652,2.466,2.529,1.542,0.4786,0.3238,0.4241,0.1741,0.4214,1.174,1.318,0.2536,2.042,1.348,2.571,2.131,1.58,1.118,1.84,1.53,0.7945,6.903,1.298,2.647,1.767,0.9014,0.4278,0.1599,0.1094,0.06773,0.03008,0.000827,0.0001536,2.048,3.651,1.594,2.701,0.9169,0.658,1.031,0.1802,0.5416,1.685,1.296,1.065,5.079,9.286,6.591,3.312,1.93,0.864,0.4682,1.042,0.217,0.2987,0.373,0.6387,3.896,2.548,2.859,5.878,1.693,0.6007,0.9091,0.7289,0.996,0.7838,0.1284,1.099,10.58,26.25,5.203,1.958,1.076,0.2594,0.321,0.232,0.4799,0.5299,8.166,2.785,1.425,0.9598,0.957,0.4979,0.1235,0.005553,1.367,1.205,3.121,1.197,0.5614,0.9502,0.6959,0.7387,0.2177,0.1144,0.139,2.1,4.684,24.8,8.128,4.495,2.626,1.427
155,0.898,1.599,1.252,0.9715,0.9202,0.7718,11.99,6.373,1.459,2.567,1.618,1.65,0.9844,0.8918,0.4303,1.324,8.193,9.694,1.563,3.011,2.337,2.294,1.326,0.9657,0.8269,1.054,0.2918,0.4478,1.654,1.458,0.4194,2.121,1.955,2.402,1.468,1.264,1.397,1.831,1.281,0.7041,6.34,0.6573,2.151,2.583,1.223,0.9155,0.614,0.489,0.3221,0.1752,0.009291,0.002103,1.741,3.017,1.433,2.633,1.071,0.969,1.245,0.474,1.083,1.686,1.152,0.7932,3.727,7.398,4.958,2.648,1.71,1.313,0.8565,1.247,0.5699,0.5423,0.4193,0.819,3.47,2.212,2.959,4.453,1.327,1.12,1.473,1.215,1.111,0.8134,0.3671,1.355,10.44,22.14,2.87,0.9788,1.112,0.8781,0.8045,0.6295,0.8419,0.8674,7.773,1.91,1.424,1.443,1.26,0.7658,0.4972,0.05122,1.226,1.49,2.943,1.028,0.7232,1.377,1.231,0.9764,0.5831,0.3875,0.4216,1.567,3.619,14.09,4.294,2.456,1.828,1.899
156,0.2406,0.5392,1.609,1.477,1.237,1.964,17.22,11.76,5.189,3.018,0.5749,2.237,1.101,1.353,0.746,1.916,11.82,15.24,4.55,3.115,2.812,2.795,0.4937,0.2853,0.3808,1.27,0.544,0.459,3.922,2.402,0.8798,2.275,2.488,4.152,1.011,0.805,2.233,2.485,2.65,0.534,12.15,1.288,2.562,4.61,0.7897,0.2015,0.1434,0.06768,0.02533,0.008765,0.006913,0.01813,3.996,6.16,3.582,3.286,0.2548,0.2074,0.3148,0.08898,2.203,3.475,2.231,0.7236,9.791,6.677,16.83,3.385,1.246,0.8543,0.1997,0.4724,0.2965,0.5952,0.6379,1.685,6.044,6.377,2.683,8.444,0.6202,0.6087,1.79,1.036,1.453,0.8301,0.4807,2.436,13.6,36.27,8.483,0.1112,0.5742,0.8247,0.1752,0.4034,1.04,1.501,9.286,6.291,0.3982,1.154,1.27,0.191,0.07195,0.05741,2.37,3.632,6.302,1.441,0.3523,1.615,1.303,0.3154,0.2391,0.09158,0.5148,2.869,6.178,33.14,15.6,4.597,1.154,1.912
157,0.723,1.95,4.251,2.813,4.75,2.785,24.78,15.37,4.584,4.686,2.811,1.856,3.988,2.637,2.774,6.193,18.3,18.84,4.751,5.342,3.826,2.251,0.8239,0.5222,1.764,4.15,1.908,3.129,7.412,6.07,1.775,5.504,4.743,4.186,0.6027,2.037,3.044,7.449,4.59,2.615,15.71,2.097,7.683,5.081,0.3074,0.662,0.1866,0.1219,0.2956,0.8664,0.1975,0.08743,9.298,11.14,5.316,4.721,0.2532,0.6401,1.519,0.2016,5.855,6.301,4.566,2.759,10.96,18.5,12.94,4.547,2.629,1.245,0.1704,1.36,1.473,2.688,3.059,4.755,13.08,6.878,7.368,7.803,1.295,1.152,3.06,2.498,2.216,2.407,2.766,6.712,23.15,36.49,7.062,0.6616,2.576,0.3247,0.4274,0.9111,4.039,2.688,18.18,3.977,2.374,2.51,1.456,0.09937,0.04286,0.4856,6.805,6.693,9.955,2.963,1.686,3.796,1.133,1.099,0.4104,0.9899,2.105,8.236,11.8,42.33,11.85,7.727,1.383,4.269
158,0.5969,1.132,0.7715,0.4273,0.5247,0.233,14.74,9.359,1.2,1.681,0.736,0.915,0.4409,0.3232,0.05887,0.7222,9.674,12.62,1.605,1.909,1.967,1.619,0.8181,0.566,0.3955,0.4423,0.05102,0.2808,0.7383,0.6422,0.1081,0.656,1.052,1.953,0.8925,0.8894,0.9715,1.118,0.5185,0.1781,7.655,0.1046,1.104,1.872,0.5336,0.4173,0.2849,0.179,0.08494,0.04603,0.001834,0.0003686,1.138,3.313,1.416,1.531,0.4117,0.3859,0.5417,0.2019,0.4778,0.9174,0.3005,0.5673,5.243,9.257,9.31,2.087,1,0.6893,0.4347,0.5222,0.2069,0.1367,0.1842,0.3721,3.657,1.531,2.263,5.593,0.5193,0.4557,0.718,0.648,0.5603,0.2926,0.06807,0.7436,12.81,32.54,3.869,0.3036,0.5299,0.3927,0.3863,0.302,0.3299,0.2804,8.511,2.313,0.4322,0.6974,0.6716,0.3678,0.2192,0.00613,0.7229,0.6438,2.603,0.4888,0.172,0.4626,0.5859,0.4258,0.2259,0.1064,0.08507,0.8262,4.021,34.72,7.208,3.124,0.5621,0.9913
159,0.4999,1.311,1.584,0.3856,1.135,0.5267,18.1,11.05,0.8729,0.9759,0.4951,1.015,0.9653,0.494,0.1674,1.843,11.98,12.29,0.9392,1.918,1.685,1.633,0.5937,0.2242,0.2198,0.532,0.1336,0.6182,1.592,1.257,0.2058,1.217,1.493,2.773,0.4268,0.825,1.08,2.01,0.4529,0.3758,10.94,0.1561,3.251,1.535,0.173,0.06996,0.03226,0.0142,0.00792,0.01537,0.003572,0.007495,3.303,5.2,1.005,1.084,0.07973,0.138,0.5526,0.07469,1.335,2.115,0.3851,1.291,8.407,12.29,10.05,1.707,0.7646,0.1995,0.05889,0.3477,0.1034,0.3771,0.397,0.7537,6.345,2.085,2.134,5.361,0.2136,0.1828,1.072,0.3084,0.4081,0.5255,0.07255,1.67,15.43,31.91,2.476,0.0382,0.5816,0.1353,0.0715,0.1099,0.6012,0.5747,9.669,2.13,0.1221,0.4474,0.4622,0.02848,0.005744,0.01376,2.014,1.401,3.811,0.3894,0.1071,1.446,0.4124,0.4037,0.05987,0.06008,0.2091,3.049,6.668,34.89,5.35,1.663,0.04002,1.05
160,0.2992,0.4618,0.2143,0.1134,0.3564,0.09888,10.56,5.391,0.4132,0.3179,0.2617,0.3927,0.09685,0.08188,0.009153,0.4126,5.6,8.287,0.6536,0.4936,0.747,1.185,0.3793,0.1877,0.1315,0.08746,0.005254,0.21,0.2795,0.2359,0.01641,0.1239,0.3832,1.114,0.5235,0.3098,0.2842,0.1772,0.04492,0.08495,5.464,0.03435,0.5266,0.7541,0.1831,0.1013,0.07094,0.03892,0.02613,0.01579,0.00068,7.905e-05,0.7384,1.556,0.0953,0.3326,0.08957,0.07679,0.0998,0.0515,0.1414,0.2863,0.02714,0.4221,4.168,7.46,8.389,0.6305,0.3235,0.1966,0.07553,0.09028,0.05259,0.04304,0.1009,0.1748,1.678,0.5452,0.1964,3.287,0.2383,0.1105,0.242,0.15,0.1132,0.05542,0.01282,0.3583,8.323,29.18,1.223,0.07211,0.1291,0.08243,0.05846,0.06063,0.07344,0.06544,4.069,1.621,0.1429,0.1481,0.1219,0.05119,0.03366,0.001155,0.4505,0.2335,0.8312,0.0316,0.03818,0.1698,0.1706,0.08352,0.04042,0.02657,0.02673,0.5023,2.378,28.89,3.008,0.5588,0.1321,0.3656
161,0.7209,1.691,0.7661,0.335,0.7582,0.2665,11.62,6.762,0.4026,0.888,0.4706,0.5969,0.4774,0.2362,0.05227,1.116,6.542,5.99,0.4628,1.153,1.216,1.471,0.8159,0.4686,0.3588,0.3767,0.0481,0.3638,0.7458,0.7829,0.08769,0.888,0.6712,0.9535,0.5848,0.9587,0.6455,0.8964,0.325,0.2942,4.956,0.1281,2.171,0.9633,0.1484,0.1394,0.09682,0.05565,0.02753,0.01825,0.000485,5.914e-05,1.639,2.748,0.6995,0.82,0.1417,0.3462,0.8767,0.1454,0.3775,0.8203,0.2137,0.8847,3.911,7.738,4.362,1.177,0.5961,0.3752,0.2327,1.078,0.1838,0.2724,0.3049,0.5129,3.283,0.9771,1.364,3.228,0.277,0.2416,0.7106,0.3777,0.3079,0.2476,0.05628,0.8852,7.71,20.59,1.392,0.1179,0.5358,0.2109,0.3482,0.1978,0.4074,0.3328,6.244,0.9784,0.1911,0.4117,0.3697,0.1378,0.07679,0.003473,1.176,0.8334,1.836,0.2805,0.09027,0.6052,0.5181,0.5281,0.1267,0.05195,0.1019,1.85,4.03,17.27,3.037,1.027,0.2356,0.7457
162,0.2517,0.5702,2.414,0.6866,1.87,1.057,20.44,13.18,2.265,2.686,1.214,1.646,1.662,0.712,0.6987,3.071,14.82,15.63,2.214,3.373,2.435,1.874,0.3144,0.2616,0.3489,1.549,0.4713,0.9216,4.116,2.71,0.5749,2.513,3.247,3.833,0.3358,0.7976,2.136,3.647,1.658,0.5753,12.94,0.3256,4.867,3.007,0.2295,0.194,0.1152,0.05512,0.02354,0.01061,0.005996,0.01121,5.571,7.399,2.539,2.806,0.1828,0.1701,0.2294,0.08045,3.01,3.284,1.829,1.363,9.768,13.72,11.63,2.626,1.399,0.7266,0.1273,0.2348,0.1514,0.5341,0.7587,1.687,9.267,3.608,4.459,6.468,0.3492,0.4065,2.096,1.456,1.03,0.766,0.3679,3.376,19.19,33.48,5.102,0.1108,0.835,0.2492,0.1654,0.4018,1.507,1.182,13.18,2.678,0.4105,1.317,1.067,0.1204,0.06176,0.03315,3.494,3.157,6.526,1.324,0.2363,2.027,0.5599,0.258,0.1439,0.0701,0.4183,4.272,8.21,39.28,7.6,4.885,0.2643,2.434
163,0.223,0.635,0.1534,0.0578,0.3633,0.1033,11.39,6.847,0.3583,0.113,0.06932,0.1282,0.04042,0.02772,0.009557,0.4427,6.26,10.81,0.4438,0.2845,0.3899,1.07,0.2585,0.1226,0.06149,0.03499,0.003704,0.214,0.3263,0.2779,0.02001,0.05157,0.1317,0.8505,0.1842,0.1746,0.2552,0.08346,0.0568,0.104,5.534,0.04532,0.6406,0.4256,0.09096,0.04205,0.02839,0.01716,0.006664,0.003763,0.001442,0.0022,0.8022,1.828,0.1677,0.1185,0.03084,0.05635,0.1597,0.04001,0.04329,0.0999,0.03219,0.4605,4.181,7.649,8.634,0.2513,0.1116,0.07935,0.05003,0.1545,0.04778,0.02546,0.1123,0.1943,2.153,0.6271,0.2614,3.027,0.05709,0.03913,0.1216,0.05903,0.04363,0.02405,0.01481,0.3629,9.778,30.37,0.8498,0.03142,0.06014,0.05172,0.04351,0.03099,0.03249,0.03187,4.814,1.619,0.02255,0.04428,0.04502,0.02531,0.01254,0.001418,0.4756,0.2877,0.9137,0.02242,0.006769,0.04998,0.05929,0.1068,0.03039,0.01131,0.01119,0.6597,2.585,30.62,3.082,1.259,0.04167,0.0954
164,0.7406,1.694,0.9235,0.3938,0.8183,0.35,12.04,8.137,0.8019,1.463,0.5552,0.8156,0.5516,0.3248,0.1231,1.284,7.091,6.79,0.8782,1.778,1.429,1.722,0.8353,0.4228,0.3223,0.3878,0.08143,0.399,0.9988,0.9925,0.1435,1.57,0.9896,1.561,0.8269,1.077,0.8613,1.269,0.5968,0.3471,5.345,0.175,2.504,1.328,0.2362,0.192,0.1324,0.09392,0.05036,0.02427,0.0005854,7.627e-05,1.878,2.992,0.9571,1.39,0.1712,0.464,1.098,0.1642,0.5507,1.253,0.4839,0.9061,4.164,7.947,4.718,1.636,0.7364,0.4643,0.2914,1.082,0.2453,0.313,0.3851,0.6337,3.658,1.258,2.345,4.764,0.3197,0.2682,0.8535,0.5153,0.4712,0.3418,0.1113,1.068,8.323,21.4,1.715,0.1152,0.5249,0.2428,0.3577,0.2314,0.4905,0.4168,7.254,1.3,0.2263,0.4945,0.5847,0.2225,0.1381,0.005035,1.359,1.054,2.288,0.4492,0.109,0.8118,0.6493,0.7025,0.2123,0.09585,0.1396,2.108,4.333,18.06,3.464,1.563,0.4383,0.7523
165,0.2157,0.5826,0.8562,0.1005,0.883,0.2653,17.95,10.37,0.3409,0.3693,0.2817,0.5205,0.3866,0.122,0.07455,1.152,10.84,11.88,0.4508,1.242,0.9329,1.338,0.3149,0.1869,0.07591,0.07459,0.01217,0.4931,0.7896,0.7071,0.08043,0.6667,0.9377,2.721,0.2715,0.2806,0.6196,0.5598,0.08074,0.1954,10.37,0.06092,3.109,0.689,0.1499,0.07274,0.03224,0.01066,0.003209,0.002679,0.004289,0.01108,2.792,4.595,0.6279,0.6217,0.07287,0.09581,0.2787,0.05124,0.7652,0.8321,0.1033,1.378,8.144,13.95,8.087,0.8163,0.2755,0.1437,0.05313,0.184,0.03496,0.06582,0.1465,0.3586,5.657,1.072,1.881,4.72,0.09839,0.06437,0.5348,0.1248,0.08175,0.108,0.02435,1.069,15.82,30.33,1.716,0.03979,0.2293,0.06754,0.04463,0.03471,0.1025,0.1058,9.214,1.065,0.09114,0.2253,0.1925,0.0241,0.005811,0.00479,1.314,0.6406,2.239,0.1785,0.0414,0.8887,0.1636,0.1668,0.03802,0.01195,0.01934,2.724,6.81,33.35,3.922,1.459,0.04799,0.6797
166,0.619,0.8666,0.4317,0.2463,0.3476,0.1041,5.405,3.621,0.3685,0.9947,0.8545,0.9306,0.2183,0.1561,0.01941,0.409,3.071,5.815,0.5531,1.078,1.397,1.662,0.9805,0.6857,0.4167,0.1726,0.01272,0.2102,0.345,0.2534,0.02724,0.1881,0.471,1.001,0.8145,0.6172,0.504,0.2792,0.0811,0.09152,3.162,0.0662,0.326,0.8659,0.5683,0.3124,0.1809,0.1274,0.07396,0.03096,0.001033,0.0001837,0.7357,1.276,0.1347,0.6338,0.4057,0.2072,0.2122,0.137,0.1705,0.2935,0.07141,0.4111,2.041,4.456,2.909,1.187,1.058,0.7753,0.46,0.3064,0.1436,0.07498,0.1041,0.1808,1.391,0.558,0.1718,2.339,0.7071,0.4243,0.4743,0.3859,0.2964,0.1139,0.01784,0.3624,5.119,19.06,1.322,0.5954,0.3731,0.3096,0.223,0.1631,0.1228,0.09301,2.663,0.8461,0.5952,0.5434,0.419,0.3049,0.1572,0.002206,0.4464,0.2643,0.8644,0.06998,0.09128,0.1989,0.3196,0.2277,0.1104,0.05736,0.03513,0.4696,1.701,9.37,2.559,0.7391,0.8742,0.9362
167,0.6332,1.285,0.4392,0.1665,0.6303,0.1627,10.27,6.017,0.2177,0.2819,0.267,0.3722,0.2581,0.1295,0.01681,0.8109,5.476,6.717,0.4094,0.6948,0.8634,1.292,0.7079,0.3398,0.2052,0.1718,0.01998,0.2838,0.4231,0.5104,0.04198,0.3103,0.3627,0.6573,0.5764,0.7574,0.3378,0.4691,0.09068,0.2097,4.532,0.07175,1.527,0.6945,0.1471,0.07076,0.05476,0.03981,0.02218,0.011,0.0002554,2.869e-05,1.374,2.263,0.3169,0.2627,0.06541,0.1445,0.6013,0.09473,0.1789,0.4893,0.05955,0.8047,3.557,6.965,4.122,0.8262,0.5048,0.2322,0.1185,0.5832,0.09923,0.1997,0.2061,0.3093,2.612,0.6424,0.6318,2.777,0.2006,0.1255,0.3926,0.1209,0.1002,0.1304,0.02042,0.5537,7.535,21.29,1.207,0.1106,0.3575,0.1459,0.1748,0.1164,0.2718,0.2405,4.458,0.7484,0.1334,0.1711,0.1698,0.05416,0.03285,0.002023,0.8632,0.5485,1.32,0.1092,0.04655,0.4461,0.2992,0.33,0.0636,0.02918,0.06389,1.484,3.378,16.34,3.119,0.6415,0.2007,0.3513
168,0.1191,0.3897,0.1432,0.03693,0.3536,0.1009,12.59,8.322,0.1942,0.08761,0.03017,0.1009,0.02922,0.02674,0.009573,0.43,6.867,11.8,0.218,0.5343,0.6725,1.235,0.1675,0.06035,0.0195,0.02172,0.003036,0.2143,0.3319,0.2745,0.01905,0.0357,0.1733,1.124,0.1404,0.09431,0.2639,0.09909,0.05392,0.1005,6.014,0.04563,0.5879,0.4605,0.04934,0.007867,0.003174,0.001876,0.001159,0.001669,0.001186,0.003519,0.7717,2.27,0.3061,0.1624,0.01375,0.005617,0.008354,0.003716,0.03969,0.1276,0.0333,0.4588,4.495,9.544,7.71,0.2473,0.06744,0.03868,0.008724,0.008675,0.005585,0.01312,0.1057,0.1888,2.554,0.48,0.6372,3.515,0.03389,0.01412,0.0664,0.0447,0.03745,0.01993,0.0141,0.363,11.8,30.33,1.103,0.001173,0.006985,0.00593,0.003851,0.004338,0.01475,0.01973,6.893,1.035,0.004511,0.01302,0.01572,0.004012,0.001612,0.001136,0.4588,0.2851,0.9624,0.02826,0.001804,0.02834,0.01596,0.007115,0.001512,0.002547,0.005712,0.6474,3.586,31.95,3.603,1.268,0.004405,0.04217
169,0.2662,0.7174,2.985,1.06,2.754,1.945,21.3,13.66,4.245,3.615,1.312,2.134,2.163,1.371,1.795,3.952,16.42,17.03,3.183,4.545,3.02,2.283,0.3778,0.3118,0.7971,2.485,1.112,0.7721,5.469,3.792,1.449,3.9,3.894,4.239,0.3572,0.7353,2.363,5.016,3.351,0.9443,14.32,0.2553,5.779,4.257,0.2625,0.1872,0.1163,0.05819,0.03993,0.0319,0.01385,0.02965,4.156,8.756,3.987,3.921,0.2013,0.1741,0.2165,0.07799,3.329,4.564,3.28,0.9725,9.865,11.57,14.92,3.369,2.023,1.056,0.1631,0.2579,0.2117,1.098,1.232,2.694,10.31,5.678,5.692,7.581,0.385,0.7725,2.215,1.749,1.66,1.264,1.368,4.118,19.88,35.86,6.368,0.2154,1.084,0.3602,0.1772,0.381,2.034,2.202,13.83,4.409,1.34,1.723,1.299,0.1469,0.0875,0.1206,2.896,5.249,8.2,2.131,0.2675,2.525,0.8144,0.3255,0.1861,0.1229,0.8999,5.209,8.281,42.03,9.439,6.586,0.8987,3.158
170,0.7015,1.28,2.873,1.464,2.805,1.218,22.11,13.73,2.298,3.22,1.924,1.662,2.446,1.249,1.095,4.084,15.44,16.27,2.881,3.89,2.768,2.332,0.7293,0.3948,0.8012,2.25,0.6702,1.7,4.744,3.726,0.4785,3.379,3.576,3.775,0.6365,1.926,2.287,4.669,2.233,1.189,13.49,0.942,5.587,3.333,0.3258,0.3564,0.2155,0.134,0.08017,0.1069,0.008253,0.01118,6.458,8.266,2.978,3.137,0.2926,0.4185,0.9363,0.2004,3.75,3.999,2.352,2.274,9.77,16.48,10.41,3.12,1.726,0.873,0.2313,1.157,0.4902,1.246,1.565,2.741,10.36,4.04,4.976,6.669,0.8146,0.6914,2.422,1.704,1.301,1.476,0.7835,4.306,20.34,33.73,5.359,0.2271,1.579,0.3569,0.3696,0.7444,2.099,1.457,14.93,2.193,0.6706,1.748,1.155,0.2041,0.139,0.1211,4.706,3.643,7.101,1.674,0.6445,2.801,0.8934,0.8551,0.2317,0.3114,0.9263,5.616,9.821,38.73,8.849,5.147,0.4061,3.062
171,0.4359,1.077,2.225,0.6231,1.655,0.8879,20.27,12.85,1.769,2.263,1.115,1.523,1.441,0.6088,0.5332,2.796,14.37,15.25,1.802,2.918,2.293,1.977,0.524,0.3348,0.3519,1.04,0.3268,0.9452,3.634,2.279,0.4567,2.142,2.902,3.721,0.4713,1.125,2.001,3.182,1.283,0.5907,12.57,0.3176,4.652,2.656,0.2494,0.183,0.103,0.04569,0.0155,0.009182,0.01174,0.02115,5.275,7.04,2.222,2.366,0.1761,0.2843,0.6341,0.1184,2.752,2.868,1.426,1.54,9.548,14.37,10.66,2.415,1.149,0.6258,0.1353,0.5491,0.1121,0.49,0.6781,1.445,8.886,3.107,4.025,6.203,0.3322,0.378,1.911,1.261,0.8828,0.6759,0.2781,3.138,18.89,33.21,4.598,0.1207,0.8196,0.244,0.2099,0.2629,1.031,0.9121,12.79,2.345,0.3,1.03,0.9744,0.1023,0.03726,0.03712,3.194,2.615,5.964,1.07,0.2173,1.961,0.6575,0.455,0.1332,0.056,0.3647,4.287,8.236,38.44,7.284,4.249,0.2203,2.182
172,0.3695,0.7127,3.687,2.332,4.173,2.333,23.78,14.52,3.96,4.327,2.434,1.72,3.397,2.265,2.371,5.487,17.25,17.78,4.25,4.944,3.56,1.886,0.4296,0.3146,1.462,3.595,1.597,2.456,6.63,5.363,1.474,5.041,4.302,3.926,0.4211,1.071,2.701,6.655,4.024,2.181,14.8,1.56,7.184,4.641,0.3061,0.5775,0.2394,0.1216,0.1116,0.5447,0.09057,0.03767,7.911,10.23,4.844,4.368,0.2124,0.2476,0.4622,0.1405,5.061,5.659,4.02,2.397,10.21,17.58,11.97,4.162,2.41,1.158,0.2007,0.3465,0.9801,2.257,2.539,4.089,12.16,5.988,6.838,7.419,1.066,1.042,2.58,2.226,1.953,2.056,2.314,5.883,21.87,35.23,6.526,0.5344,2.29,0.3388,0.2746,0.6131,3.516,2.385,16.98,3.462,2.141,2.257,1.375,0.1608,0.09969,0.3767,5.688,5.935,9.054,2.716,1.36,3.408,0.7894,0.4203,0.2073,0.7282,1.774,7.551,10.93,40.68,10.81,7.093,1.244,3.865
