 prueba                    SWAT+ Apr 12 2023       MODULAR Rev 2023.60.5.6                                
   jday   mon   day    yr   unit  gis_id  name                    flo_in          geo_bf         flo_out           peakr         sed_in        sed_out         washld          bedld            dep        deg_btm       deg_bank         hc_sed          width          depth          slope        deg_btm       deg_bank         hc_len      flo_in_mm       aqu_in_mm      flo_out_mm        sed_stor 
                                                                         m^3/s   
   365    12    31  2018         1     1  prueba                0.4502E+01     0.0000E+00     0.6110E+01     0.5239E+01     0.1965E+00     0.9908E-01     0.9824E-01     0.0000E+00     0.9787E-01     0.0000E+00     0.8401E-03     0.0000E+00     0.4743E+01     0.3097E+00     0.1850E-02     0.0000E+00     0.1981E-03     0.0000E+00     0.2943E+01     0.0000E+00     0.4674E+01     0.5995E+02
    31     1    31  2019         1     1  prueba                0.6739E-04     0.0000E+00     0.4090E-03     0.7338E-04     0.1526E-05     0.7516E-06     0.7516E-06     0.0000E+00     0.7516E-06     0.0000E+00     0.0000E+00     0.0000E+00     0.4743E+01     0.3097E+00     0.1850E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.6563E-04     0.0000E+00     0.8590E-03     0.8024E-01
    59     2    28  2019         1     1  prueba                0.3861E-05     0.0000E+00     0.7494E-05     0.5989E-05     0.5112E-07     0.1434E-07     0.1434E-07     0.0000E+00     0.1434E-07     0.0000E+00     0.0000E+00     0.0000E+00     0.4743E+01     0.3097E+00     0.1850E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.2805E-04     0.0000E+00     0.1406E-04     0.4715E-01
    90     3    31  2019         1     1  prueba                0.1230E+01     0.0000E+00     0.8523E+00     0.3384E+01     0.9165E-02     0.8957E-02     0.4582E-02     0.0000E+00     0.4420E-02     0.4204E-02     0.1706E-03     0.0000E+00     0.4743E+01     0.3097E+00     0.1850E-02     0.1295E-03     0.1932E-03     0.0000E+00     0.9921E+01     0.0000E+00     0.8059E+01     0.1204E+00
   120     4    30  2019         1     1  prueba                0.6903E+02     0.0000E+00     0.6692E+02     0.1217E+03     0.2613E+01     0.3012E+01     0.1306E+01     0.0000E+00     0.1254E+01     0.1700E+01     0.5735E-02     0.0000E+00     0.4743E+01     0.3097E+00     0.1850E-02     0.3418E-01     0.1708E-02     0.0000E+00     0.1890E+03     0.0000E+00     0.1852E+03     0.7546E+02
   151     5    31  2019         1     1  prueba                0.1048E+03     0.0000E+00     0.1038E+03     0.1685E+03     0.3726E+01     0.3743E+01     0.1863E+01     0.0000E+00     0.1798E+01     0.1868E+01     0.1282E-01     0.0000E+00     0.4743E+01     0.3097E+00     0.1850E-02     0.4256E-01     0.6228E-02     0.0000E+00     0.2284E+03     0.0000E+00     0.2257E+03     0.1191E+03
   181     6    30  2019         1     1  prueba                0.1409E+03     0.0000E+00     0.1380E+03     0.2273E+03     0.5787E+01     0.6253E+01     0.2893E+01     0.0000E+00     0.2764E+01     0.3343E+01     0.1660E-01     0.0000E+00     0.4743E+01     0.3097E+00     0.1850E-02     0.7757E-01     0.6353E-02     0.0000E+00     0.3171E+03     0.0000E+00     0.3114E+03     0.1155E+03
   212     7    31  2019         1     1  prueba                0.2185E+03     0.0000E+00     0.2162E+03     0.3316E+03     0.4614E+01     0.4616E+01     0.2307E+01     0.0000E+00     0.2264E+01     0.2300E+01     0.9060E-02     0.0000E+00     0.4743E+01     0.3097E+00     0.1850E-02     0.4348E-01     0.2441E-02     0.0000E+00     0.3793E+03     0.0000E+00     0.3727E+03     0.1752E+03
   243     8    31  2019         1     1  prueba                0.3059E+03     0.0000E+00     0.3059E+03     0.4603E+03     0.7751E+01     0.7998E+01     0.3875E+01     0.0000E+00     0.3705E+01     0.4120E+01     0.2205E-02     0.0000E+00     0.4743E+01     0.3097E+00     0.1850E-02     0.7694E-01     0.1342E-02     0.0000E+00     0.5296E+03     0.0000E+00     0.5298E+03     0.2298E+03
   273     9    30  2019         1     1  prueba                0.2598E+03     0.0000E+00     0.2642E+03     0.3979E+03     0.2748E+02     0.3127E+02     0.1374E+02     0.0000E+00     0.1292E+02     0.1753E+02     0.4897E-02     0.0000E+00     0.4743E+01     0.3097E+00     0.1850E-02     0.3247E+00     0.1690E-02     0.0000E+00     0.4978E+03     0.0000E+00     0.5020E+03     0.7243E+03
   304    10    31  2019         1     1  prueba                0.6425E+01     0.0000E+00     0.6678E+01     0.1089E+02     0.1238E+00     0.7866E-01     0.6187E-01     0.0000E+00     0.6139E-01     0.1619E-01     0.6033E-03     0.0000E+00     0.4743E+01     0.3097E+00     0.1850E-02     0.4741E-03     0.4128E-03     0.0000E+00     0.1847E+02     0.0000E+00     0.1827E+02     0.4253E+02
   334    11    30  2019         1     1  prueba                0.3723E+00     0.0000E+00     0.5340E+00     0.3997E+00     0.7605E-04     0.3953E-04     0.3802E-04     0.0000E+00     0.3660E-04     0.0000E+00     0.1510E-05     0.0000E+00     0.4743E+01     0.3097E+00     0.1850E-02     0.0000E+00     0.2440E-06     0.0000E+00     0.1857E+00     0.0000E+00     0.2920E+00     0.5798E-01
   365    12    31  2019         1     1  prueba                0.6633E+02     0.0000E+00     0.6536E+02     0.1148E+03     0.2087E+01     0.2269E+01     0.1043E+01     0.0000E+00     0.1000E+01     0.1220E+01     0.5477E-02     0.0000E+00     0.4743E+01     0.3097E+00     0.1850E-02     0.2729E-01     0.1483E-02     0.0000E+00     0.1697E+03     0.0000E+00     0.1663E+03     0.7836E+02
    31     1    31  2020         1     1  prueba                0.1823E+03     0.0000E+00     0.1780E+03     0.3084E+03     0.2211E+02     0.2860E+02     0.1105E+02     0.0000E+00     0.1043E+02     0.1754E+02     0.2628E-02     0.0000E+00     0.4743E+01     0.3097E+00     0.1850E-02     0.3110E+00     0.8873E-03     0.0000E+00     0.4417E+03     0.0000E+00     0.4322E+03     0.4861E+03
    60     2    29  2020         1     1  prueba                0.1028E+02     0.0000E+00     0.1350E+02     0.1189E+02     0.7728E+00     0.3885E+00     0.3864E+00     0.0000E+00     0.3852E+00     0.0000E+00     0.2116E-02     0.0000E+00     0.4743E+01     0.3097E+00     0.1850E-02     0.0000E+00     0.4296E-03     0.0000E+00     0.7114E+01     0.0000E+00     0.1179E+02     0.1812E+03
    91     3    31  2020         1     1  prueba                0.5722E+01     0.0000E+00     0.5302E+01     0.1161E+02     0.2395E-01     0.2214E-01     0.1195E-01     0.0000E+00     0.1145E-01     0.9747E-02     0.4425E-03     0.0000E+00     0.4743E+01     0.3097E+00     0.1850E-02     0.2951E-03     0.4880E-03     0.0000E+00     0.2410E+02     0.0000E+00     0.2294E+02     0.1361E+01
   121     4    30  2020         1     1  prueba                0.1579E+01     0.0000E+00     0.1632E+01     0.3022E+01     0.2499E-02     0.1361E-02     0.1243E-02     0.0000E+00     0.1133E-02     0.0000E+00     0.1189E-03     0.0000E+00     0.4743E+01     0.3097E+00     0.1850E-02     0.0000E+00     0.2325E-03     0.0000E+00     0.6591E+01     0.0000E+00     0.6355E+01     0.8661E-01
   152     5    31  2020         1     1  prueba                0.9977E+02     0.0000E+00     0.9728E+02     0.1657E+03     0.3702E+01     0.3778E+01     0.1851E+01     0.0000E+00     0.1784E+01     0.1915E+01     0.1207E-01     0.0000E+00     0.4743E+01     0.3097E+00     0.1850E-02     0.4670E-01     0.5450E-02     0.0000E+00     0.2393E+03     0.0000E+00     0.2344E+03     0.9929E+02
   182     6    30  2020         1     1  prueba                0.1415E+03     0.0000E+00     0.1384E+03     0.2285E+03     0.5763E+01     0.6218E+01     0.2881E+01     0.0000E+00     0.2754E+01     0.3320E+01     0.1678E-01     0.0000E+00     0.4743E+01     0.3097E+00     0.1850E-02     0.7672E-01     0.6020E-02     0.0000E+00     0.3187E+03     0.0000E+00     0.3131E+03     0.1165E+03
   213     7    31  2020         1     1  prueba                0.2275E+03     0.0000E+00     0.2252E+03     0.3466E+03     0.5317E+01     0.5352E+01     0.2658E+01     0.0000E+00     0.2590E+01     0.2686E+01     0.7915E-02     0.0000E+00     0.4743E+01     0.3097E+00     0.1850E-02     0.5100E-01     0.1943E-02     0.0000E+00     0.4026E+03     0.0000E+00     0.3961E+03     0.1914E+03
   244     8    31  2020         1     1  prueba                0.3033E+03     0.0000E+00     0.3035E+03     0.4557E+03     0.7500E+01     0.7711E+01     0.3750E+01     0.0000E+00     0.3582E+01     0.3958E+01     0.2156E-02     0.0000E+00     0.4743E+01     0.3097E+00     0.1850E-02     0.7334E-01     0.8474E-03     0.0000E+00     0.5215E+03     0.0000E+00     0.5219E+03     0.2257E+03
   274     9    30  2020         1     1  prueba                0.1655E+03     0.0000E+00     0.1700E+03     0.2468E+03     0.9461E+01     0.9853E+01     0.4731E+01     0.0000E+00     0.4514E+01     0.5118E+01     0.4789E-02     0.0000E+00     0.4743E+01     0.3097E+00     0.1850E-02     0.1087E+00     0.1509E-02     0.0000E+00     0.2966E+03     0.0000E+00     0.3008E+03     0.2883E+03
   305    10    31  2020         1     1  prueba                0.4656E+00     0.0000E+00     0.6526E+00     0.6003E+00     0.3080E-01     0.1540E-01     0.1540E-01     0.0000E+00     0.1540E-01     0.0000E+00     0.1024E-05     0.0000E+00     0.4743E+01     0.3097E+00     0.1850E-02     0.0000E+00     0.5467E-06     0.0000E+00     0.4224E+00     0.0000E+00     0.6385E+00     0.6294E+02
   335    11    30  2020         1     1  prueba                0.2295E+03     0.0000E+00     0.2271E+03     0.3832E+03     0.5094E+02     0.6260E+02     0.2547E+02     0.0000E+00     0.2370E+02     0.3713E+02     0.5717E-02     0.0000E+00     0.4743E+01     0.3098E+00     0.1850E-02     0.5728E+00     0.1969E-02     0.0000E+00     0.5705E+03     0.0000E+00     0.5620E+03     0.1185E+04
   366    12    31  2020         1     1  prueba                0.4873E+01     0.0000E+00     0.6160E+01     0.5658E+01     0.9496E-01     0.4795E-01     0.4748E-01     0.0000E+00     0.4719E-01     0.0000E+00     0.4694E-03     0.0000E+00     0.4743E+01     0.3098E+00     0.1850E-02     0.0000E+00     0.1598E-03     0.0000E+00     0.3111E+01     0.0000E+00     0.4682E+01     0.2240E+02
    31     1    31  2021         1     1  prueba                0.2803E+02     0.0000E+00     0.2723E+02     0.5019E+02     0.3909E+00     0.4243E+00     0.1955E+00     0.0000E+00     0.1855E+00     0.2247E+00     0.4162E-02     0.0000E+00     0.4743E+01     0.3098E+00     0.1850E-02     0.5947E-02     0.1328E-02     0.0000E+00     0.7910E+02     0.0000E+00     0.7682E+02     0.1663E+02
    59     2    28  2021         1     1  prueba                0.4467E-05     0.0000E+00     0.5118E-05     0.9137E-05     0.4144E-07     0.1036E-07     0.1036E-07     0.0000E+00     0.1036E-07     0.0000E+00     0.0000E+00     0.0000E+00     0.4743E+01     0.3098E+00     0.1850E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.4703E-04     0.0000E+00     0.6015E-05     0.7592E-03
    90     3    31  2021         1     1  prueba                0.5062E+01     0.0000E+00     0.4657E+01     0.1014E+02     0.2318E-01     0.2242E-01     0.1158E-01     0.0000E+00     0.1113E-01     0.1045E-01     0.3924E-03     0.0000E+00     0.4743E+01     0.3098E+00     0.1850E-02     0.3130E-03     0.3113E-03     0.0000E+00     0.1934E+02     0.0000E+00     0.1828E+02     0.8996E+00
   120     4    30  2021         1     1  prueba                0.4577E-01     0.0000E+00     0.6528E-01     0.6147E-01     0.1134E-04     0.5658E-05     0.5658E-05     0.0000E+00     0.5658E-05     0.0000E+00     0.0000E+00     0.0000E+00     0.4743E+01     0.3098E+00     0.1850E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.4854E-01     0.0000E+00     0.7365E-01     0.3047E-01
   151     5    31  2021         1     1  prueba                0.9912E+02     0.0000E+00     0.9639E+02     0.1620E+03     0.3244E+01     0.3315E+01     0.1622E+01     0.0000E+00     0.1566E+01     0.1681E+01     0.1223E-01     0.0000E+00     0.4743E+01     0.3098E+00     0.1850E-02     0.3851E-01     0.5115E-02     0.0000E+00     0.2266E+03     0.0000E+00     0.2208E+03     0.8542E+02
   181     6    30  2021         1     1  prueba                0.1548E+03     0.0000E+00     0.1519E+03     0.2505E+03     0.6658E+01     0.7144E+01     0.3329E+01     0.0000E+00     0.3188E+01     0.3799E+01     0.1621E-01     0.0000E+00     0.4743E+01     0.3098E+00     0.1850E-02     0.8820E-01     0.5369E-02     0.0000E+00     0.3532E+03     0.0000E+00     0.3478E+03     0.1380E+03
   212     7    31  2021         1     1  prueba                0.2341E+03     0.0000E+00     0.2315E+03     0.3593E+03     0.6204E+01     0.6571E+01     0.3102E+01     0.0000E+00     0.3013E+01     0.3461E+01     0.8197E-02     0.0000E+00     0.4743E+01     0.3098E+00     0.1850E-02     0.6302E-01     0.2044E-02     0.0000E+00     0.4259E+03     0.0000E+00     0.4186E+03     0.2130E+03
   243     8    31  2021         1     1  prueba                0.3136E+03     0.0000E+00     0.3138E+03     0.4732E+03     0.8479E+01     0.8826E+01     0.4239E+01     0.0000E+00     0.4037E+01     0.4585E+01     0.1604E-02     0.0000E+00     0.4743E+01     0.3098E+00     0.1850E-02     0.8359E-01     0.5034E-03     0.0000E+00     0.5503E+03     0.0000E+00     0.5506E+03     0.2540E+03
