 Tordera                  
  SWAT+ Jul 2 2024        MODULAR Rev 2024.61.0.1                               
  
                                                                            --YIELD (kg/ha)--
  jday   mon   day    yr    unit PLANTNM                         MASS          C           N           P
   365    12    31  2001     254    agrr                                             1620.084     729.038      22.681       2.592
   365    12    31  2001     255    agrr                                             1547.167     696.225      21.660       2.475
   365    12    31  2001     256    agrr                                             1547.719     696.474      21.668       2.476
   365    12    31  2001     257    agrr                                             1543.983     694.792      21.616       2.470
   365    12    31  2001     258    agrl                                             2202.209     990.994      43.824       7.047
   365    12    31  2001     259    agrl                                             1945.675     875.554      38.719       6.226
   365    12    31  2001     260    agrl                                             1843.788     829.705      36.691       5.900
   365    12    31  2001     261    agrl                                             2746.924    1236.116      54.664       8.790
   365    12    31  2001     262    agrl                                             2745.803    1235.611      54.641       8.787
   365    12    31  2001     263    agrl                                              865.097     389.294      17.215       2.768
   365    12    31  2001     264    agrl                                             3808.750    1713.938      75.794      12.188
   365    12    31  2001     265    agrl                                             1476.172     664.278      29.376       4.724
   365    12    31  2001     266    agrl                                             3808.715    1713.922      75.793      12.188
   365    12    31  2001     267    agrl                                              894.664     402.599      17.804       2.863
   365    12    31  2001     268    agrl                                              789.444     355.250      15.710       2.526
   365    12    31  2001     269    agrl                                             1817.991     818.096      36.178       5.818
   365    12    31  2001     270    agrl                                              749.977     337.490      14.925       2.400
   365    12    31  2001     271    agrl                                              749.990     337.495      14.925       2.400
   365    12    31  2001     272    agrl                                              919.847     413.931      18.305       2.944
   365    12    31  2001     273    agrl                                              919.861     413.938      18.305       2.944
   365    12    31  2001     274    crir                                                0.000       0.000       0.000       0.000
   365    12    31  2001     275    crir                                                0.000       0.000       0.000       0.000
   365    12    31  2001     276    crir                                                0.000       0.000       0.000       0.000
   365    12    31  2001     277    crir                                                0.000       0.000       0.000       0.000
   365    12    31  2001     278    crir                                                0.000       0.000       0.000       0.000
   365    12    31  2001     279    crir                                                0.000       0.000       0.000       0.000
   365    12    31  2001     280    crir                                                0.000       0.000       0.000       0.000
   365    12    31  2001     281    crir                                                0.000       0.000       0.000       0.000
   365    12    31  2001     282    crir                                                0.000       0.000       0.000       0.000
   365    12    31  2001     283    crir                                                0.000       0.000       0.000       0.000
   365    12    31  2001     284    crir                                                0.000       0.000       0.000       0.000
   365    12    31  2001     285    crir                                                0.000       0.000       0.000       0.000
   365    12    31  2001     294    crir                                                0.000       0.000       0.000       0.000
   365    12    31  2001     295    crir                                                0.000       0.000       0.000       0.000
   365    12    31  2001     296    crir                                                0.000       0.000       0.000       0.000
   365    12    31  2001     297    crir                                                0.000       0.000       0.000       0.000
   365    12    31  2001     298    crir                                                0.000       0.000       0.000       0.000
   365    12    31  2001     299    crir                                                0.000       0.000       0.000       0.000
   365    12    31  2001     300    crir                                                0.000       0.000       0.000       0.000
   365    12    31  2001     301    crir                                                0.000       0.000       0.000       0.000
   365    12    31  2001     302    crir                                                0.000       0.000       0.000       0.000
   365    12    31  2001     303    rngb                                                0.000       0.000       0.000       0.000
   365    12    31  2001     304    rngb                                                0.000       0.000       0.000       0.000
   365    12    31  2001     305    rngb                                                0.000       0.000       0.000       0.000
   365    12    31  2001     306    rngb                                                0.000       0.000       0.000       0.000
   365    12    31  2001     307    rngb                                                0.000       0.000       0.000       0.000
   365    12    31  2001     308    rngb                                                0.000       0.000       0.000       0.000
   365    12    31  2001     325    rngb                                                0.000       0.000       0.000       0.000
   365    12    31  2001     326    rngb                                                0.000       0.000       0.000       0.000
   365    12    31  2001     327    rngb                                                0.000       0.000       0.000       0.000
   365    12    31  2001     328    rngb                                                0.000       0.000       0.000       0.000
   365    12    31  2001     329    rngb                                                0.000       0.000       0.000       0.000
   365    12    31  2001     330    rngb                                                0.000       0.000       0.000       0.000
   365    12    31  2001     343    agrr                                               39.723      17.875       0.556       0.064
   365    12    31  2001     344    agrr                                               39.723      17.875       0.556       0.064
   365    12    31  2001     345    agrr                                              372.703     167.716       5.218       0.596
   365    12    31  2001     346    agrr                                             6898.655    3104.395      96.581      11.038
   365    12    31  2001     347    agrr                                             6098.887    2744.499      85.384       9.758
   365    12    31  2001     348    agrr                                             3028.765    1362.944      42.403       4.846
   365    12    31  2001     349    agrr                                             2990.795    1345.858      41.871       4.785
   365    12    31  2001     350    rngb                                                0.000       0.000       0.000       0.000
   365    12    31  2001     351    rngb                                                0.000       0.000       0.000       0.000
   365    12    31  2001     352    rngb                                                0.000       0.000       0.000       0.000
   365    12    31  2001     353    rngb                                                0.000       0.000       0.000       0.000
   365    12    31  2001     354    rngb                                                0.000       0.000       0.000       0.000
   365    12    31  2001     355    rngb                                                0.000       0.000       0.000       0.000
   365    12    31  2001     356    crir                                                0.000       0.000       0.000       0.000
   365    12    31  2001     357    crir                                                0.000       0.000       0.000       0.000
   365    12    31  2001     358    crir                                                0.000       0.000       0.000       0.000
   365    12    31  2001     359    crir                                                0.000       0.000       0.000       0.000
   365    12    31  2001     360    crir                                                0.000       0.000       0.000       0.000
   365    12    31  2001     361    crir                                                0.000       0.000       0.000       0.000
   365    12    31  2001     362    crir                                                0.000       0.000       0.000       0.000
   365    12    31  2001     363    crir                                                0.000       0.000       0.000       0.000
   365    12    31  2001     364    crir                                                0.000       0.000       0.000       0.000
   365    12    31  2001     365    crir                                                0.000       0.000       0.000       0.000
   365    12    31  2001     366    crir                                                0.000       0.000       0.000       0.000
   365    12    31  2001     367    crir                                                0.000       0.000       0.000       0.000
   365    12    31  2001     368    crir                                                0.000       0.000       0.000       0.000
   365    12    31  2001     369    crir                                                0.000       0.000       0.000       0.000
   365    12    31  2001     370    crir                                                0.000       0.000       0.000       0.000
   365    12    31  2001     371    crir                                                0.000       0.000       0.000       0.000
   365    12    31  2001     372    crir                                                0.000       0.000       0.000       0.000
   365    12    31  2001     373    crir                                                0.000       0.000       0.000       0.000
   365    12    31  2001     374    frse                                                0.000       0.000       0.000       0.000
   365    12    31  2001     375    frse                                                0.000       0.000       0.000       0.000
   365    12    31  2001     376    frse                                                0.000       0.000       0.000       0.000
   365    12    31  2001     377    frse                                                0.000       0.000       0.000       0.000
   365    12    31  2001     378    frse                                                0.000       0.000       0.000       0.000
   365    12    31  2001     379    frse                                                0.000       0.000       0.000       0.000
   365    12    31  2001     380    frse                                                0.000       0.000       0.000       0.000
   365    12    31  2001     381    frse                                                0.000       0.000       0.000       0.000
   365    12    31  2001     382    frse                                                0.000       0.000       0.000       0.000
   365    12    31  2001     383    frse                                                0.000       0.000       0.000       0.000
   365    12    31  2001     384    frse                                                0.000       0.000       0.000       0.000
   365    12    31  2001     385    frse                                                0.000       0.000       0.000       0.000
   365    12    31  2001     386    frse                                                0.000       0.000       0.000       0.000
   365    12    31  2001     387    frse                                                0.000       0.000       0.000       0.000
   365    12    31  2001     388    frse                                                0.000       0.000       0.000       0.000
   365    12    31  2001     389    frse                                                0.000       0.000       0.000       0.000
   365    12    31  2001     390    frse                                                0.000       0.000       0.000       0.000
   365    12    31  2001     391    frse                                                0.000       0.000       0.000       0.000
   365    12    31  2001     392    frse                                                0.000       0.000       0.000       0.000
   365    12    31  2001     393    frse                                                0.000       0.000       0.000       0.000
   365    12    31  2001     394    frse                                                0.000       0.000       0.000       0.000
   365    12    31  2001     395    frse                                                0.000       0.000       0.000       0.000
   365    12    31  2001     396    frse                                                0.000       0.000       0.000       0.000
   365    12    31  2001     397    frse                                                0.000       0.000       0.000       0.000
   365    12    31  2001     398    frse                                                0.000       0.000       0.000       0.000
   365    12    31  2001     399    frse                                                0.000       0.000       0.000       0.000
   365    12    31  2001     400    frse                                                0.000       0.000       0.000       0.000
   365    12    31  2001     401    frse                                                0.000       0.000       0.000       0.000
   365    12    31  2001     402    frse                                                0.000       0.000       0.000       0.000
   365    12    31  2001     403    frse                                                0.000       0.000       0.000       0.000
   365    12    31  2001     404    frse                                                0.000       0.000       0.000       0.000
   365    12    31  2001     405    frse                                                0.000       0.000       0.000       0.000
   365    12    31  2001     406    frse                                                0.000       0.000       0.000       0.000
   365    12    31  2001     407    frse                                                0.000       0.000       0.000       0.000
   365    12    31  2001     408    frse                                                0.000       0.000       0.000       0.000
   365    12    31  2001     409    frse                                                0.000       0.000       0.000       0.000
   365    12    31  2001     410    frse                                                0.000       0.000       0.000       0.000
   365    12    31  2001     411    frse                                                0.000       0.000       0.000       0.000
   365    12    31  2001     412    frse                                                0.000       0.000       0.000       0.000
   365    12    31  2001     413    frse                                                0.000       0.000       0.000       0.000
   365    12    31  2001     414    frse                                                0.000       0.000       0.000       0.000
   365    12    31  2001     415    past                                                0.000       0.000       0.000       0.000
   365    12    31  2001     416    past                                                0.000       0.000       0.000       0.000
   365    12    31  2001     417    past                                                0.000       0.000       0.000       0.000
   365    12    31  2001     418    past                                                0.000       0.000       0.000       0.000
   365    12    31  2001     419    past                                                0.000       0.000       0.000       0.000
   365    12    31  2001     420    past                                                0.000       0.000       0.000       0.000
   365    12    31  2001     421    past                                                0.000       0.000       0.000       0.000
   365    12    31  2001     422    past                                                0.000       0.000       0.000       0.000
   365    12    31  2001     423    past                                                0.000       0.000       0.000       0.000
   365    12    31  2001     424    frsd                                                0.000       0.000       0.000       0.000
   365    12    31  2001     425    frsd                                                0.000       0.000       0.000       0.000
   365    12    31  2001     426    frsd                                                0.000       0.000       0.000       0.000
   365    12    31  2001     427    frsd                                                0.000       0.000       0.000       0.000
   365    12    31  2001     428    frsd                                                0.000       0.000       0.000       0.000
   365    12    31  2001     429    frsd                                                0.000       0.000       0.000       0.000
   365    12    31  2001     430    frsd                                                0.000       0.000       0.000       0.000
   365    12    31  2001     431    frsd                                                0.000       0.000       0.000       0.000
   365    12    31  2001     432    frsd                                                0.000       0.000       0.000       0.000
   365    12    31  2001     433    frsd                                                0.000       0.000       0.000       0.000
   365    12    31  2001     434    frsd                                                0.000       0.000       0.000       0.000
   365    12    31  2001     435    frsd                                                0.000       0.000       0.000       0.000
   365    12    31  2001     436    frsd                                                0.000       0.000       0.000       0.000
   365    12    31  2001     437    frsd                                                0.000       0.000       0.000       0.000
   365    12    31  2001     438    frsd                                                0.000       0.000       0.000       0.000
   365    12    31  2001     439    frsd                                                0.000       0.000       0.000       0.000
   365    12    31  2001     440    frsd                                                0.000       0.000       0.000       0.000
   365    12    31  2001     441    frsd                                                0.000       0.000       0.000       0.000
   365    12    31  2001     442    frsd                                                0.000       0.000       0.000       0.000
