 Tordera                   SWAT+ Jul 2 2024        MODULAR Rev 2024.61.0.1                                
  jday   mon   day    yr    unit  gis_id  name            grzn        grzp        lab_min_p   act_sta_p       fertn            fertp            fixn             denit            act_nit_n        act_sta_n        org_lab_p        rsd_nitorg_n     rsd_laborg_p    no3atmo          nh4atmo          nuptake          puptake          gwsoiln          gwsoilp      
                                                          kgha        kgha        kgha        kgha             kgha             kgha             kgha             kgha             kgha             kgha             kgha             kgha             kgha             kgha             kgha             kgha             kgha             kgha             kgha       
   365    12    31  2001     275     275  hru0275        0.000       0.000      53.251      44.204            0.000            0.000            0.000           26.047          402.926         -147.135           68.762            0.307            0.058            0.000            0.000            0.000            0.000            0.000            0.000
   365    12    31  2001     276     276  hru0276        0.000       0.000      55.581      45.081            0.000            0.000            0.000            7.692          388.526         -118.418           66.356            1.090            0.207            0.000            0.000            0.000            0.000            0.000            0.000
   365    12    31  2001     277     277  hru0277        0.000       0.000      39.837      32.420            0.000            0.000            0.000            0.000          264.244          -71.531           45.138            1.090            0.207            0.000            0.000            0.000            0.000            0.000            0.000
   365    12    31  2001     278     278  hru0278        0.000       0.000      40.066      32.625            0.000            0.000            0.000           11.198          266.921          -71.531           45.595            1.090            0.207            0.000            0.000            0.000            0.000            0.000            0.000
   365    12    31  2001     279     279  hru0279        0.000       0.000      40.205      32.741            0.000            0.000            0.000           47.286          268.356          -71.440           45.841            1.090            0.207            0.000            0.000            0.000            0.000            0.000            0.000
   365    12    31  2001     280     280  hru0280        0.000       0.000     121.493      98.949            0.000            0.000            0.000          444.026          809.541         -215.631          138.311            1.093            0.208            0.000            0.000            0.000            0.000            0.000            0.000
   365    12    31  2001     281     281  hru0281        0.000       0.000     131.270     106.540            0.000            0.000            0.000          558.149          877.012         -223.524          149.837            1.093            0.208            0.000            0.000            0.000            0.000            0.000            0.000
   365    12    31  2001     282     282  hru0282        0.000       0.000     101.249      82.153            0.000            0.000            0.000            0.000          660.614         -177.611          112.946            1.095            0.208            0.000            0.000            0.000            0.000            0.000            0.000
   365    12    31  2001     283     283  hru0283        0.000       0.000      47.998      39.039            0.000            0.000            0.000            0.000          312.419          -84.388           53.381            1.091            0.207            0.000            0.000            0.000            0.000            0.000            0.000
   365    12    31  2001     284     284  hru0284        0.000       0.000      47.625      38.750            0.000            0.000            0.000            0.000          311.216          -86.099           53.172            1.090            0.207            0.000            0.000            0.000            0.000            0.000            0.000
   365    12    31  2001     285     285  hru0285        0.000       0.000      48.013      39.054            0.000            0.000            0.000            0.000          312.471          -84.318           53.390            1.091            0.207            0.000            0.000            0.000            0.000            0.000            0.000
   365    12    31  2001     286     286  hru0286        0.000       0.000      33.663      27.128            0.000            0.000            0.000            0.000          220.744          -63.174           37.736            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000
   365    12    31  2001     287     287  hru0287        0.000       0.000      33.498      27.148            0.000            0.000            0.000            0.000          220.680          -64.456           37.722            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000
   365    12    31  2001     288     288  hru0288        0.000       0.000      30.884      24.370            0.000            0.000            0.000            0.000          201.859          -56.304           34.522            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000
   365    12    31  2001     289     289  hru0289        0.000       0.000      40.087      32.251            0.000            0.000            0.000            0.000          263.038          -73.528           44.985            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000
   365    12    31  2001     290     290  hru0290        0.000       0.000      40.127      32.027            0.000            0.000            0.000            0.000          262.713          -73.437           44.929            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000
   365    12    31  2001     291     291  hru0291        0.000       0.000      88.281      71.451            0.000            0.000            0.000            0.000          579.570         -162.351           99.115            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000
   365    12    31  2001     292     292  hru0292        0.000       0.000      88.250      70.616            0.000            0.000            0.000            0.000          577.791         -161.853           98.811            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000
   365    12    31  2001     293     293  hru0293        0.000       0.000      88.275      71.382            0.000            0.000            0.000            0.000          579.448         -162.316           99.094            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000
   365    12    31  2001     294     294  hru0294        0.000       0.000      47.107      38.575            0.000            0.000            0.000          138.469          320.606          -84.439           54.742            1.090            0.207            0.000            0.000            0.000            0.000            0.000            0.000
   365    12    31  2001     295     295  hru0295        0.000       0.000      40.880      33.269            0.000            0.000            0.000           79.308          273.227          -70.037           46.676            1.091            0.207            0.000            0.000            0.000            0.000            0.000            0.000
   365    12    31  2001     296     296  hru0296        0.000       0.000      38.274      31.059            0.000            0.000            0.000            0.000          248.917          -63.148           42.538            1.093            0.208            0.000            0.000            0.000            0.000            0.000            0.000
   365    12    31  2001     297     297  hru0297        0.000       0.000     139.322     113.762            0.000            0.000            0.000          504.887          940.772         -272.335          160.598            0.497            0.094            0.000            0.000            0.000            0.000            0.000            0.000
   365    12    31  2001     298     298  hru0298        0.000       0.000     137.343     111.982            0.000            0.000            0.000          459.421          930.162         -275.352          158.778            0.351            0.067            0.000            0.000            0.000            0.000            0.000            0.000
   365    12    31  2001     299     299  hru0299        0.000       0.000     136.793     111.904            0.000            0.000            0.000          495.661          929.434         -275.731          158.652            0.340            0.065            0.000            0.000            0.000            0.000            0.000            0.000
   365    12    31  2001     300     300  hru0300        0.000       0.000      79.486      64.814            0.000            0.000            0.000          230.430          536.313         -154.910           91.561            1.079            0.205            0.000            0.000            0.000            0.000            0.000            0.000
   365    12    31  2001     301     301  hru0301        0.000       0.000      79.878      65.337            0.000            0.000            0.000          235.949          548.474         -163.482           93.607            0.385            0.073            0.000            0.000            0.000            0.000            0.000            0.000
   365    12    31  2001     302     302  hru0302        0.000       0.000      67.600      54.875            0.000            0.000            0.000            0.000          441.100         -112.563           75.389            1.092            0.208            0.000            0.000            0.000            0.000            0.000            0.000
   365    12    31  2001     303     303  hru0303        0.000       0.000      49.660      40.735            0.000            0.000            0.000          104.953          317.972          -90.033           54.233           30.755            4.356            0.000            0.000            3.784            0.488            0.000            0.000
   365    12    31  2001     304     304  hru0304        0.000       0.000      48.791      39.999            0.000            0.000            0.000          107.054          316.253          -93.594           53.933           27.719            3.920            0.000            0.000            1.605            0.187            0.000            0.000
   365    12    31  2001     305     305  hru0305        0.000       0.000      49.856      40.876            0.000            0.000            0.000          105.191          331.185          -95.953           56.451           27.345            3.867            0.000            0.000            0.747            0.083            0.000            0.000
   365    12    31  2001     306     306  hru0306        0.000       0.000     140.644     115.084            0.000            0.000            0.000          474.218          932.109         -273.884          159.080           27.854            3.939            0.000            0.000            0.771            0.086            0.000            0.000
   365    12    31  2001     307     307  hru0307        0.000       0.000     137.534     112.684            0.000            0.000            0.000          498.619          924.380         -276.230          157.754           27.246            3.853            0.000            0.000            0.744            0.083            0.000            0.000
   365    12    31  2001     308     308  hru0308        0.000       0.000     137.367     112.564            0.000            0.000            0.000          501.038          924.488         -276.196          157.772           27.246            3.853            0.000            0.000            0.744            0.083            0.000            0.000
   365    12    31  2001     309     309  hru0309        0.000       0.000      30.868      24.967            0.000            0.000            0.000            0.000          202.810          -56.563           34.684            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000
   365    12    31  2001     310     310  hru0310        0.000       0.000      30.867      24.995            0.000            0.000            0.000            0.000          202.833          -56.570           34.688            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000
   365    12    31  2001     311     311  hru0311        0.000       0.000      30.867      24.994            0.000            0.000            0.000            0.000          202.831          -56.569           34.688            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000
   365    12    31  2001     312     312  hru0312        0.000       0.000      52.144      42.174            0.000            0.000            0.000            0.000          342.291          -95.518           58.538            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000
   365    12    31  2001     313     313  hru0313        0.000       0.000      52.144      42.226            0.000            0.000            0.000            0.000          342.354          -95.536           58.549            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000
   365    12    31  2001     314     314  hru0314        0.000       0.000      52.144      42.221            0.000            0.000            0.000            0.000          342.348          -95.534           58.548            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000
   365    12    31  2001     315     315  hru0315        0.000       0.000      96.562      78.320            0.000            0.000            0.000            0.000          633.103         -180.427          108.229            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000
   365    12    31  2001     316     316  hru0316        0.000       0.000      95.962      77.817            0.000            0.000            0.000            0.000          629.221         -178.997          107.569            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000
   365    12    31  2001     317     317  hru0317        0.000       0.000      33.452      27.154            0.000            0.000            0.000            0.000          221.618          -65.497           37.880            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000
   365    12    31  2001     318     318  hru0318        0.000       0.000      33.552      27.226            0.000            0.000            0.000            0.000          221.739          -65.035           37.902            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000
   365    12    31  2001     319     319  hru0319        0.000       0.000      33.417      27.091            0.000            0.000            0.000            0.000          220.930          -65.390           37.763            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000
   365    12    31  2001     320     320  hru0320        0.000       0.000      40.844      33.161            0.000            0.000            0.000            0.000          269.864          -79.489           46.127            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000
   365    12    31  2001     321     321  hru0321        0.000       0.000      41.198      33.417            0.000            0.000            0.000            0.000          270.261          -76.888           46.201            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000
   365    12    31  2001     322     322  hru0322        0.000       0.000      39.234      31.745            0.000            0.000            0.000            0.000          257.500          -72.343           44.030            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000
   365    12    31  2001     323     323  hru0323        0.000       0.000      52.144      42.161            0.000            0.000            0.000            0.000          342.275          -95.514           58.535            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000
   365    12    31  2001     324     324  hru0324        0.000       0.000      52.144      42.219            0.000            0.000            0.000            0.000          342.346          -95.534           58.547            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000
   365    12    31  2001     325     325  hru0325        0.000       0.000     136.276     111.533            0.000            0.000            0.000          506.626          894.017         -269.434          152.606           27.889            3.944            0.000            0.000            1.468            0.167            0.000            0.000
   365    12    31  2001     326     326  hru0326        0.000       0.000     136.307     111.718            0.000            0.000            0.000          572.403          879.978         -244.323          150.266           41.980            5.925            0.000            0.000            8.516            1.159            0.000            0.000
   365    12    31  2001     327     327  hru0327        0.000       0.000     134.669     110.604            0.000            0.000            0.000          434.620          876.715         -260.664          149.674           30.158            4.271            0.000            0.000            4.610            0.605            0.000            0.000
   365    12    31  2001     328     328  hru0328        0.000       0.000      49.897      40.881            0.000            0.000            0.000          105.667          329.489          -96.429           56.161           27.217            3.849            0.000            0.000            0.756            0.084            0.000            0.000
   365    12    31  2001     329     329  hru0329        0.000       0.000      49.584      40.625            0.000            0.000            0.000          103.928          329.418          -96.487           56.149           27.224            3.850            0.000            0.000            0.744            0.083            0.000            0.000
   365    12    31  2001     330     330  hru0330        0.000       0.000      47.860      39.342            0.000            0.000            0.000           97.317          308.089          -90.945           52.551           28.897            4.091            0.000            0.000            5.886            0.787            0.000            0.000
   365    12    31  2001     331     331  hru0331        0.000       0.000      34.606      28.090            0.000            0.000            0.000            0.000          230.585          -65.676           39.412            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000
   365    12    31  2001     332     332  hru0332        0.000       0.000      38.126      31.357            0.000            0.000            0.000          108.302          260.442          -80.317           44.488            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000
   365    12    31  2001     333     333  hru0333        0.000       0.000      31.300      25.325            0.000            0.000            0.000            0.000          205.613          -57.480           35.162            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000
   365    12    31  2001     334     334  hru0334        0.000       0.000      96.334      78.080            0.000            0.000            0.000            0.000          631.762         -181.392          107.999            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000
   365    12    31  2001     335     335  hru0335        0.000       0.000      98.965      80.422            0.000            0.000            0.000            0.000          655.090         -192.693          111.958            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000
   365    12    31  2001     336     336  hru0336        0.000       0.000     107.782      88.593            0.000            0.000            0.000          344.691          717.022         -219.898          122.493            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000
   365    12    31  2001     337     337  hru0337        0.000       0.000      45.713      36.988            0.000            0.000            0.000            0.000          300.132          -83.716           51.328            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000
   365    12    31  2001     338     338  hru0338        0.000       0.000      93.426      75.639            0.000            0.000            0.000            0.000          613.144         -171.568          104.856            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000
   365    12    31  2001     339     339  hru0339        0.000       0.000      93.427      75.648            0.000            0.000            0.000            0.000          613.159         -171.573          104.859            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000
   365    12    31  2001     340     340  hru0340        0.000       0.000      49.832      40.515            0.000            0.000            0.000            0.000          329.898         -101.592           56.370            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000
   365    12    31  2001     341     341  hru0341        0.000       0.000      47.593      38.642            0.000            0.000            0.000            0.000          314.951          -95.245           53.830            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000
   365    12    31  2001     342     342  hru0342        0.000       0.000      47.515      38.515            0.000            0.000            0.000            0.000          313.029          -94.584           53.503            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000
   365    12    31  2001     343     343  hru0343        0.000       0.000      78.182      63.898            0.000            0.000            0.000          234.492          542.145         -167.615           92.514            0.843            0.112            0.000            0.000            1.470            0.149            0.000            0.000
   365    12    31  2001     344     344  hru0344        0.000       0.000      77.181      63.127            0.000            0.000            0.000          228.143          540.636         -168.047           92.256            0.843            0.112            0.000            0.000            1.470            0.149            0.000            0.000
   365    12    31  2001     345     345  hru0345        0.000       0.000      43.636      35.729            0.000            0.000            0.000          100.345          311.678          -93.812           53.186            7.349            0.770            0.000            0.000           24.046            2.421            0.000            0.000
   365    12    31  2001     346     346  hru0346        0.000       0.000      34.268      26.917            0.000            0.000            0.000           84.190          316.653          -78.314           53.918           40.226            5.956            0.000            0.000          132.458           18.658            0.000            0.000
   365    12    31  2001     347     347  hru0347        0.000       0.000      96.848      81.986            0.000            0.000            0.000          361.097          755.014         -229.738          128.910           77.905            8.026            0.000            0.000          269.939           29.118            0.000            0.000
   365    12    31  2001     348     348  hru0348        0.000       0.000     115.717      95.933            0.000            0.000            0.000          450.702          836.444         -248.561          142.821           45.916            4.306            0.000            0.000          159.675           16.088            0.000            0.000
   365    12    31  2001     349     349  hru0349        0.000       0.000      74.707      59.642            0.000            0.000            0.000            0.000          540.770         -145.498           92.410           74.293            7.390            0.000            0.000          155.127           15.459            0.000            0.000
   365    12    31  2001     350     350  hru0350        0.000       0.000     131.274     106.516            0.000            0.000            0.000            0.000          852.986         -218.326          145.712           48.149            6.794            0.000            0.000           36.285            5.057            0.000            0.000
   365    12    31  2001     351     351  hru0351        0.000       0.000     131.280     106.521            0.000            0.000            0.000            0.000          853.048         -218.332          145.722           48.150            6.794            0.000            0.000           36.286            5.057            0.000            0.000
   365    12    31  2001     352     352  hru0352        0.000       0.000     116.290      94.753            0.000            0.000            0.000            0.000          757.778         -203.460          129.479           44.767            6.316            0.000            0.000           44.193            6.174            0.000            0.000
   365    12    31  2001     353     353  hru0353        0.000       0.000      43.059      35.421            0.000            0.000            0.000            0.000          271.520          -70.241           46.337           43.763            6.176            0.000            0.000           33.513            4.673            0.000            0.000
   365    12    31  2001     354     354  hru0354        0.000       0.000      43.063      35.424            0.000            0.000            0.000            0.000          271.558          -70.245           46.344           43.764            6.176            0.000            0.000           33.514            4.673            0.000            0.000
   365    12    31  2001     355     355  hru0355        0.000       0.000      43.046      35.410            0.000            0.000            0.000            0.000          271.364          -70.225           46.311           43.759            6.175            0.000            0.000           33.507            4.672            0.000            0.000
   365    12    31  2001     356     356  hru0356        0.000       0.000     120.981      97.732            0.000            0.000            0.000            0.000          794.026         -210.896          135.681            1.058            0.201            0.000            0.000            0.000            0.000            0.000            0.000
   365    12    31  2001     357     357  hru0357        0.000       0.000     121.090      97.856            0.000            0.000            0.000            0.000          793.811         -209.494          135.647            1.059            0.201            0.000            0.000            0.000            0.000            0.000            0.000
   365    12    31  2001     358     358  hru0358        0.000       0.000     120.234      97.184            0.000            0.000            0.000            0.000          788.192         -208.201          134.690            1.059            0.201            0.000            0.000            0.000            0.000            0.000            0.000
   365    12    31  2001     359     359  hru0359        0.000       0.000      42.677      34.864            0.000            0.000            0.000          155.025          289.157          -83.407           49.369            1.057            0.201            0.000            0.000            0.000            0.000            0.000            0.000
   365    12    31  2001     360     360  hru0360        0.000       0.000      40.973      33.500            0.000            0.000            0.000           90.011          278.295          -91.465           47.497            1.041            0.198            0.000            0.000            0.000            0.000            0.000            0.000
   365    12    31  2001     361     361  hru0361        0.000       0.000      42.585      34.928            0.000            0.000            0.000           98.993          290.391          -91.947           49.561            1.036            0.197            0.000            0.000            0.000            0.000            0.000            0.000
   365    12    31  2001     362     362  hru0362        0.000       0.000      63.714      51.484            0.000            0.000            0.000            0.000          416.954         -102.155           71.253            1.059            0.201            0.000            0.000            0.000            0.000            0.000            0.000
   365    12    31  2001     363     363  hru0363        0.000       0.000      63.758      51.541            0.000            0.000            0.000            0.000          417.274         -102.193           71.308            1.059            0.201            0.000            0.000            0.000            0.000            0.000            0.000
   365    12    31  2001     364     364  hru0364        0.000       0.000      63.758      51.546            0.000            0.000            0.000            0.000          417.285         -102.194           71.310            1.059            0.201            0.000            0.000            0.000            0.000            0.000            0.000
   365    12    31  2001     365     365  hru0365        0.000       0.000      20.638      16.854            0.000            0.000            0.000            2.672          140.391          -36.964           23.961            1.051            0.200            0.000            0.000            0.000            0.000            0.000            0.000
   365    12    31  2001     366     366  hru0366        0.000       0.000      21.700      17.691            0.000            0.000            0.000            0.000          145.448          -34.872           24.831            1.054            0.200            0.000            0.000            0.000            0.000            0.000            0.000
   365    12    31  2001     367     367  hru0367        0.000       0.000      21.697      17.695            0.000            0.000            0.000            0.000          145.451          -34.872           24.831            1.054            0.200            0.000            0.000            0.000            0.000            0.000            0.000
   365    12    31  2001     368     368  hru0368        0.000       0.000     120.962      97.542            0.000            0.000            0.000            0.000          793.403         -203.299          135.618            1.060            0.201            0.000            0.000            0.000            0.000            0.000            0.000
   365    12    31  2001     369     369  hru0369        0.000       0.000     121.063      97.697            0.000            0.000            0.000            0.000          794.207         -203.373          135.755            1.060            0.201            0.000            0.000            0.000            0.000            0.000            0.000
   365    12    31  2001     370     370  hru0370        0.000       0.000     121.074      97.726            0.000            0.000            0.000            0.000          794.308         -203.382          135.772            1.060            0.201            0.000            0.000            0.000            0.000            0.000            0.000
   365    12    31  2001     371     371  hru0371        0.000       0.000      71.024      58.039            0.000            0.000            0.000          183.409          476.272         -162.684           81.293            0.701            0.133            0.000            0.000            0.000            0.000            0.000            0.000
   365    12    31  2001     372     372  hru0372        0.000       0.000      73.140      59.626            0.000            0.000            0.000          330.658          488.379         -135.990           83.416            1.058            0.201            0.000            0.000            0.000            0.000            0.000            0.000
   365    12    31  2001     373     373  hru0373        0.000       0.000      72.649      59.498            0.000            0.000            0.000          214.568          487.800         -163.242           83.259            0.781            0.148            0.000            0.000            0.000            0.000            0.000            0.000
   365    12    31  2001     374     374  hru0374        0.000       0.000     117.693      95.217            0.000            0.000            0.000            0.000          782.393         -209.343          133.697            9.188            1.505            0.000            0.000           20.277            3.195            0.000            0.000
   365    12    31  2001     375     375  hru0375        0.000       0.000     118.601      96.029            0.000            0.000            0.000            0.000          787.902         -214.098          134.628            9.189            1.505            0.000            0.000           20.288            3.196            0.000            0.000
   365    12    31  2001     376     376  hru0376        0.000       0.000     118.118      95.916            0.000            0.000            0.000            0.000          787.592         -224.694          134.549            9.187            1.505            0.000            0.000           20.289            3.197            0.000            0.000
   365    12    31  2001     377     377  hru0377        0.000       0.000      41.289      33.714            0.000            0.000            0.000          158.498          282.212          -80.689           48.186            8.651            1.420            0.000            0.000           14.371            2.276            0.000            0.000
   365    12    31  2001     378     378  hru0378        0.000       0.000      41.576      33.929            0.000            0.000            0.000          199.243          283.753          -80.818           48.449            8.597            1.411            0.000            0.000           13.019            2.065            0.000            0.000
   365    12    31  2001     379     379  hru0379        0.000       0.000      42.052      34.538            0.000            0.000            0.000          116.291          283.807          -87.564           48.444            7.284            1.200            0.000            0.000            4.065            0.668            0.000            0.000
   365    12    31  2001     380     380  hru0380        0.000       0.000      58.194      47.390            0.000            0.000            0.000            8.672          403.724         -118.273           68.953            8.750            1.436            0.000            0.000           18.205            2.871            0.000            0.000
   365    12    31  2001     381     381  hru0381        0.000       0.000      56.884      46.305            0.000            0.000            0.000           23.293          403.169         -120.033           68.854            8.749            1.436            0.000            0.000           18.198            2.870            0.000            0.000
   365    12    31  2001     382     382  hru0382        0.000       0.000      58.769      47.833            0.000            0.000            0.000            9.471          403.001         -117.743           68.831            8.750            1.436            0.000            0.000           18.205            2.872            0.000            0.000
   365    12    31  2001     383     383  hru0383        0.000       0.000      17.916      14.846            0.000            0.000            0.000            5.880          135.098          -39.821           23.046            8.333            1.369            0.000            0.000           16.604            2.620            0.000            0.000
   365    12    31  2001     384     384  hru0384        0.000       0.000      17.839      14.797            0.000            0.000            0.000            6.916          135.913          -39.660           23.185            8.335            1.370            0.000            0.000           16.621            2.623            0.000            0.000
   365    12    31  2001     385     385  hru0385        0.000       0.000      18.434      15.282            0.000            0.000            0.000            7.467          138.979          -38.466           23.712            8.336            1.370            0.000            0.000           16.622            2.623            0.000            0.000
   365    12    31  2001     386     386  hru0386        0.000       0.000      60.818      49.603            0.000            0.000            0.000           39.279          428.204         -129.527           73.130            8.605            1.413            0.000            0.000           17.804            2.809            0.000            0.000
   365    12    31  2001     387     387  hru0387        0.000       0.000      59.625      48.631            0.000            0.000            0.000           62.212          427.062         -132.006           72.929            8.586            1.410            0.000            0.000           17.756            2.801            0.000            0.000
   365    12    31  2001     388     388  hru0388        0.000       0.000      59.947      48.886            0.000            0.000            0.000           60.145          427.042         -131.480           72.927            8.603            1.413            0.000            0.000           17.730            2.797            0.000            0.000
   365    12    31  2001     389     389  hru0389        0.000       0.000     125.295     101.330            0.000            0.000            0.000            0.000          832.210         -221.654          142.210            9.138            1.497            0.000            0.000           19.891            3.134            0.000            0.000
   365    12    31  2001     390     390  hru0390        0.000       0.000     125.441     101.444            0.000            0.000            0.000            0.000          833.209         -221.789          142.380            9.138            1.497            0.000            0.000           19.897            3.135            0.000            0.000
   365    12    31  2001     391     391  hru0391        0.000       0.000     125.450     101.453            0.000            0.000            0.000            0.000          833.249         -221.797          142.387            9.138            1.497            0.000            0.000           19.894            3.135            0.000            0.000
   365    12    31  2001     392     392  hru0392        0.000       0.000      71.208      57.658            0.000            0.000            0.000            0.000          476.990         -126.505           81.493            8.877            1.456            0.000            0.000           18.601            2.933            0.000            0.000
   365    12    31  2001     393     393  hru0393        0.000       0.000      71.237      57.681            0.000            0.000            0.000            0.000          477.289         -126.540           81.544            8.878            1.456            0.000            0.000           18.603            2.934            0.000            0.000
   365    12    31  2001     394     394  hru0394        0.000       0.000      56.376      45.746            0.000            0.000            0.000            0.000          375.915          -98.359           64.238            8.455            1.387            0.000            0.000           16.602            2.611            0.000            0.000
   365    12    31  2001     395     395  hru0395        0.000       0.000      56.374      45.745            0.000            0.000            0.000            0.000          375.901          -98.357           64.235            8.455            1.387            0.000            0.000           16.602            2.611            0.000            0.000
   365    12    31  2001     396     396  hru0396        0.000       0.000      56.288      45.676            0.000            0.000            0.000            0.000          375.323          -98.277           64.137            8.454            1.387            0.000            0.000           16.593            2.610            0.000            0.000
   365    12    31  2001     397     397  hru0397        0.000       0.000      54.354      44.694            0.000            0.000            0.000           12.207          395.173         -144.080           67.451            7.436            1.222            0.000            0.000           13.932            2.209            0.000            0.000
   365    12    31  2001     398     398  hru0398        0.000       0.000      54.092      44.769            0.000            0.000            0.000           18.087          398.097         -150.763           67.942            6.669            1.080            0.000            0.000           11.078            1.765            0.000            0.000
   365    12    31  2001     399     399  hru0399        0.000       0.000      57.705      47.657            0.000            0.000            0.000           27.055          432.237         -155.421           73.759            6.626            1.072            0.000            0.000            6.136            0.997            0.000            0.000
   365    12    31  2001     400     400  hru0400        0.000       0.000      18.024      14.910            0.000            0.000            0.000           65.062          130.853          -35.676           22.319            8.174            1.344            0.000            0.000           15.205            2.401            0.000            0.000
   365    12    31  2001     401     401  hru0401        0.000       0.000      18.793      15.451            0.000            0.000            0.000           61.681          134.791          -36.386           22.990            7.958            1.309            0.000            0.000            9.559            1.523            0.000            0.000
