 Tordera                   SWAT+ Jul 2 2024        MODULAR Rev 2024.61.0.1                                
  jday   mon   day    yr    unit  gis_id  name            grzn        grzp        lab_min_p   act_sta_p       fertn            fertp            fixn             denit            act_nit_n        act_sta_n        org_lab_p        rsd_nitorg_n     rsd_laborg_p    no3atmo          nh4atmo          nuptake          puptake          gwsoiln          gwsoilp      
   365    12    31  2001      21       0  rtu0210                0.000       0.000      30.335      24.772            0.000            0.000            0.000           10.915          215.041          -65.264           36.731            8.632            1.394            0.000            0.000           12.322            1.914            0.000            0.000
   365    12    31  2001      22       0  rtu0220                0.000       0.000      43.859      36.081            0.000            0.000            0.000           60.349          307.504          -88.243           52.528           12.866            1.557            0.000            0.000           36.912            4.914            0.000            0.000
   365    12    31  2001      23       0  rtu0230                0.000       0.000      47.925      39.302            0.000            0.000            0.000           16.535          328.151          -95.094           56.079            8.600            1.396            0.000            0.000           13.624            2.140            0.000            0.000
   365    12    31  2001      24       0  rtu0240                0.000       0.000      31.973      26.302            0.000            0.000            0.000            9.394          216.003          -67.725           36.891            8.664            1.397            0.000            0.000           11.528            1.800            0.000            0.000
   365    12    31  2001      25       0  rtu0250                0.000       0.000      38.647      31.759            0.000            0.000            0.000           10.944          260.649          -79.182           44.524            8.362            1.357            0.000            0.000           12.828            2.014            0.000            0.000
   365    12    31  2001      26       0  rtu0260                0.000       0.000      93.989      76.132            0.000            0.000            0.000          221.454          622.737         -161.413          106.435            4.821            0.695            0.000            0.000            2.390            0.332            0.000            0.000
   365    12    31  2001      27       0  rtu0270                0.000       0.000      63.744      51.675            0.000            0.000            0.000           46.112          421.376         -109.757           72.010           10.886            1.340            0.000            0.000           14.510            1.632            0.000            0.000
   365    12    31  2001      28       0  rtu0280                0.000       0.000      69.533      56.705            0.000            0.000            0.000           62.308          460.663         -128.852           78.652           18.276            2.603            0.000            0.000            1.682            0.222            0.000            0.000
   365    12    31  2001      29       0  rtu0290                0.000       0.000      97.139      79.530            0.000            0.000            0.000          306.913          644.891         -193.749          110.107           13.903            1.970            0.000            0.000            3.189            0.429            0.000            0.000
   365    12    31  2001      30       0  rtu0300                0.000       0.000      82.804      67.402            0.000            0.000            0.000          205.046          549.953         -155.840           93.925           15.746            2.179            0.000            0.000           10.387            1.383            0.000            0.000
   365    12    31  2001      31       0  rtu0310                0.000       0.000      72.615      59.141            0.000            0.000            0.000           46.494          484.974         -134.183           82.839           23.478            3.310            0.000            0.000           29.878            4.224            0.000            0.000
   365    12    31  2001      32       0  rtu0320                0.000       0.000     103.513      85.133            0.000            0.000            0.000           85.304          691.145         -231.070          118.068            8.834            1.448            0.000            0.000           25.835            4.064            0.000            0.000
   365    12    31  2001      33       0  rtu0330                0.000       0.000      66.526      54.800            0.000            0.000            0.000           52.397          480.693         -150.749           82.112           21.335            2.391            0.000            0.000           76.744           10.143            0.000            0.000
   365    12    31  2001      34       0  rtu0340                0.000       0.000      56.816      46.463            0.000            0.000            0.000           50.534          391.412         -118.640           66.857           10.253            1.654            0.000            0.000           25.979            4.376            0.000            0.000
   365    12    31  2001      35       0  rtu0350                0.000       0.000      40.699      33.641            0.000            0.000            0.000           66.639          294.129          -87.436           50.212           14.878            2.015            0.000            0.000           36.407            5.713            0.000            0.000
   365    12    31  2001      36       0  rtu0360                0.000       0.000      50.255      40.935            0.000            0.000            0.000           15.775          342.483          -98.598           58.518           10.661            1.554            0.000            0.000           25.139            3.700            0.000            0.000
   365    12    31  2001      37       0  rtu0370                0.000       0.000      44.816      36.770            0.000            0.000            0.000           83.681          323.702          -91.610           55.241            0.818            0.141            0.000            0.000            0.836            0.105            0.000            0.000
   365    12    31  2001      38       0  rtu0380                0.000       0.000      40.510      33.020            0.000            0.000            0.000           60.021          280.802          -76.481           47.955            2.274            0.304            0.000            0.000            3.098            0.394            0.000            0.000
   365    12    31  2001      39       0  rtu0390                0.000       0.000      58.776      48.155            0.000            0.000            0.000           67.311          395.900         -112.121           67.649            7.994            1.289            0.000            0.000           17.760            2.751            0.000            0.000
   365    12    31  2001      40       0  rtu0400                0.000       0.000      95.894      78.415            0.000            0.000            0.000          227.869          648.255         -191.190          110.696            6.305            1.031            0.000            0.000            6.743            1.059            0.000            0.000
   365    12    31  2001      41       0  rtu0410                0.000       0.000      52.020      42.717            0.000            0.000            0.000          126.171          353.555         -102.813           60.401            7.411            1.213            0.000            0.000           16.307            2.545            0.000            0.000
   365    12    31  2001      42       0  rtu0420                0.000       0.000      36.774      30.053            0.000            0.000            0.000           61.485          250.411          -76.333           42.786            2.204            0.360            0.000            0.000            5.392            0.841            0.000            0.000
   365    12    31  2001      43       0  rtu0430                0.000       0.000      44.418      36.461            0.000            0.000            0.000           97.886          310.396          -89.300           53.012           10.117            1.443            0.000            0.000           23.888            3.624            0.000            0.000
   365    12    31  2001      44       0  rtu0440                0.000       0.000      46.084      37.875            0.000            0.000            0.000           91.965          325.998          -94.616           55.671           12.170            1.811            0.000            0.000           30.789            4.687            0.000            0.000
   365    12    31  2001      45       0  rtu0450                0.000       0.000      36.018      29.684            0.000            0.000            0.000           85.782          247.549          -69.872           42.289            8.178            1.337            0.000            0.000           19.794            3.087            0.000            0.000
   365    12    31  2001      46       0  rtu0460                0.000       0.000      64.497      52.859            0.000            0.000            0.000          171.083          429.184         -120.894           73.345           12.108            1.886            0.000            0.000           16.925            2.627            0.000            0.000
   365    12    31  2001      47       0  rtu0470                0.000       0.000      58.323      47.483            0.000            0.000            0.000           79.556          394.037         -108.373           67.326           11.419            1.748            0.000            0.000           16.012            2.417            0.000            0.000
   365    12    31  2001      48       0  rtu0480                0.000       0.000      45.897      37.576            0.000            0.000            0.000           98.882          327.290          -98.722           55.834            0.647            0.099            0.000            0.000            0.886            0.111            0.000            0.000
   365    12    31  2001      49       0  rtu0490                0.000       0.000      49.858      40.762            0.000            0.000            0.000           79.411          364.150         -107.648           62.185           15.439            1.601            0.000            0.000           54.515            7.131            0.000            0.000
   365    12    31  2001      50       0  rtu0500                0.000       0.000      26.697      22.079            0.000            0.000            0.000           29.099          202.075          -71.600           34.482            8.341            1.369            0.000            0.000           23.718            3.735            0.000            0.000
   365    12    31  2001      51       0  rtu0510                0.000       0.000      31.986      26.255            0.000            0.000            0.000           11.686          225.022          -75.801           38.414            8.100            1.332            0.000            0.000           16.214            2.569            0.000            0.000
   365    12    31  2001      52       0  rtu0520                0.000       0.000      57.517      46.984            0.000            0.000            0.000           48.461          412.913         -115.594           70.545           20.241            2.115            0.000            0.000           57.660            7.523            0.000            0.000
   365    12    31  2001      53       0  rtu0530                0.000       0.000      79.850      65.169            0.000            0.000            0.000          164.430          522.755         -151.011           89.268           16.827            2.379            0.000            0.000            1.601            0.208            0.000            0.000
   365    12    31  2001      54       0  rtu0540                0.000       0.000      41.963      34.537            0.000            0.000            0.000           25.523          288.063          -83.896           49.216            8.421            1.312            0.000            0.000           18.376            2.791            0.000            0.000
   365    12    31  2001      55       0  rtu0550                0.000       0.000      49.875      40.822            0.000            0.000            0.000           64.063          345.839          -98.045           59.086            9.088            1.297            0.000            0.000           24.867            3.748            0.000            0.000
   365    12    31  2001      56       0  rtu0560                0.000       0.000      33.913      27.633            0.000            0.000            0.000           15.289          239.794          -68.555           40.951            6.151            1.017            0.000            0.000           11.818            1.869            0.000            0.000
   365    12    31  2001      57       0  rtu0570                0.000       0.000      47.326      38.897            0.000            0.000            0.000          113.054          321.868          -93.020           54.982            9.382            1.489            0.000            0.000           17.795            2.754            0.000            0.000
   365    12    31  2001      58       0  rtu0580                0.000       0.000      37.124      30.522            0.000            0.000            0.000           64.812          264.323          -73.544           45.145           12.644            1.877            0.000            0.000           31.147            4.719            0.000            0.000
   365    12    31  2001      59       0  rtu0590                0.000       0.000      38.278      31.077            0.000            0.000            0.000           41.639          263.670          -73.953           45.034            0.398            0.069            0.000            0.000            0.407            0.051            0.000            0.000
   365    12    31  2001      60       0  rtu0600                0.000       0.000      35.979      29.679            0.000            0.000            0.000           62.605          262.813          -72.846           44.890           11.832            1.346            0.000            0.000           38.387            5.085            0.000            0.000
   365    12    31  2001      61       0  rtu0610                0.000       0.000      34.862      28.371            0.000            0.000            0.000           31.557          239.050          -66.943           40.833            6.686            0.910            0.000            0.000           12.213            1.679            0.000            0.000
   365    12    31  2001      62       0  rtu0620                0.000       0.000      38.579      31.664            0.000            0.000            0.000           76.941          282.771          -78.129           48.280           12.707            1.430            0.000            0.000           37.583            4.962            0.000            0.000
   365    12    31  2001      63       0  rtu0630                0.000       0.000      30.333      25.072            0.000            0.000            0.000           35.493          232.658          -65.641           39.723           18.804            2.164            0.000            0.000           51.319            6.941            0.000            0.000
   365    12    31  2001      64       0  rtu0640                0.000       0.000      52.256      42.834            0.000            0.000            0.000           22.546          351.609         -102.607           60.094            8.349            1.364            0.000            0.000           12.791            2.020            0.000            0.000
   365    12    31  2001      65       0  rtu0650                0.000       0.000      52.238      42.822            0.000            0.000            0.000           29.810          357.012         -103.876           61.011            7.814            1.276            0.000            0.000           12.328            1.950            0.000            0.000
   365    12    31  2001      66       0  rtu0660                0.000       0.000      14.000      11.491            0.000            0.000            0.000            2.229          158.834          -49.433           27.090            2.562            0.413            0.000            0.000            0.040            0.024            0.000            0.000
   365    12    31  2001      67       0  rtu0670                0.000       0.000      28.714      23.433            0.000            0.000            0.000            9.680          199.730          -59.832           34.115            7.959            1.303            0.000            0.000            9.784            1.557            0.000            0.000
   365    12    31  2001      68       0  rtu0680                0.000       0.000      65.659      53.485            0.000            0.000            0.000           43.646          440.843         -129.406           75.316           10.729            1.614            0.000            0.000           19.176            2.879            0.000            0.000
   365    12    31  2001      69       0  rtu0690                0.000       0.000      73.490      59.701            0.000            0.000            0.000           26.970          495.545         -139.094           84.668           14.747            2.131            0.000            0.000           29.032            4.239            0.000            0.000
   365    12    31  2001      70       0  rtu0700                0.000       0.000      39.300      32.108            0.000            0.000            0.000           12.504          280.403          -75.605           47.910           14.047            1.723            0.000            0.000           41.175            5.517            0.000            0.000
   365    12    31  2001      71       0  rtu0710                0.000       0.000      41.247      33.732            0.000            0.000            0.000            4.985          290.714          -80.233           49.659           15.343            2.095            0.000            0.000           39.401            5.513            0.000            0.000
   365    12    31  2001      72       0  rtu0720                0.000       0.000      41.649      34.111            0.000            0.000            0.000           60.870          293.567          -80.947           50.153           12.433            1.361            0.000            0.000           36.274            4.680            0.000            0.000
   365    12    31  2001      73       0  rtu0730                0.000       0.000      45.018      36.491            0.000            0.000            0.000           19.228          314.522          -82.220           53.720           27.505            3.709            0.000            0.000           49.180            6.758            0.000            0.000
   365    12    31  2001      74       0  rtu0740                0.000       0.000      67.829      55.691            0.000            0.000            0.000           16.258          451.175         -131.652           77.125            8.660            1.414            0.000            0.000           13.540            2.143            0.000            0.000
   365    12    31  2001      75       0  rtu0750                0.000       0.000      58.522      47.978            0.000            0.000            0.000           23.273          391.809         -115.265           66.972            8.570            1.400            0.000            0.000           12.316            1.952            0.000            0.000
   365    12    31  2001      76       0  rtu0760                0.000       0.000      75.813      61.643            0.000            0.000            0.000           33.006          507.888         -145.398           86.788            7.495            1.190            0.000            0.000           17.130            2.592            0.000            0.000
   365    12    31  2001      77       0  rtu0770                0.000       0.000      48.588      39.398            0.000            0.000            0.000            6.459          326.793          -91.483           55.837           16.273            1.880            0.000            0.000           27.130            3.096            0.000            0.000
   365    12    31  2001      78       0  rtu0780                0.000       0.000      83.959      68.655            0.000            0.000            0.000          250.908          562.573         -163.339           96.021           13.406            1.911            0.000            0.000            0.593            0.070            0.000            0.000
   365    12    31  2001      79       0  rtu0790                0.000       0.000      56.476      46.019            0.000            0.000            0.000            8.878          379.285         -110.142           64.790           17.049            2.507            0.000            0.000           21.212            3.157            0.000            0.000
   365    12    31  2001      80       0  rtu0800                0.000       0.000      55.400      45.078            0.000            0.000            0.000            0.629          376.883         -105.480           64.396           14.185            1.873            0.000            0.000           31.542            4.105            0.000            0.000
   365    12    31  2001      81       0  rtu0810                0.000       0.000      41.821      34.165            0.000            0.000            0.000           38.872          301.788          -95.172           51.531           16.395            2.224            0.000            0.000           40.897            5.840            0.000            0.000
   365    12    31  2001      82       0  rtu0820                0.000       0.000      48.720      39.921            0.000            0.000            0.000            9.174          329.696          -94.818           56.314           20.041            2.786            0.000            0.000           27.773            3.847            0.000            0.000
   365    12    31  2001      83       0  rtu0830                0.000       0.000      40.100      33.181            0.000            0.000            0.000           87.473          280.715          -83.089           47.948           11.031            1.322            0.000            0.000           32.267            4.243            0.000            0.000
   365    12    31  2001      84       0  rtu0840                0.000       0.000      42.347      34.969            0.000            0.000            0.000           87.771          299.883          -91.262           51.206           12.147            1.499            0.000            0.000           33.924            4.462            0.000            0.000
   365    12    31  2001      85       0  rtu0850                0.000       0.000      29.845      24.426            0.000            0.000            0.000           64.129          225.419          -62.010           38.485            8.527            1.663            0.000            0.000           18.998            3.251            0.000            0.000
   365    12    31  2001      86       0  rtu0860                0.000       0.000      65.277      53.301            0.000            0.000            0.000           38.003          435.654         -123.851           74.461            5.156            0.843            0.000            0.000           12.661            1.975            0.000            0.000
   365    12    31  2001      87       0  rtu0870                0.000       0.000      65.744      54.073            0.000            0.000            0.000           39.431          438.129         -123.771           74.891            9.561            1.488            0.000            0.000           19.630            2.975            0.000            0.000
   365    12    31  2001      88       0  rtu0880                0.000       0.000      62.721      51.574            0.000            0.000            0.000           46.136          416.450         -118.174           71.184            9.078            1.474            0.000            0.000           16.322            2.572            0.000            0.000
   365    12    31  2001      89       0  rtu0890                0.000       0.000      69.404      56.958            0.000            0.000            0.000           76.254          466.696         -130.623           79.758           14.981            2.081            0.000            0.000           28.834            4.126            0.000            0.000
   365    12    31  2001      90       0  rtu0900                0.000       0.000      41.341      34.340            0.000            0.000            0.000           96.871          313.409          -90.776           53.531           14.511            2.061            0.000            0.000           50.293            8.659            0.000            0.000
   365    12    31  2001      91       0  rtu0910                0.000       0.000      44.154      36.091            0.000            0.000            0.000           11.321          298.069          -88.316           50.926            8.488            1.385            0.000            0.000           18.757            2.945            0.000            0.000
   365    12    31  2001      92       0  rtu0920                0.000       0.000      41.266      33.957            0.000            0.000            0.000           35.544          317.486          -83.309           54.214           24.991            2.595            0.000            0.000           81.622           10.397            0.000            0.000
   365    12    31  2001      93       0  rtu0930                0.000       0.000      44.765      36.523            0.000            0.000            0.000            5.830          321.696          -98.693           54.951           11.157            1.482            0.000            0.000           33.685            4.718            0.000            0.000
   365    12    31  2001      94       0  rtu0940                0.000       0.000      42.588      34.827            0.000            0.000            0.000           72.922          295.587          -85.026           50.480           12.802            1.658            0.000            0.000           30.108            3.609            0.000            0.000
   365    12    31  2001      95       0  rtu0950                0.000       0.000      86.618      71.156            0.000            0.000            0.000           39.838          569.921         -163.387           97.422           13.046            2.010            0.000            0.000           16.853            2.601            0.000            0.000
   365    12    31  2001      96       0  rtu0960                0.000       0.000      72.962      59.962            0.000            0.000            0.000           15.827          483.182         -140.048           82.598            9.178            1.485            0.000            0.000           14.792            2.332            0.000            0.000
   365    12    31  2001      97       0  rtu0970                0.000       0.000      43.503      35.484            0.000            0.000            0.000           32.867          310.387          -89.252           53.007           22.412            2.951            0.000            0.000           48.731            6.692            0.000            0.000
   365    12    31  2001      98       0  rtu0980                0.000       0.000      41.363      33.906            0.000            0.000            0.000            6.106          295.114          -84.706           50.411           15.369            1.965            0.000            0.000           44.358            6.123            0.000            0.000
   365    12    31  2001      99       0  rtu0990                0.000       0.000      51.991      42.456            0.000            0.000            0.000           44.344          346.099          -96.322           59.112           18.263            2.655            0.000            0.000           18.742            2.712            0.000            0.000
   365    12    31  2001     100       0  rtu1000                0.000       0.000      49.621      40.479            0.000            0.000            0.000           21.725          341.827          -97.770           58.396           12.122            1.730            0.000            0.000           29.141            4.187            0.000            0.000
   365    12    31  2001     101       0  rtu1010                0.000       0.000      27.501      22.943            0.000            0.000            0.000           23.565          226.963          -75.449           38.728           10.614            1.722            0.000            0.000           39.067            6.448            0.000            0.000
   365    12    31  2001     102       0  rtu1020                0.000       0.000      41.018      33.591            0.000            0.000            0.000           29.946          293.983          -93.322           50.204            8.355            1.329            0.000            0.000           15.814            2.435            0.000            0.000
   365    12    31  2001     103       0  rtu1030                0.000       0.000      31.781      26.036            0.000            0.000            0.000           43.758          232.642          -69.200           39.734            7.964            1.287            0.000            0.000           13.812            2.157            0.000            0.000
   365    12    31  2001     104       0  rtu1040                0.000       0.000      34.484      28.216            0.000            0.000            0.000           23.756          258.890          -74.572           44.196           15.886            2.125            0.000            0.000           43.379            6.243            0.000            0.000
   365    12    31  2001     105       0  rtu1050                0.000       0.000      53.270      43.584            0.000            0.000            0.000           41.830          365.888         -105.083           62.498           17.129            2.363            0.000            0.000           33.175            4.804            0.000            0.000
   365    12    31  2001     106       0  rtu1060                0.000       0.000      51.607      42.198            0.000            0.000            0.000          112.655          359.573         -106.621           61.375            2.445            0.380            0.000            0.000            2.384            0.327            0.000            0.000
   365    12    31  2001     107       0  rtu1070                0.000       0.000      27.843      22.886            0.000            0.000            0.000           24.699          205.751          -57.504           35.128           16.435            2.079            0.000            0.000           35.140            4.905            0.000            0.000
   365    12    31  2001     108       0  rtu1080                0.000       0.000      38.258      31.344            0.000            0.000            0.000          113.009          279.673          -71.949           47.751           26.271            2.815            0.000            0.000           59.864            6.973            0.000            0.000
   365    12    31  2001     109       0  rtu1090                0.000       0.000      37.612      30.612            0.000            0.000            0.000           80.193          271.944          -71.666           46.448           20.151            2.158            0.000            0.000           48.811            5.958            0.000            0.000
   365    12    31  2001     110       0  rtu1100                0.000       0.000      32.376      26.684            0.000            0.000            0.000           83.468          251.018          -67.237           42.867           24.358            2.593            0.000            0.000           69.129            9.072            0.000            0.000
   365    12    31  2001     111       0  rtu1110                0.000       0.000      52.291      42.832            0.000            0.000            0.000           49.260          353.459         -100.400           60.393            7.350            1.162            0.000            0.000           14.963            2.295            0.000            0.000
   365    12    31  2001     112       0  rtu1120                0.000       0.000      33.728      27.640            0.000            0.000            0.000           39.890          244.606          -68.278           41.779            7.532            1.183            0.000            0.000           11.365            1.767            0.000            0.000
   365    12    31  2001     113       0  rtu1130                0.000       0.000      53.779      44.124            0.000            0.000            0.000           37.833          364.429         -105.793           62.270            7.972            1.298            0.000            0.000           17.349            2.705            0.000            0.000
   365    12    31  2001     114       0  rtu1140                0.000       0.000      44.496      36.522            0.000            0.000            0.000           92.920          309.988          -89.131           52.934           13.811            1.896            0.000            0.000           28.715            3.796            0.000            0.000
   365    12    31  2001     115       0  rtu1150                0.000       0.000      54.630      44.776            0.000            0.000            0.000           50.961          379.502         -108.884           64.834           13.523            1.758            0.000            0.000           35.025            4.907            0.000            0.000
   365    12    31  2001     116       0  rtu1160                0.000       0.000      58.073      47.381            0.000            0.000            0.000           27.624          386.812         -120.965           66.101            1.458            0.239            0.000            0.000            3.426            0.536            0.000            0.000
   365    12    31  2001     117       0  rtu1170                0.000       0.000      53.369      43.932            0.000            0.000            0.000          103.723          365.764         -118.743           62.454            8.094            1.197            0.000            0.000           17.983            2.639            0.000            0.000
   365    12    31  2001     118       0  rtu1180                0.000       0.000      45.273      37.160            0.000            0.000            0.000           57.368          314.693          -92.511           53.748           10.606            1.774            0.000            0.000           26.128            4.243            0.000            0.000
   365    12    31  2001     119       0  rtu1190                0.000       0.000      42.211      34.559            0.000            0.000            0.000           82.567          284.776          -78.514           48.666            8.820            1.439            0.000            0.000           15.723            2.482            0.000            0.000
