 april24                   SWAT+ Apr 12 2023       MODULAR Rev 2023.60.5.6                                
   jday   mon   day    yr   unit  gis_id  name                     lai       bioms       yield     residue     sol_tmp       strsw       strsa     strstmp       strsn       strsp        nplt       percn       pplnt         tmx         tmn       tmpav     solarad      wndspd        rhum     phubas0     lai_max      bm_max     bm_grow       c_gro
                                                             m**2/m**2        kgha        kgha        kgha        degc         ---         ---         ---         ---         ---        kgha        kgha        kgha        degc        degc        degc      mj/m^2         m/s        frac        degc   m**2/m**2       kg/ha       kg/ha       kg/ha
    366    12    31  2016     32       0  rtu320                 0.492    1594.480    2916.866     139.920      14.242       5.645       0.000       6.568       0.000       0.000       0.000       0.000       0.000      23.370      12.676      18.023      16.647       1.547       0.687       0.938       0.000       0.000       0.000       0.000
    366    12    31  2016     33       0  rtu330                 0.492    1655.807    3036.359     145.399      14.354       3.566       0.000       6.568       0.000       0.000       0.000       0.026       0.000      23.370      12.676      18.023      16.647       1.547       0.687       0.938       0.000       0.000       0.000       0.000
    366    12    31  2016     34       0  rtu340                 0.492    1630.422    2985.882     143.061      14.303       4.421       0.000       6.568       0.000       0.000       0.000       0.013       0.000      23.370      12.676      18.023      16.647       1.547       0.687       0.938       0.000       0.000       0.000       0.000
    366    12    31  2016     35       0  rtu350                 1.635   65963.883       0.000   13165.965      12.397      95.914       0.000      76.219       0.000       0.000     262.575       0.290       0.000      23.370      12.676      18.023      16.647       1.547       0.687       0.938       0.000       0.000       0.000       0.000
    366    12    31  2016     36       0  rtu360                 1.635   65964.133       0.000   13166.008      12.397      95.914       0.000      76.219       0.000       0.000     262.577       0.290       0.000      23.370      12.676      18.023      16.647       1.547       0.687       0.938       0.000       0.000       0.000       0.000
    366    12    31  2016     37       0  rtu370                 1.635   65964.281       0.000   13166.035      12.397      95.913       0.000      76.219       0.000       0.000     262.578       0.290       0.000      23.370      12.676      18.023      16.647       1.547       0.687       0.938       0.000       0.000       0.000       0.000
    366    12    31  2016     38       0  rtu380                 1.635   65964.078       0.000   13166.001      12.397      95.913       0.000      76.219       0.000       0.000     262.576       0.290       0.000      23.370      12.676      18.023      16.647       1.547       0.687       0.938       0.000       0.000       0.000       0.000
    366    12    31  2016     39       0  rtu390                 1.635   65964.281       0.000   13166.033      12.397      95.913       0.000      76.219       0.000       0.000     262.578       0.290       0.000      23.370      12.676      18.023      16.647       1.547       0.687       0.938       0.000       0.000       0.000       0.000
    366    12    31  2016     40       0  rtu400                 1.635   65964.281       0.000   13166.033      12.397      95.913       0.000      76.219       0.000       0.000     262.578       0.290       0.000      23.370      12.676      18.023      16.647       1.547       0.687       0.938       0.000       0.000       0.000       0.000
    366    12    31  2016     41       0  rtu410                 1.635   65964.281       0.000   13166.034      12.397      95.913       0.000      76.219       0.000       0.000     262.578       0.290       0.000      23.370      12.676      18.023      16.647       1.547       0.687       0.938       0.000       0.000       0.000       0.000
    366    12    31  2016     42       0  rtu420                 1.635   65964.281       0.000   13166.035      12.397      95.913       0.000      76.219       0.000       0.000     262.578       0.290       0.000      23.370      12.676      18.023      16.647       1.547       0.687       0.938       0.000       0.000       0.000       0.000
    366    12    31  2016     43       0  rtu430                 1.635   65964.281       0.000   13166.035      12.397      95.913       0.000      76.219       0.000       0.000     262.578       0.290       0.000      23.370      12.676      18.023      16.647       1.547       0.687       0.938       0.000       0.000       0.000       0.000
    366    12    31  2016     44       0  rtu440                 1.635   65964.211       0.000   13166.020      12.397      95.913       0.000      76.219       0.000       0.000     262.577       0.290       0.000      23.370      12.676      18.023      16.647       1.547       0.687       0.938       0.000       0.000       0.000       0.000
    366    12    31  2016     45       0  rtu450                 0.491    1431.362    2649.234     127.088      13.980       9.892       0.000       6.568       0.000       0.000       0.000       0.000       0.000      23.370      12.676      18.023      16.647       1.547       0.687       0.938       0.000       0.000       0.000       0.000
    366    12    31  2016     46       0  rtu460                 1.635   65964.062       0.000   13165.997      12.397      95.914       0.000      76.219       0.000       0.000     262.576       0.290       0.000      23.370      12.676      18.023      16.647       1.547       0.687       0.938       0.000       0.000       0.000       0.000
    366    12    31  2016     47       0  rtu470                 1.635   65964.156       0.000   13166.013      12.397      95.913       0.000      76.219       0.000       0.000     262.577       0.290       0.000      23.370      12.676      18.023      16.647       1.547       0.687       0.938       0.000       0.000       0.000       0.000
    366    12    31  2016     48       0  rtu480                 1.635   65963.805       0.000   13165.944      12.397      95.914       0.000      76.219       0.000       0.000     262.575       0.289       0.000      23.370      12.676      18.023      16.647       1.547       0.687       0.938       0.000       0.000       0.000       0.000
    366    12    31  2016     49       0  rtu490                 1.635   65963.695       0.000   13165.932      12.397      95.915       0.000      76.219       0.000       0.000     262.574       0.289       0.000      23.370      12.676      18.023      16.647       1.547       0.687       0.938       0.000       0.000       0.000       0.000
    366    12    31  2016     50       0  rtu500                 1.635   65963.719       0.000   13165.933      12.397      95.915       0.000      76.219       0.000       0.000     262.574       0.289       0.000      23.370      12.676      18.023      16.647       1.547       0.687       0.938       0.000       0.000       0.000       0.000
    366    12    31  2016     51       0  rtu510                 1.635   65963.992       0.000   13165.985      12.397      95.914       0.000      76.219       0.000       0.000     262.576       0.290       0.000      23.370      12.676      18.023      16.647       1.547       0.687       0.938       0.000       0.000       0.000       0.000
    366    12    31  2016     52       0  rtu520                 1.635   65964.133       0.000   13166.006      12.397      95.914       0.000      76.219       0.000       0.000     262.577       0.290       0.000      23.370      12.676      18.023      16.647       1.547       0.687       0.938       0.000       0.000       0.000       0.000
    366    12    31  2016     53       0  rtu530                 1.635   65964.281       0.000   13166.033      12.397      95.913       0.000      76.219       0.000       0.000     262.578       0.290       0.000      23.370      12.676      18.023      16.647       1.547       0.687       0.938       0.000       0.000       0.000       0.000
    366    12    31  2016     54       0  rtu540                 1.635   65964.281       0.000   13166.033      12.397      95.913       0.000      76.219       0.000       0.000     262.578       0.290       0.000      23.370      12.676      18.023      16.647       1.547       0.687       0.938       0.000       0.000       0.000       0.000
    366    12    31  2016     55       0  rtu550                 1.635   65964.281       0.000   13166.033      12.397      95.913       0.000      76.219       0.000       0.000     262.578       0.290       0.000      23.370      12.676      18.023      16.647       1.547       0.687       0.938       0.000       0.000       0.000       0.000
    366    12    31  2016     56       0  rtu560                 1.635   65964.281       0.000   13166.033      12.397      95.913       0.000      76.219       0.000       0.000     262.578       0.290       0.000      23.370      12.676      18.023      16.647       1.547       0.687       0.938       0.000       0.000       0.000       0.000
    366    12    31  2016     57       0  rtu570                 1.635   65964.281       0.000   13166.033      12.397      95.913       0.000      76.219       0.000       0.000     262.578       0.290       0.000      23.370      12.676      18.023      16.647       1.547       0.687       0.938       0.000       0.000       0.000       0.000
    366    12    31  2016     58       0  rtu580                 1.635   65964.281       0.000   13166.033      12.397      95.913       0.000      76.219       0.000       0.000     262.578       0.290       0.000      23.370      12.676      18.023      16.647       1.547       0.687       0.938       0.000       0.000       0.000       0.000
    366    12    31  2016     59       0  rtu590                 1.635   65964.281       0.000   13166.033      12.397      95.913       0.000      76.219       0.000       0.000     262.578       0.290       0.000      23.370      12.676      18.023      16.647       1.547       0.687       0.938       0.000       0.000       0.000       0.000
    366    12    31  2016     60       0  rtu600                 1.635   65964.133       0.000   13166.007      12.397      95.914       0.000      76.219       0.000       0.000     262.577       0.290       0.000      23.370      12.676      18.023      16.647       1.547       0.687       0.938       0.000       0.000       0.000       0.000
    366    12    31  2016     61       0  rtu610                 1.635   65964.211       0.000   13166.021      12.397      95.913       0.000      76.219       0.000       0.000     262.577       0.290       0.000      23.370      12.676      18.023      16.647       1.547       0.687       0.938       0.000       0.000       0.000       0.000
    366    12    31  2016     62       0  rtu620                 1.635   65963.914       0.000   13165.970      12.397      95.914       0.000      76.219       0.000       0.000     262.575       0.290       0.000      23.370      12.676      18.023      16.647       1.547       0.687       0.938       0.000       0.000       0.000       0.000
    366    12    31  2016     63       0  rtu630                 0.492    1724.714    3181.944     151.900      15.622       0.753       0.000       6.568       0.000       0.000       0.000       1.034       0.000      23.370      12.676      18.023      16.647       1.547       0.687       0.938       0.000       0.000       0.000       0.000
    366    12    31  2016     64       0  rtu640                 1.635   65964.227       0.000   13166.028      12.397      95.913       0.000      76.219       0.000       0.000     262.577       0.290       0.000      23.370      12.676      18.023      16.647       1.547       0.687       0.938       0.000       0.000       0.000       0.000
    366    12    31  2016     65       0  rtu650                 1.635   65964.016       0.000   13165.987      12.397      95.914       0.000      76.219       0.000       0.000     262.576       0.290       0.000      23.370      12.676      18.023      16.647       1.547       0.687       0.938       0.000       0.000       0.000       0.000
    366    12    31  2016     66       0  rtu660                 1.635   65964.141       0.000   13166.013      12.397      95.914       0.000      76.219       0.000       0.000     262.577       0.290       0.000      23.370      12.676      18.023      16.647       1.547       0.687       0.938       0.000       0.000       0.000       0.000
    366    12    31  2016     67       0  rtu670                 1.635   65963.992       0.000   13165.983      12.397      95.914       0.000      76.219       0.000       0.000     262.576       0.290       0.000      23.370      12.676      18.023      16.647       1.547       0.687       0.938       0.000       0.000       0.000       0.000
    366    12    31  2016     68       0  rtu680                 1.635   65964.281       0.000   13166.033      12.397      95.913       0.000      76.219       0.000       0.000     262.578       0.290       0.000      23.370      12.676      18.023      16.647       1.547       0.687       0.938       0.000       0.000       0.000       0.000
    366    12    31  2016     69       0  rtu690                 1.635   65964.281       0.000   13166.033      12.397      95.913       0.000      76.219       0.000       0.000     262.578       0.290       0.000      23.370      12.676      18.023      16.647       1.547       0.687       0.938       0.000       0.000       0.000       0.000
    366    12    31  2016     70       0  rtu700                 1.635   65964.281       0.000   13166.033      12.397      95.913       0.000      76.219       0.000       0.000     262.578       0.290       0.000      23.370      12.676      18.023      16.647       1.547       0.687       0.938       0.000       0.000       0.000       0.000
    366    12    31  2016     71       0  rtu710                 1.635   65964.281       0.000   13166.033      12.397      95.913       0.000      76.219       0.000       0.000     262.578       0.290       0.000      23.370      12.676      18.023      16.647       1.547       0.687       0.938       0.000       0.000       0.000       0.000
    366    12    31  2016     72       0  rtu720                 1.635   65964.281       0.000   13166.033      12.397      95.913       0.000      76.219       0.000       0.000     262.578       0.290       0.000      23.370      12.676      18.023      16.647       1.547       0.687       0.938       0.000       0.000       0.000       0.000
    366    12    31  2016     73       0  rtu730                 1.635   65964.281       0.000   13166.033      12.397      95.913       0.000      76.219       0.000       0.000     262.578       0.290       0.000      23.370      12.676      18.023      16.647       1.547       0.687       0.938       0.000       0.000       0.000       0.000
    366    12    31  2016     74       0  rtu740                 1.635   65963.078       0.000   13165.814      12.397      95.916       0.000      76.219       0.000       0.000     262.570       0.289       0.000      23.370      12.676      18.023      16.647       1.547       0.687       0.938       0.000       0.000       0.000       0.000
    366    12    31  2016     75       0  rtu750                 0.492    1679.322    3085.926     148.118      14.418       2.617       0.000       6.568       0.000       0.000       0.000       0.041       0.000      23.370      12.676      18.023      16.647       1.547       0.687       0.938       0.000       0.000       0.000       0.000
    366    12    31  2016     76       0  rtu760                 1.635   65963.609       0.000   13165.914      12.397      95.915       0.000      76.219       0.000       0.000     262.574       0.289       0.000      23.370      12.676      18.023      16.647       1.547       0.687       0.938       0.000       0.000       0.000       0.000
    366    12    31  2016     77       0  rtu770                 1.635   65963.992       0.000   13165.985      12.397      95.914       0.000      76.219       0.000       0.000     262.576       0.290       0.000      23.370      12.676      18.023      16.647       1.547       0.687       0.938       0.000       0.000       0.000       0.000
    365    12    31  2017      1       0  rtu010                 0.537    1323.000    2219.963     111.980      13.543      11.735       0.000       4.782       0.000       0.000       0.000       0.000       0.000      23.482      12.062      17.772      17.582       1.565       0.685       0.919       0.000       0.000       0.000       0.000
    365    12    31  2017      2       0  rtu020                 1.681   83607.938       0.000   16576.992      12.825      56.362       0.000      72.765       0.000       0.000     349.838       3.317       0.000      23.482      12.062      17.772      17.582       1.565       0.685       0.919       0.000       0.000       0.000       0.000
    365    12    31  2017      3       0  rtu030                 1.681   83605.961       0.000   16576.611      12.824      56.372       0.000      72.765       0.000       0.000     349.826       3.317       0.000      23.482      12.062      17.772      17.582       1.565       0.685       0.919       0.000       0.000       0.000       0.000
    365    12    31  2017      4       0  rtu040                 1.681   83606.586       0.000   16576.736      12.824      56.368       0.000      72.765       0.000       0.000     349.830       3.317       0.000      23.482      12.062      17.772      17.582       1.565       0.685       0.919       0.000       0.000       0.000       0.000
    365    12    31  2017      5       0  rtu050                 0.537    1322.327    2219.060     111.927      13.542      11.748       0.000       4.782       0.000       0.000       0.000       0.000       0.000      23.482      12.062      17.772      17.582       1.565       0.685       0.919       0.000       0.000       0.000       0.000
    365    12    31  2017      6       0  rtu060                 0.537    1332.716    2233.215     112.655      13.554      11.542       0.000       4.782       0.000       0.000       0.000       0.000       0.000      23.482      12.062      17.772      17.582       1.565       0.685       0.919       0.000       0.000       0.000       0.000
    365    12    31  2017      7       0  rtu070                 0.540    1433.978    2380.238     119.271      13.624       9.174       0.000       4.782       0.000       0.000       0.000       0.000       0.000      23.482      12.062      17.772      17.582       1.565       0.685       0.919       0.000       0.000       0.000       0.000
    365    12    31  2017      8       0  rtu080                 0.540    1452.959    2409.468     120.919      13.662       8.730       0.000       4.782       0.000       0.000       0.000       0.000       0.000      23.482      12.062      17.772      17.582       1.565       0.685       0.919       0.000       0.000       0.000       0.000
    365    12    31  2017      9       0  rtu090                 0.541    1556.298    2578.729     129.313      13.775       6.357       0.000       4.782       0.000       0.000       0.000       0.000       0.000      23.482      12.062      17.772      17.582       1.565       0.685       0.919       0.000       0.000       0.000       0.000
    365    12    31  2017     10       0  rtu100                 0.534    1265.322    2143.144     107.988      13.478      12.855       0.000       4.782       0.000       0.000       0.000       0.000       0.000      23.482      12.062      17.772      17.582       1.565       0.685       0.919       0.000       0.000       0.000       0.000
    365    12    31  2017     11       0  rtu110                 0.541    1722.020    2891.477     143.165      14.640       0.818       0.000       4.782       0.000       0.000       0.000       0.138       0.000      23.482      12.062      17.772      17.582       1.565       0.685       0.919       0.000       0.000       0.000       0.000
    365    12    31  2017     12       0  rtu120                 0.540    1452.008    2407.978     120.578      13.650       8.751       0.000       4.782       0.000       0.000       0.000       0.000       0.000      23.482      12.062      17.772      17.582       1.565       0.685       0.919       0.000       0.000       0.000       0.000
    365    12    31  2017     13       0  rtu130                 0.541    1703.941    2853.305     141.529      14.094       1.984       0.000       4.782       0.000       0.000       0.000       0.019       0.000      23.482      12.062      17.772      17.582       1.565       0.685       0.919       0.000       0.000       0.000       0.000
    365    12    31  2017     14       0  rtu140                 0.541    1594.474    2644.875     132.454      13.817       5.468       0.000       4.782       0.000       0.000       0.000       0.000       0.000      23.482      12.062      17.772      17.582       1.565       0.685       0.919       0.000       0.000       0.000       0.000
    365    12    31  2017     15       0  rtu150                 0.540    1453.248    2409.920     121.030      13.663       8.724       0.000       4.782       0.000       0.000       0.000       0.000       0.000      23.482      12.062      17.772      17.582       1.565       0.685       0.919       0.000       0.000       0.000       0.000
    365    12    31  2017     16       0  rtu160                 0.541    1565.590    2594.116     130.094      13.789       6.150       0.000       4.782       0.000       0.000       0.000       0.000       0.000      23.482      12.062      17.772      17.582       1.565       0.685       0.919       0.000       0.000       0.000       0.000
    365    12    31  2017     17       0  rtu170                 0.541    1695.649    2836.099     140.808      14.067       2.305       0.000       4.782       0.000       0.000       0.000       0.009       0.000      23.482      12.062      17.772      17.582       1.565       0.685       0.919       0.000       0.000       0.000       0.000
    365    12    31  2017     18       0  rtu180                 0.541    1722.020    2891.477     143.070      15.241       0.818       0.000       4.782       0.000       0.000       0.000       0.486       0.000      23.482      12.062      17.772      17.582       1.565       0.685       0.919       0.000       0.000       0.000       0.000
    365    12    31  2017     19       0  rtu190                 0.537    1311.199    2204.167     110.805      13.509      11.962       0.000       4.782       0.000       0.000       0.000       0.000       0.000      23.482      12.062      17.772      17.582       1.565       0.685       0.919       0.000       0.000       0.000       0.000
    365    12    31  2017     20       0  rtu200                 0.541    1590.132    2636.601     132.098      13.818       5.560       0.000       4.782       0.000       0.000       0.000       0.000       0.000      23.482      12.062      17.772      17.582       1.565       0.685       0.919       0.000       0.000       0.000       0.000
    365    12    31  2017     21       0  rtu210                 0.541    1723.332    2893.583     143.134      15.451       0.773       0.000       4.782       0.000       0.000       0.000       1.330       0.000      23.482      12.062      17.772      17.582       1.565       0.685       0.919       0.000       0.000       0.000       0.000
    365    12    31  2017     22       0  rtu220                 0.537    1314.988    2209.229     111.088      13.525      11.889       0.000       4.782       0.000       0.000       0.000       0.000       0.000      23.482      12.062      17.772      17.582       1.565       0.685       0.919       0.000       0.000       0.000       0.000
    365    12    31  2017     23       0  rtu230                 0.540    1451.838    2407.712     120.509      13.650       8.754       0.000       4.782       0.000       0.000       0.000       0.000       0.000      23.482      12.062      17.772      17.582       1.565       0.685       0.919       0.000       0.000       0.000       0.000
    365    12    31  2017     24       0  rtu240                 0.537    1317.014    2211.940     111.607      13.538      11.850       0.000       4.782       0.000       0.000       0.000       0.000       0.000      23.482      12.062      17.772      17.582       1.565       0.685       0.919       0.000       0.000       0.000       0.000
    365    12    31  2017     25       0  rtu250                 0.541    1497.436    2480.620     124.418      13.703       7.673       0.000       4.782       0.000       0.000       0.000       0.000       0.000      23.482      12.062      17.772      17.582       1.565       0.685       0.919       0.000       0.000       0.000       0.000
    365    12    31  2017     26       0  rtu260                 0.540    1417.692    2355.731     118.159      13.611       9.609       0.000       4.782       0.000       0.000       0.000       0.000       0.000      23.482      12.062      17.772      17.582       1.565       0.685       0.919       0.000       0.000       0.000       0.000
    365    12    31  2017     27       0  rtu270                 0.540    1451.565    2407.286     120.454      13.647       8.760       0.000       4.782       0.000       0.000       0.000       0.000       0.000      23.482      12.062      17.772      17.582       1.565       0.685       0.919       0.000       0.000       0.000       0.000
    365    12    31  2017     28       0  rtu280                 0.541    1623.593    2697.661     134.986      13.861       4.748       0.000       4.782       0.000       0.000       0.000       0.000       0.000      23.482      12.062      17.772      17.582       1.565       0.685       0.919       0.000       0.000       0.000       0.000
