 april24                   SWAT+ Apr 12 2023       MODULAR Rev 2023.60.5.6                                
   jday   mon   day    yr   unit  gis_id  name                    flo_in          geo_bf         flo_out           peakr         sed_in        sed_out         washld          bedld            dep        deg_btm       deg_bank         hc_sed          width          depth          slope        deg_btm       deg_bank         hc_len      flo_in_mm       aqu_in_mm      flo_out_mm        sed_stor 
                                                                         m^3/s   
   365    12    31  2023      55      55  cha55                0.2193E-01     0.0000E+00     0.2191E-01     0.6239E-01     0.6573E+01     0.3286E+01     0.3286E+01     0.0000E+00     0.3286E+01     0.0000E+00     0.4051E-04     0.0000E+00     0.1092E+01     0.1163E+00     0.1000E-04     0.0000E+00     0.5903E-04     0.0000E+00     0.9103E+03     0.0000E+00     0.9095E+03     0.3474E-02
   365    12    31  2023      56      56  cha56                0.2324E-04     0.0000E+00     0.2209E-04     0.1133E-03     0.3190E-02     0.1599E-02     0.1595E-02     0.0000E+00     0.1592E-02     0.0000E+00     0.4017E-05     0.0000E+00     0.1439E+00     0.3013E-01     0.1000E-04     0.0000E+00     0.5608E-04     0.0000E+00     0.2826E+02     0.0000E+00     0.2687E+02     0.1605E-04
   365    12    31  2023      57      57  cha57                0.5573E-01     0.0000E+00     0.5573E-01     0.9218E-01     0.8687E+02     0.4344E+02     0.4344E+02     0.0000E+00     0.4344E+02     0.0000E+00     0.3153E-03     0.0000E+00     0.1969E+01     0.1723E+00     0.1000E-04     0.0000E+00     0.1899E-03     0.0000E+00     0.8662E+03     0.0000E+00     0.8662E+03     0.2869E+00
   365    12    31  2023      58      58  cha58                0.4253E-01     0.0000E+00     0.4243E-01     0.8290E-01     0.1739E+03     0.8694E+02     0.8694E+02     0.0000E+00     0.8694E+02     0.0000E+00     0.8822E-04     0.0000E+00     0.1688E+01     0.1555E+00     0.1000E-04     0.0000E+00     0.6839E-04     0.0000E+00     0.8544E+03     0.0000E+00     0.8525E+03     0.9409E+00
   365    12    31  2023      59      59  cha59                0.1540E-01     0.0000E+00     0.1526E-01     0.4920E-01     0.5449E+01     0.2725E+01     0.2725E+01     0.0000E+00     0.2725E+01     0.0000E+00     0.7613E-05     0.0000E+00     0.9163E+00     0.1035E+00     0.1000E-04     0.0000E+00     0.1484E-04     0.0000E+00     0.8564E+03     0.0000E+00     0.8487E+03     0.5208E-02
   365    12    31  2023      60      60  cha60                0.3822E-01     0.0000E+00     0.3822E-01     0.8004E-01     0.2728E+01     0.1739E+03     0.1364E+01     0.0000E+00     0.4436E-01     0.1725E+03     0.0000E+00     0.0000E+00     0.1570E+01     0.2293E+02     0.7940E-02     0.2476E+01     0.0000E+00     0.0000E+00     0.8660E+03     0.0000E+00     0.8660E+03     0.2235E-02
   365    12    31  2023      61      61  cha61                0.4401E-04     0.0000E+00     0.3579E-04     0.2098E-03     0.1267E-01     0.6336E-02     0.6333E-02     0.0000E+00     0.6330E-02     0.0000E+00     0.3659E-05     0.0000E+00     0.2111E+00     0.3889E-01     0.1000E-04     0.0000E+00     0.3831E-04     0.0000E+00     0.2827E+02     0.0000E+00     0.2299E+02     0.1105E-03
   365    12    31  2023      62      62  cha62                0.9961E-03     0.0000E+00     0.8993E-03     0.4516E-02     0.4712E+00     0.2389E+00     0.2356E+00     0.0000E+00     0.2343E+00     0.0000E+00     0.3277E-02     0.0000E+00     0.3296E+00     0.5234E-01     0.3400E-03     0.0000E+00     0.1922E-01     0.0000E+00     0.3044E+03     0.0000E+00     0.2748E+03     0.1774E-02
   365    12    31  2023      63      63  cha63                0.5384E-01     0.0000E+00     0.5382E-01     0.9131E-01     0.3136E-01     0.1636E-01     0.1568E-01     0.0000E+00     0.1524E-01     0.0000E+00     0.6780E-03     0.0000E+00     0.1925E+01     0.1697E+00     0.7000E-04     0.0000E+00     0.4016E-03     0.0000E+00     0.8688E+03     0.0000E+00     0.8685E+03     0.8191E-03
   365    12    31  2023      64      64  cha64                0.2436E-01     0.0000E+00     0.2405E-01     0.6651E-01     0.3281E+02     0.1640E+02     0.1640E+02     0.0000E+00     0.1640E+02     0.0000E+00     0.5668E-03     0.0000E+00     0.1155E+01     0.1208E+00     0.8000E-04     0.0000E+00     0.7473E-03     0.0000E+00     0.9211E+03     0.0000E+00     0.9093E+03     0.8676E-01
