 april24                   SWAT+ Apr 12 2023       MODULAR Rev 2023.60.5.6                                
   jday   mon   day    yr   unit  gis_id  name                     lai       bioms       yield     residue     sol_tmp       strsw       strsa     strstmp       strsn       strsp        nplt       percn       pplnt         tmx         tmn       tmpav     solarad      wndspd        rhum     phubas0     lai_max      bm_max     bm_grow       c_gro
                                                             m**2/m**2        kgha        kgha        kgha        degc         ---         ---         ---         ---         ---        kgha        kgha        kgha        degc        degc        degc      mj/m^2         m/s        frac        degc   m**2/m**2       kg/ha       kg/ha       kg/ha
   365    12    31  2023      36      36  hru36                  1.036    4437.573    8809.505     434.602      17.562       0.000       0.000       2.412      10.550       0.000       0.000       2.866       0.000      21.794      15.020      18.407      16.755       3.133       0.736       0.477       0.000       0.000       0.000       0.000
   365    12    31  2023      37      37  hru37                  0.986   70312.008       0.000     125.098      18.150       0.000       0.000       0.000       0.000       0.000     254.563       5.198      47.446      21.794      15.020      18.407      16.755       3.133       0.736       0.477       0.000       0.000       0.000       0.000
   365    12    31  2023      38      38  hru38                  0.995    3577.268    7614.150     375.765      17.554       0.000       0.000       2.021      20.227       0.000       0.000       7.247       0.000      21.794      15.020      18.407      16.755       3.133       0.736       0.477       0.000       0.000       0.000       0.000
   365    12    31  2023      39      39  hru39                  0.986   70312.023       0.000     125.098      18.150       0.000       0.000       0.000       0.000       0.000     254.563       5.207      47.446      21.794      15.020      18.407      16.755       3.133       0.736       0.477       0.000       0.000       0.000       0.000
   365    12    31  2023      40      40  hru40                  0.995    3574.139    7604.470     375.293      17.554       0.000       0.000       2.021      20.361       0.000       0.000       7.329       0.000      21.794      15.020      18.407      16.755       3.133       0.736       0.477       0.000       0.000       0.000       0.000
   365    12    31  2023      41      41  hru41                  0.995    3585.000    7632.031     376.645      17.551       0.000       0.000       2.021      19.797       0.000       0.000       6.927       0.000      21.794      15.020      18.407      16.755       3.133       0.736       0.477       0.000       0.000       0.000       0.000
   365    12    31  2023      42      42  hru42                  0.986   70311.953       0.000     125.097      18.149       0.000       0.000       0.000       0.000       0.000     254.563       5.186      47.446      21.794      15.020      18.407      16.755       3.133       0.736       0.477       0.000       0.000       0.000       0.000
   365    12    31  2023      43      43  hru43                  0.986   70311.930       0.000     125.096      18.149       0.000       0.000       0.000       0.000       0.000     254.563       5.178      47.446      21.794      15.020      18.407      16.755       3.133       0.736       0.477       0.000       0.000       0.000       0.000
   365    12    31  2023      44      44  hru44                  0.995    3586.210    7620.827     376.105      17.549       0.000       0.000       2.021      19.109       0.000       0.000       6.488       0.000      21.794      15.020      18.407      16.755       3.133       0.736       0.477       0.000       0.000       0.000       0.000
   365    12    31  2023      45      45  hru45                  0.986   70312.047       0.000     125.099      18.150       0.000       0.000       0.000       0.000       0.000     254.563       5.216      47.446      21.794      15.020      18.407      16.755       3.133       0.736       0.477       0.000       0.000       0.000       0.000
   365    12    31  2023      46      46  hru46                  1.036    4045.173    8011.282     395.341      17.552       0.000       0.000       2.412      16.208       0.000       0.000       3.243       0.000      21.794      15.020      18.407      16.755       3.133       0.736       0.477       0.000       0.000       0.000       0.000
   365    12    31  2023      47      47  hru47                  0.986   70312.047       0.000     125.099      18.150       0.000       0.000       0.000       0.000       0.000     254.563       5.216      47.446      21.794      15.020      18.407      16.755       3.133       0.736       0.477       0.000       0.000       0.000       0.000
   365    12    31  2023      48      48  hru48                  1.036    4033.539    7992.634     394.411      17.553       0.000       0.000       2.412      15.866       0.000       0.000       2.497       0.000      21.794      15.020      18.407      16.755       3.133       0.736       0.477       0.000       0.000       0.000       0.000
   365    12    31  2023      49      49  hru49                  0.986   70312.047       0.000     125.099      18.150       0.000       0.000       0.000       0.000       0.000     254.563       5.216      47.446      21.794      15.020      18.407      16.755       3.133       0.736       0.477       0.000       0.000       0.000       0.000
   365    12    31  2023      50      50  hru50                  1.036    4088.282    8077.136     398.578      17.553       0.000       0.000       2.412      15.231       0.000       0.000       2.717       0.000      21.794      15.020      18.407      16.755       3.133       0.736       0.477       0.000       0.000       0.000       0.000
   365    12    31  2023      51      51  hru51                  0.986   70312.047       0.000     125.099      18.150       0.000       0.000       0.000       0.000       0.000     254.563       5.216      47.446      21.794      15.020      18.407      16.755       3.133       0.736       0.477       0.000       0.000       0.000       0.000
   365    12    31  2023      52      52  hru52                  1.036    4044.948    8010.833     395.319      17.552       0.000       0.000       2.412      16.205       0.000       0.000       3.238       0.000      21.794      15.020      18.407      16.755       3.133       0.736       0.477       0.000       0.000       0.000       0.000
   365    12    31  2023      53      53  hru53                  0.986   70312.047       0.000     125.099      18.150       0.000       0.000       0.000       0.000       0.000     254.563       5.216      47.446      21.794      15.020      18.407      16.755       3.133       0.736       0.477       0.000       0.000       0.000       0.000
