 prueba                    SWAT+ Apr 12 2023       MODULAR Rev 2023.60.5.6                                
  jday   mon   day    yr    unit  gis_id  name                  precip     snofall      snomlt    surq_gen        latq    wateryld        perc          et     ecanopy      eplant       esoil   surq_cont          cn     sw_init    sw_final      sw_ave      sw_300    sno_init   sno_final     snopack         pet       qtile         irr  surq_runon  latq_runon    overbank    surq_cha    surq_res     surq_ls    latq_cha    latq_res     latq_ls     gwtranq       satex  satex_chan   sw_change     lagsurf     laglatq    lagsatex     wet_out
                                                                  mm            mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm         ---          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm
   366    12    31  2016      34      34  hru34                259.710       0.000       0.000       0.000       0.000       0.000       0.000     230.707      27.581     200.572       2.554       0.000      67.016      51.398      80.403      11.986       5.113       0.000       0.000       0.000    1199.721       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000      29.004       0.000       0.058       0.000       0.000
   366    12    31  2016      35      35  hru35                259.710       0.000       0.000       0.000       0.000       0.000       0.000     230.707      27.581     200.572       2.554       0.000      67.016      51.398      80.403      11.986       5.113       0.000       0.000       0.000    1199.719       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000      29.004       0.000       0.000       0.000       0.000
   366    12    31  2016      36      36  hru36                259.710       0.000       0.000      92.246       0.000      92.246       0.000     151.400       0.000       0.000     151.400     184.491       0.000      11.899      27.964      11.249       3.166       0.000       0.000       0.000    1199.719       0.000       0.000       0.000       0.000       0.000     184.491       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000      16.065       0.000       0.000       0.000       0.000
   366    12    31  2016      37      37  hru37                259.710       0.000       0.000       0.000       0.000       0.000       0.000     230.707      27.581     200.572       2.554       0.000      67.016      51.398      80.403      11.986       5.113       0.000       0.000       0.000    1199.721       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000      29.004       0.000       0.064       0.000       0.000
   366    12    31  2016      38      38  hru38                259.710       0.000       0.000    1062.155       0.000    1062.155       0.318    1290.464       4.012     265.940    1020.512    2124.310       0.000      38.679      81.958      56.435      12.920       0.000       0.000       0.000    1199.722       0.000    2132.495       0.000       0.000       0.000    2124.310       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000      43.279       0.000       0.000       0.000       0.000
   366    12    31  2016      39      39  hru39                259.710       0.000       0.000       0.000       0.000       0.000       0.000     230.707      27.581     200.572       2.554       0.000      67.016      51.398      80.403      11.986       5.113       0.000       0.000       0.000    1199.720       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000      29.004       0.000       0.029       0.000       0.000
   366    12    31  2016      40      40  hru40                259.710       0.000       0.000    1067.735       0.000    1067.735       0.478    1299.231       4.012     265.939    1029.279    2135.470       0.000      41.282      93.283      62.256      13.244       0.000       0.000       0.000    1199.721       0.000    2155.723       0.000       0.000       0.000    2135.470       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000      52.002       0.000       0.000       0.000       0.000
   366    12    31  2016      41      41  hru41                259.710       0.000       0.000    1156.320       0.000    1156.320       0.000    1223.121       4.012     245.534     973.575    2312.640       0.000       9.404      34.438      21.721      10.961       0.000       0.000       0.000    1199.721       0.000    2140.753       0.000       0.000       0.000    2312.640       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000      25.034       0.000       0.000       0.000       0.000
   366    12    31  2016      42      42  hru42                259.710       0.000       0.000       0.000       0.000       0.000       0.000     230.707      27.581     200.572       2.554       0.000      67.016      51.398      80.403      11.986       5.113       0.000       0.000       0.000    1199.723       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000      29.004       0.000       0.117       0.000       0.000
   366    12    31  2016      43      43  hru43                259.710       0.000       0.000       0.000       0.000       0.000       0.000     230.707      27.581     200.572       2.554       0.000      67.016      51.398      80.402      11.986       5.113       0.000       0.000       0.000    1199.725       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000      29.005       0.000       0.147       0.000       0.000
