real_name,alpha,awc,canmx,cn2,cn3_swf,epco,esco,lat_len,latq_co,perco,petco,revap_co,surlag
186,112.27,40.2524,150.24,199,186.864,179.179,141.376,196.589,9.46158,164.927,48.5038,124.538,32.7769
187,113.189,31.0422,54.7275,195.99,18.6394,35.4193,163.976,169.435,22.0477,4.78376,58.4819,182.94,37.5047
189,166.146,6.17476,141.252,86.98,78.0365,25.1454,97.9746,193.709,128.815,166.515,77.3446,196.654,168.822
190,67.9524,10.5271,62.5159,19.792,185.689,199,150.457,54.38,43.0942,168.439,103.516,169.297,7.31866
191,63.8906,60.9094,160.774,123.073,123.406,199,166.223,61.1026,111.983,102.534,51.1726,90.0077,158.579
192,199,100.582,165.777,199,85.6231,49.6135,11.7016,189.247,85.8846,91.4836,48.5263,196.98,28.0148
194,63.3869,16.0939,95.4236,123.498,107.492,86.3914,50.9073,86.8374,115.694,169.274,61.4307,58.5549,154.152
195,63.0103,45.115,133.86,36.4598,9.76739,199,50.888,183.26,93.1067,157.122,48.7584,157.787,199
196,179.616,19.3105,158.735,71.3064,77.5634,199,13.2849,54.286,108.519,140.277,60.1911,148.976,114.146
197,199,100.728,45.1165,191.02,129.168,199,52.194,16.1367,96.9698,109.823,50.8477,199,199
198,130.14,58.5446,53.6325,199,194.076,37.3423,9.58985,53.1309,53.9569,192.571,61.5033,177.598,35.0124
base,100.837,36.3662,99.7986,176.964,108.496,127.242,81.0309,108.916,62.6025,131.292,54.0136,92.0381,100.833
