 prueba                    SWAT+ Apr 12 2023       MODULAR Rev 2023.60.5.6                                
  jday   mon   day    yr    unit  gis_id  name                  precip     snofall      snomlt    surq_gen        latq    wateryld        perc          et     ecanopy      eplant       esoil   surq_cont          cn     sw_init    sw_final      sw_ave      sw_300    sno_init   sno_final     snopack         pet       qtile         irr  surq_runon  latq_runon    overbank    surq_cha    surq_res     surq_ls    latq_cha    latq_res     latq_ls     gwtranq       satex  satex_chan   sw_change     lagsurf     laglatq    lagsatex     wet_out
                                                                  mm            mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm         ---          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm
    365    12    31  2022     28       0  rtu280               501.151       0.000       0.000    1317.070       0.000    1317.070       0.053    1291.016       4.962     244.258    1041.795    2634.139       0.000       9.727      15.888      27.696      13.963       0.000       0.000       0.000    1162.944       0.000    2102.901       0.000       0.000       0.000    2634.139       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.877       0.000       0.000       0.000       0.000
    365    12    31  2022     29       0  rtu290               501.151       0.000       0.000    1427.844       0.000    1427.844       0.000    1195.631       4.958     216.758     973.915    2855.688       0.000       7.492      11.429      19.022      11.907       0.000       0.000       0.000    1162.938       0.000    2117.926       0.000       0.000       0.000    2855.688       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.560       0.000       0.000       0.000       0.000
    365    12    31  2022     30       0  rtu300               501.151       0.000       0.000     228.861       0.000     228.861       0.000     271.642       0.000       0.000     271.642     457.722       0.000      17.126      21.685      15.651       6.594       0.000       0.000       0.000    1162.938       0.000       0.000       0.000       0.000       0.000     457.722       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.649       0.000       0.000       0.000       0.000
    365    12    31  2022     31       0  rtu310               501.151       0.000       0.000     235.530       0.000     235.530       0.000     264.950       0.000       0.000     264.950     471.060       0.000      16.866      21.590      15.391       6.459       0.000       0.000       0.000    1162.938       0.000       0.000       0.000       0.000       0.000     471.060       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.672       0.000       0.000       0.000       0.000
    365    12    31  2022     32       0  rtu320               501.151       0.000       0.000     263.631       0.000     263.631       0.000     236.882       0.000       0.000     236.882     527.261       0.000      15.642      20.133      14.310       5.715       0.000       0.000       0.000    1162.938       0.000       0.000       0.000       0.000       0.000     527.261       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.639       0.000       0.000       0.000       0.000
    365    12    31  2022     33       0  rtu330               501.151       0.000       0.000     248.308       0.000     248.308       0.000     252.181       0.000       0.000     252.181     496.615       0.000      16.291      20.952      14.913       6.121       0.000       0.000       0.000    1162.938       0.000       0.000       0.000       0.000       0.000     496.615       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.663       0.000       0.000       0.000       0.000
    365    12    31  2022     34       0  rtu340               501.151       0.000       0.000    1368.378       0.000    1368.378       0.002    1234.091       4.961     226.806    1002.324    2736.756       0.000       8.596      13.110      21.358      12.739       0.000       0.000       0.000    1162.945       0.000    2097.000       0.000       0.000       0.000    2736.756       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.642       0.000       0.000       0.000       0.000
    365    12    31  2022     35       0  rtu350               501.151       0.000       0.000      44.307       0.001      44.308       1.494     457.085      37.627     418.505       0.953      44.307      67.016      51.398      39.202      61.419       8.658       0.000       0.000       0.000    1162.948       0.000       0.000       0.000       0.000       0.000      44.307       0.000       0.000       0.001       0.000       0.000       0.000       0.000       0.000      -1.736      20.204       1.285       0.000       0.000
    365    12    31  2022     36       0  rtu360               501.151       0.000       0.000      44.307       0.001      44.308       1.494     457.086      37.627     418.505       0.953      44.307      67.016      51.398      39.200      61.419       8.658       0.000       0.000       0.000    1162.939       0.000       0.000       0.000       0.000       0.000      44.307       0.000       0.000       0.001       0.000       0.000       0.000       0.000       0.000      -1.736      24.831       1.236       0.000       0.000
    365    12    31  2022     37       0  rtu370               501.151       0.000       0.000      44.307       0.000      44.307       1.494     457.087      37.627     418.507       0.953      44.307      67.016      51.398      39.200      61.419       8.658       0.000       0.000       0.000    1162.938       0.000       0.000       0.000       0.000       0.000      44.307       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000      -1.736      71.859       0.416       0.000       0.000
